,University,World rank,Address,Telephone,Gender,International admission,Selection type,Control type,Entity type,affiliations,Departments,Features
136,Florida Atlantic University,world rank  308,"777 Glades Road
Boca Raton
33431-0991 Florida
United States",+1 (561) 297 3000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public State,Non-Profit,"Commission on Collegiate Nursing Education (CCNE)
Association to Advance Collegiate Schools of Business (AACSB International)
Computing Accreditation Commission (CAC) of ABET
Engineering Accreditation Commission (EAC) of ABET
American Chemical Society (ACS)","State University System of Florida (SUSF)
American Association of State Colleges and Universities (AASCU)
Association of Public and Land-Grant Universities (APLU)
Oak Ridge Associated Universities (ORAU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
137,Florida College,world rank  5554,"119 N Glen Arven Avenue
Temple Terrace
33617-5578 Florida
United States",+1 (813) 988 5131,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,no-data,"United States Collegiate Athletic Association (USCAA)
National Athletic Association (NAA)
National Association of Intercollegiate Athletics (NAIA)
National Small College Athletic Association (NSCAA)",['Not reported']
138,Florida Gateway College,world rank  7326,"Highway 90 East
Lake City
32025-2007 Florida
United States",+1 (386) 752 1822,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","None, open admission policy",Public State,Non-Profit,no-data,"National Athletic Association (NAA)
National Junior College Athletic Association (NJCAA)",['Not reported']
139,Florida Gulf Coast University,world rank  1105,"10501 Fgcu Boulevard South
Fort Myers
33965-6565 Florida
United States",+1 (239) 590 1000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public State,Non-Profit,"Commission on Collegiate Nursing Education (CCNE)
Association to Advance Collegiate Schools of Business (AACSB International)
Engineering Accreditation Commission (EAC) of ABET
Council on Accreditation of Nurse Anesthesia Educational Programs (AANA)
American Occupational Therapy Association (AOTA)","State University System of Florida (SUSF)
American Association of State Colleges and Universities (AASCU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
140,Florida Institute of Technology,world rank  744,"150 West University Boulevard
Melbourne
32901-6975 Florida
United States",+1 (321) 674 8000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Computing Accreditation Commission (CAC) of ABET
Engineering Accreditation Commission (EAC) of ABET
American Chemical Society (ACS)
American Psychological Association (APA)
Aviation Accreditation Board International (AABI)
Association for Behavior Analysis International (ABAI)
International Accreditation Council for Business Education (IACBE)
Project Management Institute Global Accreditation Center for Project Management Education Programs (GAC)","Oak Ridge Associated Universities (ORAU)
Independent Colleges and Universities of Florida (ICUF)
American Council on Education (ACE)
College Board
American Society for Engineering Education (ASEE)
Florida Department of Education (FLDOE)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
141,Florida International University,world rank  147,"11200 S. W. 8 Street
Miami
33199 Florida
United States",+1 (305) 348 2000,Men and Women (coed),Hispanic-serving Institution,"Yes, international applicants are welcome to apply for admission",Public State,Non-Profit,"Association to Advance Collegiate Schools of Business (AACSB International)
Computing Accreditation Commission (CAC) of ABET
Engineering Accreditation Commission (EAC) of ABET
American Association for Leisure and Recreation (AALR), Council on Accreditation
Council on Accreditation of Nurse Anesthesia Educational Programs (AANA)","State University System of Florida (SUSF)
Association of Public and Land-Grant Universities (APLU)
Oak Ridge Associated Universities (ORAU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
142,Florida Memorial University,world rank  4082,"15800 Nw 42 Avenue
Miami Gardens
33054-6199 Florida
United States",+1 (305) 626 3600,Men and Women (coed),Historically Black Institution,"Yes, international applicants are welcome to apply for admission",Private,Non-Profit,"Accreditation Council for Business Schools and Programs (ACBSP)
Computing Accreditation Commission (CAC) of ABET
Council for the Accreditation of Educator Preparation (CAEP)","Council of Independent Colleges (CIC)
National Athletic Association (NAA)
National Association of Intercollegiate Athletics (NAIA)",['Not reported']
143,Florida National University,world rank  4618,"4425 West. Jose Regueiro (20th) Avenue
Hialeah
33012 Florida
United States",+1 (305) 821 3333,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","None, open admission policy",Private,For-Profit,no-data,"National Athletic Association (NAA)
National Association of Intercollegiate Athletics (NAIA)
National Small College Athletic Association (NSCAA)",['Not reported']
144,Florida Southern College,world rank  2040,"111 Lake Hollingsworth Drive
Lakeland
33801-5698 Florida
United States",+1 (863) 680 4111,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Commission on Collegiate Nursing Education (CCNE)
Association to Advance Collegiate Schools of Business (AACSB International)
National Association of Schools of Music (NASM)
American Chemical Society (ACS)","National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
145,Florida SouthWestern State College,world rank  4326,"8099 College Parkway
Fort Myers
33919 Florida
United States",+1 (239) 489 9300,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","None, open admission policy",Public State,Non-Profit,no-data,"National Athletic Association (NAA)
National Junior College Athletic Association (NJCAA)",['Not reported']
146,Florida State College at Jacksonville,world rank  2393,"501 West State Street
Jacksonville
32202 Florida
United States",+1 (904) 633 8100,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","None, open admission policy",Public State,Non-Profit,no-data,"National Athletic Association (NAA)
National Junior College Athletic Association (NJCAA)",['Not reported']
147,Florida State University,world rank  77,"222 South Copeland Street
Tallahassee
32306-1037 Florida
United States",+1 (850) 644 2525,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public State,Non-Profit,"Commission on Collegiate Nursing Education (CCNE)
Association to Advance Collegiate Schools of Business (AACSB International)
Computing Accreditation Commission (CAC) of ABET
Engineering Accreditation Commission (EAC) of ABET
American Association for Leisure and Recreation (AALR), Council on Accreditation
American Bar Association (ABA)","State University System of Florida (SUSF)
Association of Public and Land-Grant Universities (APLU)
Oak Ridge Associated Universities (ORAU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
148,Florida State University Panama City,world rank  5384,"Ernesto Castillero
Panama City
Panama
Panama",+507 314 0367,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities', 'distant learning']"
149,Fo Guang University,world rank  4466,"No. 160, Linwei Road
Jiaosi
26247 Yilan County
Taiwan",+886 (3) 987 1000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Fo Guang University
|
School of Creativity and Technology Buddhist Academy School of Humanities LOHAS Industry College School of Social Science and Management",['library']
150,Folkwang Universität der Künste,world rank  3447,"Klemensborn 39
Essen
45239 North Rhine-Westphalia
Germany",+49 (201) 49030,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
151,FOM Hochschule für Oekonomie und Management,world rank  2475,"Herkulesstrasse 32
Essen
45127 North Rhine-Westphalia
Germany",+49 (201) 81004-0,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","None, open admission policy",Private,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
152,Fontbonne University,world rank  4244,"6800 Wydown Boulevard
St. Louis
63105-3098 Missouri
United States",+1 (314) 862 3456,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"American Speech-Language-Hearing Association (ASHA), Council on Academic Accreditation in Audiology and Speech-Language Pathology
American Dietetic Association, Commission on Accreditation for Dietetics Education (CADE)
Computing Accreditation Commission (CAC) of ABET","International Federation of Catholic Universities (IFCU)
Council of Independent Colleges (CIC)
Association of Catholic Colleges and Universities (ACCU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
153,Fontys Hogescholen,world rank  1307,"Rachelsmolen 1
Eindhoven
5612 MA North Brabant
Netherlands",+31 (8850) 80000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Public,Non-Profit,Open Education Consortium (OEC),"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities', 'financial aid', 'career services']"
154,Fooyin University,world rank  5570,"No. 151, Jinxue Road, Daliao District
Kaohsiung City
83102 Kaohsiung
Taiwan",+886 (7) 781 1151 ext.1600,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Fooyin University
|
College of Environment and Life Sciences College of Humanities and Management College of Medical and Health Sciences College of Nursing","['library', 'housing', 'financial aid']"
155,Fordham University,world rank  178,"441 E Fordham Road
The Bronx
10458 New York
United States",+1 (718) 817 1000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"American Psychological Association (APA)
Association of American Law Schools
Association to Advance Collegiate Schools of Business (AACSB International)
Colleges and Universities of the Board of Regents of the State of New York","National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
156,Foreign Trade University,world rank  5796,"91 Chua Lang Street, Dong Da District
Hanoi
100000 Red River Delta
Vietnam",+84 (24) 3259 5168 ext. 256,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,"CFA
ARTNET
AUF","Foreign Trade University
|
School of Economics and International Business Faculty of Business Administration Faculty of Banking and Finance Faculty of International Economics Faculty of Law Faculty of Accounting and Auditing Faculty of Business English Faculty of French Faculty of Japanese Faculty of Chinese Faculty of English for Specific Purposes Department of Russian","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning', 'career services']"
157,Forest Research Institute,world rank  9097,"PO New Forest
Dehradun
248 006 Uttarakhand
India",+91 (135) 755 277,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Not reported,Not reported,Association of Indian Universities (AIU),"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
158,Forman Christian College,world rank  5686,"Ferozepur Road
Lahore
54600 Punjab
Pakistan",+92 (42) 923 1581,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
159,Fort Hays State University,world rank  1349,"600 Park Street
Hays
67601-4099 Kansas
United States",+1 (785) 628 3478,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public State,Non-Profit,no-data,"Kansas Board of Regents
American Association of State Colleges and Universities (AASCU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
160,Fort Lewis College,world rank  5270,"1000 Rim Drive
Durango
81301-3999 Colorado
United States",+1 (877) 352 2656,Men and Women (coed),Alaska Native or Native Hawaiian-serving Institution,"Yes, international applicants are welcome to apply for admission",Public State,Non-Profit,"American Chemical Society (ACS)
National Association of Schools of Music (NASM)
Association to Advance Collegiate Schools of Business (AACSB International)
Engineering Accreditation Commission (EAC) of ABET","American Association of State Colleges and Universities (AASCU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
161,Fort Valley State University,world rank  3422,"1005 State University Drive
Fort Valley
31030-4313 Georgia
United States",+1 (877) 462 3878,Men and Women (coed),Historically Black Institution,"Yes, international applicants are welcome to apply for admission",Public State,Non-Profit,"Engineering Technology Accreditation Commission (ETAC) of ABET
Accreditation Council for Business Schools and Programs (ACBSP)
American Dietetic Association, Commission on Accreditation for Dietetics Education (CADE)","University System of Georgia
American Association of State Colleges and Universities (AASCU)
Association of Public and Land-Grant Universities (APLU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
162,Fortune Institute of Technology,world rank  9279,"No. 288, Chihshiue Road, Daliao District
Kaohsiung City
831 Kaohsiung
Taiwan",+886 (7) 788 9888,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Fortune Institute of Technology
|
College of Business and Management College of Design College of Electrical and Computer Engineering College of Food and Beverage Management",['housing']
163,Foshan University,world rank  4549,"18 Jiangwan Yilu
Foshan
528000 Guangdong
China",+86 (757) 8271 3853,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
164,Foundation University Islamabad,world rank  9331,"Defense Avenue, Phase-I, DHA
Islamabad
44000 Islamabad CT
Pakistan",+92 (51) 578 8446,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"United Nation Academic Impact (UNAI)
Inter Islamic Network on Science and Technology Parks (INSTP)
Pakistan Network for Quality Assurance in Higher Education (PNQAHE)","Foundation University Islamabad
|
Faculty of Management Sciences Faculty of Engineering and IT Faculty of Arts and Social Sciences Foundation University Medical College Foundation University Institute of Rehabilitation Sciences Foundation University College of Dentistry Foundation University College of Nursing","['library', 'sports facilities', 'financial aid', 'career services']"
165,"Fountain University, Osogbo",world rank  11352,"Opposite Olomola Hospital, Along Agric Settlement Road, Oke-Osun
Oshogbo
230284 Osun
Nigeria",+234 803 207 0209,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,For-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities', 'financial aid']"
166,FPT University,world rank  8218,"Education and Training Park - Hoa Lac Hi-Tech Park - Km29 Thang Long, Thach That
Hanoi
Red River Delta
Vietnam",+84 (24) 7300 5588,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,For-Profit,no-data,"FPT University
|
School of Engineering School of Business","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning']"
167,Framingham State University,world rank  2706,"100 State Street
Framingham
01701-9101 Massachusetts
United States",+1 (508) 620 1220,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public State,Non-Profit,"American Chemical Society (ACS)
American Dietetic Association, Commission on Accreditation for Dietetics Education (CADE)
National League for Nursing Accrediting Commission (NLNAC)","Massachusetts System of Public Higher Education (MSPHE)
American Association of State Colleges and Universities (AASCU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
168,Francis Marion University,world rank  2959,"4822 East Palmetto Street
Florence
29506 South Carolina
United States",+1 (843) 661 1362,Men and Women (coed),predominantly Black-serving Institution,"Yes, international applicants are welcome to apply for admission",Public State,Non-Profit,"Association to Advance Collegiate Schools of Business (AACSB International)
Engineering Accreditation Commission (EAC) of ABET
American Chemical Society (ACS)
National Association of Schools of Art and Design (NASAD)
National Association of Schools of Theatre (NAST)","American Association of State Colleges and Universities (AASCU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
169,Franciscan Missionaries of Our Lady University,world rank  6663,"5414 Brittany Drive
Baton Rouge
70808-4380 Louisiana
United States",+1 (225) 768 1700,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Council on Accreditation for Nurse Anesthesia Educational Programs
National League for Nursing Accrediting Commission
National Accrediting Agency for Clinical Laboratory Sciences
Association of University Programs in Health Administration (AUPHA)",Louisiana Association of Independent Colleges and Universities (LAICU),['Not reported']
170,Franciscan University of Steubenville,world rank  2804,"1235 University Boulevard
Steubenville
43952-1763 Ohio
United States",+1 (740) 283 3771,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Council on Social Work Education (CSWE)
National League for Nursing Accrediting Commission (NLNAC)","Council of Independent Colleges (CIC)
Association of Franciscan Colleges and Universities (AFCU)
Association of Catholic Colleges and Universities (ACCU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
171,Frankfurt School of Finance and Management,world rank  1927,"Adickesallee 32-34
Frankfurt am Main
60322 Hesse
Germany",+49 (69) 154 0080,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning', 'career services']"
172,Frankfurt University of Applied Sciences,world rank  2054,"Nibelungenplatz 1
Frankfurt am Main
60318 Hesse
Germany",+49 (69) 1533 0,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Public,Non-Profit,"Urban Research Education and Knowledge Association (U!REKA)
European Universiites Association (EUA)
Deutscher Akademischer Austauschdienst (DAAD)
Hochschulrektorenkonferenz (HRK)
Florence Network
Magna Charta Universitatum Observatory (MCUO)","Frankfurt University of Applied Sciences
|
Faculty of Architecture, Civil Engineering and Geomatics Faculty of Computer Science and Engineering Faculty of Business and Law Faculty of Health and Social Work","['library', 'housing', 'sports facilities']"
173,Franklin and Marshall College,world rank  1302,"College Avenue
Lancaster
17604-3003 Pennsylvania
United States",+1 (717) 358 3911,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,American Chemical Society (ACS),"National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
174,Franklin College,world rank  3654,"101 Branigin Boulevard
Franklin
46131-2623 Indiana
United States",+1 (317) 738 8000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Commission on Accreditation of Athletic Training Education (CAATE)
Council for the Accreditation of Educator Preparation (CAEP)","Council of Independent Colleges (CIC)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
175,Franklin Pierce University,world rank  6443,"40 University Drive
Rindge
03461-0060 New Hampshire
United States",+1 (603) 899 4000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"American Physical Therapy Association (APTA), Commission on Accreditation in Physical Therapy Education
International Accreditation Council for Business Education (IACBE)","Council of Independent Colleges (CIC)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
176,Franklin University,world rank  2052,"201 S Grant Avenue
Columbus
43215-5399 Ohio
United States",+1 (614) 797 4700,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","None, open admission policy",Private,Non-Profit,Commission on Collegiate Nursing Education (CCNE);,Council of Independent Colleges (CIC),['Not reported']
177,Franklin W. Olin College of Engineering,world rank  2295,"1000 Olin Way
Needham
02492-1200 Massachusetts
United States",+1 (781) 292 2300,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,Engineering Accreditation Commission (EAC) of ABET,Association of Independent Technological Universities (AITU),['Not reported']
178,Frederick University,world rank  5439,"7 Yianni Frederickou Street, Pallouriotisa
Nicosia
1036 Nicosia
Cyprus",+357 (22) 431 355,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Private,For-Profit,"European University Association (EUA)
European Association of Schools of Social Work (EASSW)","Frederick University
|
School of Architecture, Fine and Applied Arts School of Education School of Engineering and Applied Sciences School of Economic Sciences and Administration School of Health Sciences School of Humanities and Social Sciences","['library', 'sports facilities', 'financial aid']"
179,Free University of Tbilisi,world rank  8290,"40 Vazha-Pshavela Avenue
Tbilisi
Tbilisi
Georgia",+995 (32) 200 901,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
180,Freed-Hardeman University,world rank  3640,"158 E Main Street
Henderson
38340-2399 Tennessee
United States",+1 (800) 348 3481,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Accreditation Council for Business Schools and Programs (ACBSP)
Council on Social Work Education (CSWE)
Council for the Accreditation of Educator Preparation (CAEP)","National Athletic Association (NAA)
National Association of Intercollegiate Athletics (NAIA)",['Not reported']
181,Freetown Polytechic,world rank  13250,"Jui Junction, Kossoh Town
Freetown
Western Area
Sierra Leone",+232 (76) 516 600,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
182,Freie Theologische Hochschule Giessen,world rank  7549,"Rathenaustrasse 5-7
Giessen
35394 Hesse
Germany",+49 (641) 979 700,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Private,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'financial aid']"
183,Freie Universität Berlin,world rank  104,"Kaiserswerther Strasse 16-18
Berlin
14195 Berlin
Germany",+49 (30) 8381,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Public,Non-Profit,"European University Association (EUA)
Deutsche Forschungsgemeinschaft (DFG)
Deutscher Akademischer Austauschdienst (DAAD)
Hochschulrektorenkonferenz (HRK)","Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities', 'distant learning']"
184,Fresno Pacific University,world rank  2605,"1717 South Chestnut Avenue
Fresno
93702-4709 California
United States",+1 (559) 453 2000,Men and Women (coed),Hispanic-serving Institution,"Yes, international applicants are welcome to apply for admission",Private,Non-Profit,no-data,"Council for Christian Colleges and Universities (CCCU)
Council of Independent Colleges (CIC)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)
National Christian College Athletic Association (NCCAA)",['Not reported']
185,Friedrich-Alexander-Universität Erlangen-Nürnberg,world rank  240,"Schlossplatz 4
Erlangen
91054 Bavaria
Germany",+49 (9131) 85 24444,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,"European University Association (EUA)
European Language Council (ELC)
Deutsch-Französische Hochschule - Université Franco-Allemande (DFH-UFA)
Société Européenne pour la Formation des Ingénieurs (SEFI)
Ge4 Network (GE4)
Global E3
Higher Education and Research in Management of European Universities (HERMES)
Rectors' Conference of the Alps-Adriatic universities (RCAAU)
Top Industrial Managers for Europe (TIME)","Friedrich-Alexander-Universität Erlangen-Nürnberg
|
Faculty of Humanities, Social Sciences and Theology Faculty of Business, Economics and Law Faculty of Medicine Faculty of Sciences Faculty of Engineering","['library', 'sports facilities']"
186,Friedrich-Schiller-Universität Jena,world rank  494,"Fürstengraben 1
Jena
07743 Thuringia
Germany",+49 (3641) 931165,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Public,Non-Profit,"European University Association (EUA)
Coimbra Group","Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities', 'financial aid']"
187,Friends University,world rank  3385,"2100 W. University Avenue
Wichita
67213 Kansas
United States",+1 (316) 295 5000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Accreditation Council for Business Schools and Programs (ACBSP)
National Association of Schools of Music (NASM) for Marriage Family Therapy Education (COAMFTE)
Council for the Accreditation of Educator Preparation (CAEP)","Council of Independent Colleges (CIC)
National Athletic Association (NAA)
National Association of Intercollegiate Athletics (NAIA)",['Not reported']
188,Frostburg State University,world rank  1305,"101 Braddock Road
Frostburg
21532-2303 Maryland
United States",+1 (301) 687 4000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public State,Non-Profit,"Association to Advance Collegiate Schools of Business (AACSB International)
Engineering Accreditation Commission (EAC) of ABET
Council for the Accreditation of Educator Preparation (CAEP)
Master’s in Psychology Accreditation Council (MPAC)","University System of Maryland (USM)
American Association of State Colleges and Universities (AASCU)
Capital Athletic Conference (CAC)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
189,Fu Jen Catholic University,world rank  1400,"No. 510, Zhongzheng Road, Xinzhuang District
New Taipei City
24205 New Taipei
Taiwan",+886 (2) 2905 2000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Not reported,"International Federation of Catholic Universities (IFCU)
Open Education Consortium (OEC)
Association of Christian Universities and Colleges in Asia (ACUCA)
International Forum of Associations of Christian Higher Education (IFACHE)
Excellent Long-Established University Consortium of Taiwan (ELECT)","Fu Jen Catholic University
|
College of Liberal Arts College of Arts College of Medicine College of Science and Engineering College of Foreign Languages College of Human Ecology School of Law College of Social Sciences College of Management College of Medicine School of Continuing Education Holistic Education Center","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning', 'career services']"
190,Fudan University,world rank  344,"220 Handan Road
Shanghai
200433 Shanghai
China",+86 (21) 6564 2260,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,"Association of Pacific Rim Universities (APRU)
Universitas 21 (U21)","Fudan University
|
Fudan College School of Economics School of International Relations and Public Affairs School of Laws School of Journalism College of Foreign Language and Literature School of Social Development and Public Policy School of Mathematical Sciences School of Life Science School of Information Science and Engineering School of Management Shanghai Medical College School of Public Health School of Pharmacy School of Nursing School of Microelectronic Software School of Fudan University College of Continuing Education School of Network Education School of International Cultural Communication","['library', 'housing', 'financial aid']"
191,Fuji University,world rank  9855,"450-3 Shimoneko
Hanamaki
025-0025 Iwate
Japan",+81 (198) 23 6221,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
192,Fuji Women's University,world rank  6504,"Nishi 2-chome, Kita 16-jo
Sapporo
001-0016 Hokkaido
Japan",+81 (11) 736 0311,Women Only,"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
193,Fujian Agriculture and Forestry University,world rank  4932,"Jinshan
Fuzhou
350002 Fujian
China",+86 (591) 378 9208,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'financial aid']"
194,Fujian Business University,world rank  11476,"19 Huangpu, Gulou District
Fuzhou
350012 Fujian
China",+86,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
195,Fujian Jiangxia University,world rank  11424,"2 Xiyuangong Road, University Town
Fuzhou
350108 Fujian
China",+86 (591) 2282 3853,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Not reported,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
196,Fujian Medical University,world rank  4074,"1 Xueyuan Road, Shangjie Minhou
Fuzhou
350004 Fujian
China",+86 (591) 331 4289,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'financial aid']"
