,University,World rank,Address,Telephone,Gender,International admission,Selection type,Control type,Entity type,affiliations,Departments,Features
350,Alytaus kolegija,world rank  8187,"Merkines g. 2B
Alytus
62252 Alytus
Lithuania",+370 (315) 79132,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Alytaus kolegija
|
Management Department Technology Department Information and Communication Technologies Department",['library']
351,Al-Zahra College for Women,world rank  11901,"PO Box 1197, Madinat Al-Ilam
Muscat
111 Muscat
Oman",+968 2460 5010,Women Only,"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
352,Alzahra University,world rank  3452,"Tehran
19938-91176 Tehran
Iran",+98 (21) 8805 8940,Women Only,"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,"Federation of the Universities of the Islamic World (FUIW)
International Association of Universities (IAU)
Caucasus University Association
Association of Universities of Asia and Pacific (AUAP)
Agence universitaire de la Francophonie (AUF)","Alzahra University
|
Department of Physical Education and Sport Sciences Department of Literature, Language and History Department of Chemistry and Physics Department of Biological Sciences Department of Mathematics Department of Social Sciences and Economics Department of Engineering Department of Psychology Department of Theology Department of Art Department of Psychology Women Research Center","['library', 'housing', 'sports facilities', 'financial aid', 'career services']"
353,Al-Zaytoonah University of Jordan,world rank  5435,"PO Box 130
Amman
11733 Amman
Jordan",+962 (6) 429 1511,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,"International Association of Universities (IAU)
Federation of the Universities of the Islamic World (FUIW)
Association of Arab Universities (AArU)","Al-Zaytoonah University of Jordan
|
Faculty of Engineering Faculty of Science Faculty of Pharmacy Faculty of Nursing Faculty of Arts Faculty of Law Faculty of Economics","['library', 'sports facilities']"
354,AMA Computer University,world rank  10455,"Maximina Street, Villa Arca Subdivision, Project 8
Quezon City
1106 National Capital Region
Philippines",+63 (2) 330 0378,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,For-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
355,AMA International University Bahrain,world rank  8242,"Building 829, Road 1213
Salmabad
00973 Bahrain Island
Bahrain",+973 (17) 787 978,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,For-Profit,"INQAAHE - International Network for Quality Assurance Agencies in Higher Education
ECBE - European Council for Business Education
IEEE - Institute of Electrical and Electronics Engineers","AMA International University Bahrain
|
College of Administrative and Financial Sciences College of Engineering College of Computer Studies Center for General Education","['library', 'sports facilities', 'financial aid', 'distant learning', 'career services']"
356,Amasya Üniversitesi,world rank  5637,"Akbilek Mah. Hakimiyet cad. No:4/3, Merkez
Amasya
05100 Amasya
Turkey",+90 (358) 218 0164,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Amasya Üniversitesi
|
Faculty of Education Faculty of Science and Literature Faculty of Technology Faculty of Architecture Faculty of Medicine Faculty of Economy and Management",['library']
357,Ambassador International University,world rank  13329,"East of Chongwe 14 kilometers, near Kazemba Mountain, PO Box 166
Chongwe
Lusaka
Zambia",+260 097 284 2408,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['distant learning']
358,Ambedkar University Delhi,world rank  5867,"Lothian Road, Kashmere Gate
New Delhi
110 077 NCT of Delhi
India",+91,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Ambedkar University Delhi
|
School of Undergraduate Studies School of Development Studies School of Human Ecology School of Human Studies School of Culture and Creative Expressions School of Design School of Business, Public Policy and Social Entrepreneurship School of Educational Studies School of Law, Governance and Citizenship School of Liberal Studies",['library']
359,Amberton University,world rank  5418,"1700 Eastgate Drive
Garland
75041-5595 Texas
United States",+1 (972) 279 6511,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Private,Non-Profit,no-data,Not available; please submit a list of official affiliations and memberships to relevant associations and organizations.,['Not reported']
360,Ambo University,world rank  10074,"Ambo
Oromia Region
Ethiopia",+251 (11) 888 0610,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
361,Ambrose Alli University,world rank  7969,"Private Mailbox 14
Ekpoma
Edo
Nigeria",+234 (54) 340719,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,Association of African Universities (AAU),"Ambrose Alli University
|
Faculty of Agriculture Faculty of Arts Faculty of Basic Medical Sciences Faculty of Clinical Sciences Faculty of Education Faculty of Engineering and Technology Faculty of Environmental Sciences Graduate School of Postgraduate Studies",['library']
362,Ambrose University,world rank  5579,"150 Ambrose Circle SW
Calgary
T3H 0L5 Alberta
Canada",+1 (403) 410 2900,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Private,Non-Profit,"Association of Theological Schools in the United States and Canada (ATS)
Christian Higher Education Canada (CHEC)
Council for Christian Colleges and Universities (CCCU)","Ambrose University
|
School of Arts and Science School of Ministry Seminary","['library', 'housing', 'sports facilities', 'financial aid']"
363,AMD Akademie Mode and Design,world rank  4939,"Alte Rabenstrasse 1
Hamburg
20148 Hamburg
Germany",+49 (40) 23 78 78 - 0,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
364,American Baptist College,world rank  7519,"1800 Baptist World Ctr Drive
Nashville
37207-9980 Tennessee
United States",+1 (615) 256 1463,Men and Women (coed),Historically Black Institution,"Yes, international applicants are welcome to apply for admission",Private,Non-Profit,no-data,Not available; please submit a list of official affiliations and memberships to relevant associations and organizations.,['Not reported']
365,American College,world rank  9183,"3 Omirou Avenue
Nicosia
1097 Nicosia
Cyprus",+357 (22) 368 000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Private,For-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning', 'career services']"
366,American College of Dubai,world rank  10867,"PO Box 12867
Dubai
Dubai
United Arab Emirates",+971 (4) 282 9992,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Not reported,Association to Advance Collegiate Schools of Business (AACSB),"American College of Dubai
|
Department of Business Department of General Education","['library', 'sports facilities', 'financial aid', 'career services']"
367,American Film Institute Conservatory,world rank  6140,"2021 N Western Avenue
Los Angeles
90027-1625 California
United States",+1 (323) 856 7600,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Non-Profit,National Association of Schools of Art and Design (NASAD),American Film Institute (AFI),['Not reported']
368,American International College,world rank  3481,"1000 State Street
Springfield
01109 Massachusetts
United States",+1 (413) 737 7000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"American Occupational Therapy Association (AOTA), Accreditation Council for Occupational Therapy Education (ACOTE)
American Physical Therapy Association (APTA), Commission on Accreditation in Physical Therapy Education","Council of Independent Colleges (CIC)
International Assembly for Collegiate Business Education (IACBE)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
369,American International School of Medicine,world rank  11653,"89 Middleton & Sandy Babb Streets
Georgetown
Demerara-Mahaica
Guyana",+592 225 2242,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Private,For-Profit,no-data,"American International School of Medicine
|
American International School of Medicine American International School of Nursing American International School of Bio-Medical Sciences American International School of Masters in Public Health","['library', 'housing', 'financial aid', 'distant learning', 'career services']"
370,American International University West Africa,world rank  7552,"Kanifing Institutional Layout, KSMD; PO Box 3505
Banjul
Banjul
Gambia",+220 438 2244,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Private,For-Profit,European Medical Association,"American International University West Africa
|
College of Medicine College of Pharmacy College of Nursing College of Health Professionals","['library', 'housing', 'career services']"
371,American International University-Bangladesh,world rank  5177,"408/1, Kuratoli, Khilkhet
Dhaka
1229 Dhaka
Bangladesh",+880 (2) 841 4050,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Association to Advance Collegiate Schools of Business (AACSB)
Asia Pacific Quality Network (APQN)
CHEA International Quality Group","American International University-Bangladesh
|
Faculty of Arts and Social Sciences Faculty of Business Administration Faculty of Engineering Faculty of Science and Technology","['library', 'housing', 'sports facilities', 'financial aid', 'career services']"
372,American Jewish University,world rank  3540,"15600 Mulholland Drive
Los Angeles
90077-1519 California
United States",+1 (310) 476 9777,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,no-data,Not available; please submit a list of official affiliations and memberships to relevant associations and organizations.,['Not reported']
373,American University,world rank  201,"4400 Massachusetts Avenue NW
Washington
20016-8001 District of Columbia
United States",+1 (202) 885 1000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"American Chemical Society (ACS)
Council for the Accreditation of Educator Preparation (CAEP)
District of Columbia Office of the State Superintendent of Education (OSSE)
National Association of Schools of Music (NASM)
American Psychological Association (APA)
American Bar Association (ABA)
Accrediting Council on Education in Journalism and Mass Communications (ACEJMC)
Association to Advance Collegiate Schools of Business (AACSB International)
Network of Schools of Public Policy, Affairs, and Administration (NASPAA)","National Association of Directors of Teacher Education and Certification (NASDTEC)
Association of Professional Schools of International Affairs (APSIA)
Association for Public Policy Analysis and Management (APPAM)
Academy of Criminal Justice Sciences (ACJS)
Association of American Law Schools (AALS)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
374,American University in Bulgaria,world rank  4444,"1 Georgi Izmirliev Square
Blagoevgrad
2700 Blagoevgrad
Bulgaria",+359 (73) 888 111,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"NECHE
GLAA
AAC&U
AAICU
AMICAL
NALIS
AMBA","American University in Bulgaria
|
Department of Business Department of Computer Science Department of Economics Department of History and Civilizations Department of Journalism and Mass Communication Department of Literature and Theatre Department of Mathematics and Science Department of Modern Languages and Arts Department of Political Science and European Studies Department of Philosophy and Psychology","['library', 'housing', 'sports facilities', 'financial aid', 'career services']"
375,American University in Dubai,world rank  4064,"Sheikh Zayed Road, Interchange 5, Exit 32
Dubai
28282 DubaI
United Arab Emirates",+971 (4) 399 9000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,For-Profit,"Institute of International Education (IIE)
European Association for International Education (EAIE)","American University in Dubai
|
School of Architecture, Art and Design School of Arts and Sciences School of Business Administration Mohammed Bin Rashid School for Communication School of Engineering School of Education Center for English Proficiency","['library', 'housing', 'sports facilities', 'financial aid']"
376,American University in North Africa,world rank  12606,"17, Rue Ibnou Rachik
Tunis
1073 Tunis
Tunisia",+216 71847279,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
377,American University in the Emirates,world rank  6624,"PO Box 503000
Dubai
Dubai
United Arab Emirates",+971 (4) 449 9000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Private,Non-Profit,no-data,"American University in the Emirates
|
College of Business Administration College of Media and Mass Communications College of Computer Information Technology College of Fine Arts and Design College of Education College of Law","['library', 'sports facilities', 'financial aid']"
378,American University of Antigua,world rank  6242,"University Park, Jabberwock Beach Road, PO Box W1451
Coolidge
Antigua
Antigua and Barbuda",+1 (888) 282 8633,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,For-Profit,no-data,"American University of Antigua
|
School of Medicine School of Nursing College of Veterinary Medicine and Biomedical Sciences College of Arts and Sciences",['library']
379,American University of Armenia,world rank  3584,"40 Marshal Baghramyan Avenue
Yerevan
0019 Yerevan
Armenia",+374 (10) 324 040,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Non-Profit,"University of California
Association of Schools of Public Health in the European Region (ASPHER)","American University of Armenia
|
Manoogian Simone College of Business and Economics College of Humanities and Social Sciences Zaven and Sonia Akian College of Sciences and Engineering Gerald and Patricia Turpanjian School of Public Health","['library', 'housing', 'financial aid', 'career services']"
380,American University of Barbados,world rank  10939,"Wildey
Saint Michael
BB 11100
Barbados",+1 (246) 428 2000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,For-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
381,American University of Beirut,world rank  1084,"PO Box 110236, Riad El Solh
Beirut
1107 2020 Beirut
Lebanon",+961 (1) 350 000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,no-data,"American University of Beirut
|
Faculty of Arts and Sciences Faculty of Engineering and Architecture Faculty of Medicine Faculty of Health Sciences Faculty of Agriculture and Food Sciences Suliman S. Olayan School of Business Hariri School of Nursing","['library', 'housing', 'sports facilities', 'financial aid']"
382,American University of Central Asia,world rank  5033,"205, Abdumomunova Str.
Bishkek
720040 Bishkek
Kyrgyzstan",+996 (312) 66 33 09,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Private,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities']"
383,American University of Culture and Education,world rank  11375,"Badaro, Hadath, Kafaat
Beirut
1105 2070 Beirut
Lebanon",+961 (1) 385 566,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,no-data,"American University of Culture and Education
|
Faculty of Arts Faculty of Fine Arts Faculty of Business Faculty of Science and Communications School of Hospitality and Tourism School of Humanities","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning']"
384,American University of Europe,world rank  8712,"Str. Kiro Gligorov B.B.
Skopje
1000
North Macedonia",+389 (2) 244 5555,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Private,For-Profit,no-data,"American University of Europe
|
Faculty of Law Sciences Faculty of Economics Faculty of Political Sciences and International Relations Faculty of Sports and Sport Management Faculty for Information and Communication technologies Faculty of Detectives and Security Faculty of Environmental Management Faculty of Applied Foreign Languages","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning']"
385,American University of Integrative Sciences,world rank  10812,"#9 5th Avenue Belleville
Belleville

Barbados",+1 (246) 622 2454,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Private,For-Profit,no-data,"American University of Integrative Sciences
|
School of Medicine","['library', 'sports facilities']"
386,American University of Kuwait,world rank  6290,"PO Box 3323, Safat
Kuwait City
13034 Al Asimah
Kuwait",+965 2224 8399,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
387,American University of Madaba,world rank  8380,"PO Box 2882 Amman
Madaba
11821 Madaba
Jordan",+962 (5) 329 4444,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,Association of Arab Universities (AAU),"American University of Madaba
|
Faculty of Architecture and Design Faculty of Business and Finance Faculty of Engineering Faculty of Health Sciences Faculty of Information Technology Faculty of Languages and Communication Faculty of Science","['library', 'housing', 'sports facilities', 'financial aid', 'career services']"
388,American University of Malta,world rank  10068,"Triq Dom Mintoff
Cospicua
BML 1013
Malta",+356 (21) 696 970,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Private,For-Profit,Sadeen Education Investment Ltd,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'financial aid', 'career services']"
389,American University of Nigeria,world rank  6342,"Lamido Zubairu Way; PMB 2250
Yola
640001 Adamawa
Nigeria",+234 (805) 200 0703,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Private,Non-Profit,no-data,"American University of Nigeria
|
School of Arts and Sciences School of Business and Entrepreneurship School of Information Technology and Communications","['library', 'housing', 'sports facilities', 'financial aid']"
390,American University of Phnom Penh,world rank  11064,"#278 Street 210R, Kroalkor Village, Sangkat Kilometer 6, Khan Russey Keo; PO Box 1955
Phnom Penh
120000 Phnom Penh
Cambodia",+855 (23) 990 023,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Cambodian Federation of Employers and Business Associations (CAMFEBA)
American Chamber of Commerce (AmCham)","American University of Phnom Penh
|
Faculty of Business and Economics Faculty of Engineering and Architecture Faculty of Global Affairs Faculty of Law Faculty of Science and Technology Faculty of Tourism and Hospitality","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning', 'career services']"
391,American University of Puerto Rico,world rank  7341,"Carretera #2 Km.14.4 Bo. Hato Tejas
Bayamón
00960-2037
Puerto Rico",+1 (787) 620 2040,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","None, open admission policy",Private,Non-Profit,Consejo de Educación de Puerto Rico (CEPR),National Athletic Association (NAA),['Not reported']
392,American University of Ras Al Khaimah,world rank  6425,"PO Box 10021
Ras al-Khaimah
10021 Ras al-Khaimah
United Arab Emirates",+971 (7) 221 0500,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities', 'distant learning']"
393,American University of Science and Technology,world rank  7525,"Alfred Naccahe Avenue, Achrafieh
Beirut
16-6452 Beirut
Lebanon",+961 (1) 218 716,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,no-data,"American University of Science and Technology
|
Faculty of Arts and Sciences Faculty of Business and Economics Faculty of Engineering Faculty of Health Sciences","['library', 'housing', 'sports facilities', 'financial aid', 'career services']"
394,American University of Sharjah,world rank  2348,"PO Box 26666
Sharjah
Sharjah
United Arab Emirates",+971 (6) 515 1000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Association of American Colleges and Universities (AAC&U)
Accreditation Board for Engineering and Technology (ABET)
Royal Institute of British Architects (RIBA)
Association of Collegiate Schools of Architecture (ACSA)
National Architectural Accrediting Board (NAAB)
Arab Society for Computer-Aided Architectural Design (ASCAAD)","American University of Sharjah
|
College of Arts and Sciences College of Architecture, Art and Design College of Engineering School of Business and Management","['library', 'housing', 'sports facilities', 'financial aid']"
395,American University of Technology,world rank  8227,"Halat, Byblos Highway
Halat Fidar
Mount Lebanon
Lebanon",+961 (9) 478 143,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"American Association of Collegiate Registrars and Admissions Officers (AACRAO)
Arab Association of Collegiate Registrars and Admissions Officers (Arab-ACRAO)","American University of Technology
|
Faculty of Business Administration Faculty of Arts and Humanities Faculty of Applied Sciences","['library', 'housing', 'sports facilities', 'financial aid']"
396,American University of the Caribbean,world rank  13069,"Route Nationale #2 Charpentier; Boîte Postale 3
Les Cayes
South Department
Haiti",+509 3444 0997,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
397,American University of the Caribbean - School of Medicine,world rank  6265,"1 University Drive at Jordan Road
Cupecoy

Sint Maarten",+1 (5) 452 298,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,For-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'financial aid']"
398,Americki Univerzitet u Bosni i Hercegovini,world rank  9162,"Mije Kerosevica Guje 3
Tuzla
75000 Tuzla Canton
Bosnia and Herzegovina",+387 (35) 321 050,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Private,For-Profit,no-data,"Americki Univerzitet u Bosni i Hercegovini
|
College of Economics College of Information Technology College of Engineering College of Law College of International Relations College of Security and Defense College of Industrial Technology American Academy of Modern Arts","['library', 'housing', 'sports facilities', 'distant learning']"
399,Amherst College,world rank  683,"Boltwood Avenue
Amherst
01002-5000 Massachusetts
United States",+1 (413) 542 2000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,no-data,"568 Group
Five College Consortium
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
400,Amirkabir University of Technology,world rank  1278,"Tehran
15914 Tehran
Iran",+98 (21) 64540 1,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,Federation of the Universities of the Islamic World (FUIW),"Amirkabir University of Technology
|
Department of Aerospace Engineering Department of Biomedical Engineering Department of Chemical Engineering Department of Civil Engineering Department of Computer Engineering and Information Technology Department of Electrical Engineering Department of Industrial Engineering Department of Marine Technology Department of Mathematics and Computer Science Department of Mechanical Engineering Department of Mining and Metallurgy Engineering Department of Physics and Nuclear Science Department of Polymer Engineering Department of Textile Engineering Department of Petroleum Engineering","['library', 'sports facilities', 'distant learning']"
401,Amity University,world rank  1320,"Amity University Campus, Sector 125
Noida
201 303 Uttar Pradesh
India",+91 (11) 418 8853,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning']"
402,Amity University Dubai,world rank  8011,"PO Box 345019
Dubai
Dubai
United Arab Emirates",+971 (4) 455 4900,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,For-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
403,Amman Arab University,world rank  7905,"PO Box 2234
Amman
11953 Amman
Jordan",+962 (6) 479 1400,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Amman Arab University
|
College of Education College of Information Technology College of Business College of Law",['library']
404,Ammon Applied University College,world rank  11685,"Tunis Street, PO Box 950271
Amman
11195 Amman
Jordan",+962 (6) 562 9232,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
405,Amran University,world rank  Un,"Amran
Amran
Yemen",+967 761 3347,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
406,Amref International University,world rank  10670,"PO Box 27691 00506
Nairobi
Nairobi
Kenya",+254 (20) 699 3000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
407,Amrita Vishwa Vidyapeetham,world rank  1653,"Amritanagar PO, Ettimadai
Coimbatore
641 112 Tamil Nadu
India",+91 (422) 268 5000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Private,Non-Profit,Association of Indian Universities (AIU),"Amrita Vishwa Vidyapeetham
|
Amrita School of Engineering, Coimbatore Amrita School of Business, Coimbatore Amrita School of Ayurveda, Amritapuri Amrita School of Arts and Sciences, Amritapuri Amrita School of Engineering, Amritapuri Amrita School of Biotechnology, Amritapuri Amrita School of Arts and Sciences, Kochi Amrita School of Medicine, Kochi Amrita College of Nursing, Kochi Amrita School of Dentistry, Kochi Amrita School of Pharmacy, Kochi Amrita School of Engineering, Bangalore Amrita School of Arts and Sciences, Mysore Amrita School of Education, Mysore","['library', 'housing', 'sports facilities', 'financial aid']"
408,Amsterdamse Hogeschool voor de Kunsten,world rank  2827,"Jodenbreestraat 3
Amsterdam
1011 NG North Holland
Netherlands",+31 (20) 527 7710,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Private,Non-Profit,no-data,"Amsterdamse Hogeschool voor de Kunsten
|
Academy of Architecture Academy of Theatre and Dance Breitner Academy Conservatorium van Amsterdam Netherlands Film Academy Reinwardt Academy",['library']
409,Amur State Medical Academy,world rank  7953,"ul. Gorkogo 95
Blagoveshchensk
675000 Amur Oblast
Russia",+7 (41622) 426 828,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
410,Amur State University,world rank  3609,"Ignatjevskoje šosse 21
Blagoveshchensk
675027 Amur Oblast
Russia",+7 (4162) 394 501,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities']"
411,Amur State University of Humanities and Pedagogy,world rank  6349,"ul. Kirova, 17 / 2
Komsomolsk-on-Amur
681000 Khabarovsk Krai
Russia",+7 (42172) 46039,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
412,Anadolu Üniversitesi,world rank  210,"Yunus Emre Kampusü, Tepebasi
Eskisehir
26470 Eskisehir
Turkey",+90 (222) 335 0580,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities', 'distant learning']"
413,Anand Agricultural University,world rank  7419,"Hadgood Road
Anand
388 001 Gujarat
India",+91 (2692) 225 800,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,no-data,"Anand Agricultural University
|
College of Veterinary Science and Animal Husbandry S.M.C. College of Dairy Science B.A. College of Agriculture College of Agriculture Engineering and Technology College of Agricultural Information Technology College of Food Processing Technology and Bio Energy",['library']
414,Anania Shirakatsi University of International Relations,world rank  13122,"Armenak Armenakyan 125 building
Yerevan
0047 Yerevan
Armenia",+374 (10) 653 270,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
415,Anant National University,world rank  9562,"Sanskardham Campus, Bopal-Ghuma-Sanand Road
Ahmedabad
382 115 Gujarat
India",+91,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
