,University,World rank,Address,Telephone,Gender,International admission,Selection type,Control type,Entity type,affiliations,Departments,Features
140,Osh State University,world rank  8915,"331 Lenina Str.
Osh
714000 Osh
Kyrgyzstan",+996 (3222) 72 273,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Osh State University
|
Faculty of Kyrgyz Philology and Journalism Kyrgyz-Turkish Faculty Faculty of International Relations Faculty of Oriental Studies and History Medical Faculty Legal Faculty Humanitarian Institute Arashan Oshg Medical College Uzgen International Medical College Oshgu Industrial-pedagogical College Financial and Legal College Kyrgyz-china Faculty Faculty of Natural Science and Geography Faculty of Arts Faculty of Business and Management Faculty of Mathematics and Information Technologies Theological Faculty International Medical Faculty Faculty of Russian Philology Faculty of Pedagogy, Psychology and Physical Education Physics and Technology Faculty Faculty of Post-diploma Medical Education Kyrgyz-European Faculty Faculty of World Languages and Cultures","['library', 'housing', 'sports facilities']"
141,Osh Technological University,world rank  10705,"81 Isanova Str.
Osh
714010 Osh
Kyrgyzstan",+996 (3222) 5 40 87,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Osh Technological University
|
Faculty of Road Transport Faculty of Energy Faculty of Architecture and Construction Faculty of Cybernetics and Information Technology Faculty of Economics and Management Faculty of Technology and Environmental Management Faculty of Natural Technology","['library', 'housing', 'sports facilities']"
142,OsloMet,world rank  1561,"Pilestredet 46
Oslo
0167 Oslo
Norway",+47 67 23 50 00,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Public,Non-Profit,no-data,"OsloMet
|
Faculty of Health Sciences Faculty of Education and International Studies Faculty of Social Sciences Faculty of Technology, Art and Design","['library', 'housing', 'sports facilities', 'career services']"
143,Osmania University,world rank  2881,"Osmania University Main Road
Hyderabad
500 007 Telangana
India",+91 (40) 2709 8048,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,"Association of Commonwealth Universities (ACU)
Association of Indian Universities (AIU)
National Assessment and Accreditation Council (NAAC)
Distance Education Bureau (DEB)","Osmania University
|
College of Arts and Sciences College of Science College of Commerce and Business Management College of Engineering and Technology","['library', 'distant learning']"
144,Osmaniye Korkut Ata Üniversitesi,world rank  6541,"Karacaoglan Yerleskesi, Fakiusagi Mah., Merkez
Osmaniye
80000 Osmaniye
Turkey",+90 (328) 827 10 00,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
145,Ostbayerische Technische Hochschule Amberg-Weiden,world rank  3210,"Kaiser-Wilhelm-Ring 23
Amberg
92224 Bavaria
Germany",+49 (9621) 482 0,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
146,Ostbayerische Technische Hochschule Regensburg,world rank  3108,"Pruefeninger Strasse 58
Regensburg
93049 Bavaria
Germany",+49 (941) 943 1067,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Public,Non-Profit,Société Européenne pour la Formation des Ingénieurs (SEFI),"Ostbayerische Technische Hochschule Regensburg
|
Faculty of Applied Social Sciences Faculty of Architecture Faculty of Business Studies Faculty of Civil Engineering Faculty of Computer Studies and Mathematics Faculty of Electrical and Information Technology Faculty of General Sciences and Microsystems Technology Faculty of Mechanical Engineering","['library', 'sports facilities', 'career services']"
147,Ostfalia Hochschule für angewandte Wissenschaften,world rank  2967,"Salzdahlumer Strasse 46/48
Wolfenbüttel
38302 Lower Saxony
Germany",+49 (5331) 939-0,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
148,Ostravská univerzita,world rank  1826,"Dvorákova 7
Ostrava
701 03 Moravian-Silesian Region
Czech Republic",+420 597 091 111,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,European University Association (EUA),"Ostravská univerzita
|
Faculty of Arts Pedagogical Faculty Faculty of Science Faculty of Medicine Faculty of Fine Arts Faculty of Social Studies European Research Institute for Social Work Centre of Excellence IT4Innovations Institute for Research and Applications of Fuzzy Modeling","['library', 'sports facilities', 'distant learning']"
149,Osun State University,world rank  8476,"Oke Baale; PMB 4494
Oshogbo
230001 Osun
Nigeria",+234 (35) 200 222,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,Association of African Universities (AAU),"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning', 'career services']"
150,Otani University,world rank  4241,"Kamifusa-cho, Koyama, Kita-ku
Kyoto
603-8143 Kyoto
Japan",+81 (75) 432 3131,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
151,Otaru University of Commerce,world rank  4571,"3-5-21 Midori
Otaru
047-8501 Hokkaido
Japan",+81 (134) 27 5263,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities', 'financial aid']"
152,Otemae University,world rank  4295,"6-42 Ochayasho-cho
Nishinomiya
662-8552 Hyogo
Japan",+81 (798) 34 6331,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
153,Otemon Gakuin University,world rank  5134,"2-1-15 Nishiai
Ibaraki
567-8502 Osaka
Japan",+81 (72) 641 9631,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Private,Not reported,no-data,"Otemon Gakuin University
|
Faculty of Economics Faculty of Management;Faculty of Regional Development Studies Faculty of Psychology Faculty of Sociology Faculty of International Liberal Arts Graduate School of Business Administration and Economics Graduate School of Psychology Graduate School of Contemporary Culture and Society","['library', 'sports facilities', 'financial aid', 'career services']"
154,Otgontenger University,world rank  11331,"Jucov Street, Peace Avenue
Ulaanbaatar
210351 Ulaanbaatar
Mongolia",+976 (11) 463 547,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Private,For-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities', 'distant learning']"
155,Otis College of Art and Design,world rank  1891,"9045 Lincoln Boulevard
Los Angeles
90045-3505 California
United States",+1 (310) 665 6800,Men and Women (coed),"Asian American, Native American or Pacific Islander-serving Institution","Yes, international applicants are welcome to apply for admission",Private,Non-Profit,"National Association of Schools of Art and Design (NASAD)
Association of Independent Colleges of Art and Design (AICAD)",Association of Independent Colleges of Art and Design (AICAD),['Not reported']
156,Otoch Manramba University,world rank  12713,"Ulaanbaatar
Ulaanbaatar
Mongolia",+976 7015 7305,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
157,Otsuma Women's University,world rank  5157,"12 Sanban-cho
Tokyo
102-8357 Tokyo
Japan",+81 (3) 5275 6074,Women Only,"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
158,Ottawa University,world rank  3141,"1001 South Cedar
Ottawa
66067-3399 Kansas
United States",+1 (785) 242 5200,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,Council for the Accreditation of Educator Preparation (CAEP),"Council of Independent Colleges (CIC)
National Athletic Association (NAA)
National Association of Intercollegiate Athletics (NAIA)",['Not reported']
159,Otterbein University,world rank  2290,"1 South Grove Street
Westerville
43081 Ohio
United States",+1 (614) 890 3000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Commission on Collegiate Nursing Education (CCNE)
American Chemical Society (ACS)
Commission on Accreditation of Athletic Training Education (CAATE)
National Association of Schools of Music (NASM)
National Association of Schools of Theatre (NAST)","Council of Independent Colleges (CIC)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
160,Otto-Friedrich-Universität Bamberg,world rank  935,"Kapuzinerstrasse 16
Bamberg
96047 Bavaria
Germany",+49 (951) 863-0,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Public,Non-Profit,European University Association (EUA),"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities', 'financial aid']"
161,Otto-von-Guericke-Universität Magdeburg,world rank  590,"Universitatsplatz 2
Magdeburg
39106 Saxony-Anhalt
Germany",+49 (391) 67 01,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Public,Non-Profit,"European University Association (EUA)
Hochschulrektorenkonferenz (HRK)","Otto-von-Guericke-Universität Magdeburg
|
Faculty of Mechanical Engineering Faculty of Process and Systems Engineering Faculty of Electrical Engineering and Information Technology Faculty of Computer Science Faculty of Mathematics","['library', 'housing', 'sports facilities', 'financial aid']"
162,Ouachita Baptist University,world rank  3016,"410 Ouachita Street
Arkadelphia
71998-0001 Arkansas
United States",+1 (870) 245 5000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Association to Advance Collegiate Schools of Business (AACSB International)
Commission on Accreditation of Athletic Training Education (CAATE)
American Dietetic Association, Commission on Accreditation for Dietetics Education (CADE)","National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
163,Oulun Seudun ammattikorkeakoulu,world rank  3840,"PO Box 222, Kiviharjunlenkki 1B
Oulu
90101 Northern Ostrobothnia
Finland",+358 (10) 272 1030,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
164,Oulun yliopisto,world rank  Un,"PO Box 8000
Oulu
90014 Northern Ostrobothnia
Finland",+358 (8) 553 1011,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,European University Association (EUA),"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
165,Our Lady of Fatima University,world rank  8086,"120 McArthur Highway
Valenzuela City
1443 National Capital Region
Philippines",+63 (2) 432 6026,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","None, open admission policy",Private,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities', 'distant learning']"
166,Our Lady of the Lake University,world rank  3193,"411 SW 24Th Street
San Antonio
78207-4689 Texas
United States",+1 (210) 434 6711,Men and Women (coed),Hispanic-serving Institution,"Yes, international applicants are welcome to apply for admission",Private,Non-Profit,"Accreditation Council for Business Schools and Programs (ACBSP)
American Speech-Language-Hearing Association (ASHA), Council on Academic Accreditation in Audiology and Speech-Language Pathology
Council on Social Work Education (CSWE)","Council of Independent Colleges (CIC)
Association of Franciscan Colleges and Universities (AFCU)
Association of Catholic Colleges and Universities (ACCU)
National Athletic Association (NAA)
National Association of Intercollegiate Athletics (NAIA)",['Not reported']
167,Overseas Chinese University,world rank  7647,"No. 100, Chiao Kwang Road
Taichung City
40721 Taichung
Taiwan",+886 (4) 2701 6855,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Overseas Chinese University
|
School of Business and Management School of Information Technology and Design School of Tourism and Hospitality",['Not reported']
168,Oxford Brookes University,world rank  804,"Gipsy Lane Headington
Oxford
OX3 0BP South East England
United Kingdom",+44 (1865) 741 111,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Public,Non-Profit,"Association of Commonwealth Universities (ACU)
Universities UK
University Alliance","Oxford Brookes University
|
School of Arts and Humanities School of the Built Environment School of Business School School of Health and Social Care School of Life Sciences School of Social Sciences and Law School of Technology School of Westminster Institute of Education","['library', 'sports facilities', 'distant learning']"
169,Ozark Christian College,world rank  6048,"1111 N Main Street
Joplin
64801 Missouri
United States",+1 (417) 626 1234,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,no-data,"National Athletic Association (NAA)
National Christian College Athletic Association (NCCAA)",['Not reported']
170,O'zbekiston Davlat Jahon Tillari Universiteti,world rank  Un,"21 a, str. Kichik halqa yuli, Uchtepa District
Tashkent
100138 Tashkent
Uzbekistan",+998 (71) 275 9795,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,no-data,"O'zbekiston Davlat Jahon Tillari Universiteti
|
Faculty of English Philology Faculty of German Philology Faculty of French Philology Faculty of Russian Philology Faculty of Spanish Philology Faculty of Chinese Philology Faculty of Translation/Interpretation Faculty of International Journalism","['library', 'sports facilities']"
171,O'zbekiston davlat jismoniy tarbiya va sport universiteti,world rank  9811,"2 Oqqorg'on Street
Tashkent
Tashkent
Uzbekistan",+998 717-17-76,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"O'zbekiston davlat jismoniy tarbiya va sport universiteti
|
Faculty of Sport Games School of Football Faculty of Gymnastics and Sports Psychology Department of Individual Sports Department of Team Sports",['Not reported']
172,O'zbekiston Davlat Konservatoriyasi,world rank  9649,"1 Olmazor, Shayhontoxur District
Tashkent
100027 Tashkent
Uzbekistan",+998 (371) 244 8585,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing']"
173,O'zbekiston Davlat San'at va Madaniyat Instituti,world rank  11170,"Yalangoch daxasi, 127-A uy
Tashkent
100125 Tashkent
Uzbekistan",+998 (71) 230 2802,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"O'zbekiston Davlat San'at va Madaniyat Instituti
|
Theater Arts Department Film, Radio and Television Department Folk Art Department",['library']
174,O'zbekiston Milliy Universiteti,world rank  3937,"Studet sity
Tashkent
700174 Tashkent
Uzbekistan",+998 (71) 114 5236,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,no-data,"O'zbekiston Milliy Universiteti
|
Faculty of Physics Faculty of Geology and Geography Faculty of Journalism Faculty of Foreign Philology Faculty of Social Sciences Faculty of History Faculty of Biology Faculty of Chemistry Faculty of Mathematics Faculty of Economics","['library', 'sports facilities', 'distant learning']"
175,O'zbekiston Respublikasi Davlat soliq qo'mitasi huzuridagi Malaka oshirish markazi,world rank  12310,"3-Kichik halqa yo'li, Uchtepa District
Tashkent
100173 Tashkent
Uzbekistan",+998 (71) 275 5692,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"O'zbekiston Respublikasi Davlat soliq qo'mitasi huzuridagi Malaka oshirish markazi
|
Taxes and Taxation Department",['Not reported']
176,O'zbekiston xalqaro islom akademiyasi,world rank  9674,"11, Abdulla Kodiri
Tashkent
100011 Tashkent
Uzbekistan",+998 (371) 244-94-64,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"O'zbekiston xalqaro islom akademiyasi
|
Faculty of History and Philosophy of Islam Faculty of Law, Economics and Natural Sciences",['library']
177,Özyegin Üniversitesi,world rank  3259,"Nisantepe Mah. Orman Sok. No:34-36, Çekmeköy
Istanbul
34794 Istanbul
Turkey",+90 (216) 564 9000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities', 'financial aid']"
