,University,World rank,Address,Telephone,Gender,International admission,Selection type,Control type,Entity type,affiliations,Departments,Features
290,The Copperbelt University,world rank  6520,"Jambo Drive; PO Box 21692
Kitwe
10101 Copperbelt
Zambia",+260 (212) 223 015,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Public,Non-Profit,"Association of Commonwealth Universities (ACU)
Association of African Universities (AAU)
Southern African Regional Universities Association (SARUA)
African Council for Distance Education (ACDE)","The Copperbelt University
|
School of the Built Environment School of Business School of Engineering School of Mathematics and Natural Sciences School of Mines and Mineral Sciences School of Natural Resources School of Graduate Studies and School of Medicine","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning']"
291,"The Courtauld Institute of Art, University of London",world rank  1251,"Somerset House, Strand
London
WC2R 0RN London
United Kingdom",+44 (20) 7848 2777,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
292,The CTL Eurocollege,world rank  10371,"118 Spyros Kyprianou Avenue
Limassol
3077 Limassol
Cyprus",+357 (25) 736 501,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,For-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
293,The Culinary Institute of America,world rank  1031,"1946 Campus Drive
Hyde Park
12538-1499 New York
United States",+1 (845) 452 9600,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,no-data,Not available; please submit a list of official affiliations and memberships to relevant associations and organizations.,['Not reported']
294,The Cyprus Institute,world rank  5556,"20 Konstantinou Kavafi Street
Nicosia
2121 Nicosia
Cyprus",+357 (22) 208 600,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,For-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
295,The Cyprus Institute of Marketing,world rank  9887,"25 Zannetos Street
Nicosia
1110 Nicosia
Cyprus",+357 (22) 778 475,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Private,For-Profit,"Association for Commonwealth Universities (ACU)
Association to Advance Collegiate Schools of Business (AACSB International)
Accreditation Council for Business Schools and Programs (ACBSP)
Chartered Association of Business Schools (CABS)
Network of International Business Schools (NIBS)
European Association of Institutions in Higher Education (EURASHE)","Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'financial aid', 'distant learning', 'career services']"
296,The East African University,world rank  12105,"PO Box 18583
Nairobi
00100 Nairobi
Kenya",+254 (20) 803 3000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
297,The Eastern University of Management and Technology,world rank  11912,"749/1 Chayangkul Road, Mueang
Ubon Ratchathani
34000 Ubon Ratchathani
Thailand",+66 (45) 283 771-2,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
298,The Education University of Hong Kong,world rank  1254,"10 Lo Ping Road, Tai Po, New Territories
Hong Kong

Hong Kong",+852 2948 6888,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,UNESCO-UNEVOC network,"The Education University of Hong Kong
|
Faculty of Education and Human Development Faculty of Humanities Faculty of Liberal Arts and Social Sciences Graduate School","['library', 'housing', 'sports facilities', 'financial aid']"
299,The Emirates Academy of Hospitality Management,world rank  7833,"Umm Suqeim 3, Al Saqool Street, Building 69, Opposite Burj Al Arab
Dubai
Dubai
United Arab Emirates",+971 (4) 315 5555,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
300,The English and Foreign Languages University,world rank  7134,"EFL-U Hyderabad
Hyderabad
500 007 Telangana
India",+91 (40) 2709 8141,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,"Association of Commonwealth Universities (ACU)
Association of Indian Universities (AIU)
Distance Education Bureau (DEB)","Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'distant learning']"
301,The European Graduate School,world rank  Un,"Fort St Elmo
Valletta
VLT 1741
Malta",+41 27 474 9917,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['financial aid']
302,The Evergreen State College,world rank  812,"2700 Evergreen Parkway Northwest
Olympia
98505-0001 Washington
United States",+1 (360) 867 6000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public State,Non-Profit,no-data,"National Athletic Association (NAA)
National Association of Intercollegiate Athletics (NAIA)",['Not reported']
303,The Far Eastern University,world rank  10706,"120 Mahidol Road, Muang
Chiang Mai
50100 Chiang Mai
Thailand",+66 (53) 201 800,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
304,The Future University,world rank  10373,"Wad Medani Street
Khartoum
11111 Khartoum
Sudan",+249 0901444395,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","None, open admission policy",Private,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
305,The German University in Cairo,world rank  2628,"Main Entrance El-Tagamoa El-Khames
New Cairo
21212 Cairo
Egypt",+20 (2) 758 9990,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,Supreme Council of Universities (SCU),"The German University in Cairo
|
Faculty of Applied Science and Arts Faculty of Basic Sciences Centre for Languages and Translation Centre of Lifelong Learning and Distance Education Faculty of Engineering and Basic Material Science Faculty of Humanities and Languages Faculty of Pharmacy and Biotechnology","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning']"
306,The Glasgow School of Art,world rank  1625,"167 Renfrew Street
Glasgow
G3 6RQ Scotland
United Kingdom",+44 (141) 353 4500,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Public,Non-Profit,no-data,"The Glasgow School of Art
|
Mackintosh School of Architecture School of Design School of Fine Art School of Simulation and Visualisation School of Graduate Study School of Continuing Education","['library', 'housing', 'sports facilities', 'financial aid']"
307,The Government Sadiq College Women University,world rank  9208,"Bahawalpur
Punjab
Pakistan",+92 (62) 925 0075,Women Only,"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"The Government Sadiq College Women University
|
Faculty of Arts Faculty of Business and Management Sciences Faculty of Education Faculty of Islamic Learning Faculty of Science Faculty of Social Sciences",['library']
308,"The Graduate Center, CUNY",world rank  2649,"365 Fifth Avenue
New York City
10016-4309 New York
United States",+1 (212) 817 7000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public State,Non-Profit,no-data,City University of New York (CUNY),['Not reported']
309,The Graduate University for Advanced Studies,world rank  4437,"1560-35 Aza-makado
Miura
240-0193 Kanagawa
Japan",+81 (468) 58 1500,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
310,The Hashemite University,world rank  4125,"PO Box 591504
Zarqa
13133 Zarqa
Jordan",+962 (5) 390 3333,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,"Association of Arab Universities (AArU)
Federation of the Universities of the Islamic World (FUIW)
Mediterranean Universities Union (UNIMED)
International Union of Universities","Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning', 'career services']"
311,The Hong Kong Polytechnic University,world rank  390,"Hung Hom
Hong Kong

Hong Kong",+852 2766 5111,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Public,Non-Profit,"Association of Southeast Asian Institutions of Higher Learning (ASAIHL)
International Strategic Technology Alliance (ISTA)","The Hong Kong Polytechnic University
|
Faculty of Applied Science and Textiles Faculty of Business Faculty of Construction and Environment Faculty of Engineering Faculty of Health and Social Sciences Faculty of Humanities School of Design School of Hotel and Tourism Management","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning']"
312,The Hong Kong University of Science and Technology,world rank  302,"Clear Water Bay, Kowloon
Hong Kong

Hong Kong",+852 2623 1118,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Public,Non-Profit,"Association of Pacific Rim Universities (APRU)
Association of Southeast Asian Institutions of Higher Learning (ASAIHL)
Association of East Asian Research Universities (AEARU)
International Association of Universities (IAU)","The Hong Kong University of Science and Technology
|
School of Science School of Engineering School of Business and Management School of Humanities and Social Science","['library', 'housing', 'sports facilities', 'financial aid']"
313,The IIS University,world rank  7872,"Gurukul Marg,, S.F.S. Mansarovar
Jaipur
302 020 Rajasthan
India",+91 (141) 240 0160-61,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"The IIS University
|
Department of Environmental and Life Sciences Department of Home Science Department of Chemical Sciences Department of Physical and Computing Sciences Department of Computer Science and Information Technology Department of Behavioral and Health Sciences Department of Fashion and Textile Technology Department of Social Science Department of Languages and Mass Communication Department of Fine Arts Department of Commerce Department of Management",['library']
314,The Ikh Zasag University,world rank  12000,"Bayanzurkh district, 4th khoroo, B.Dorj's Street, PO Box 349
Ulaanbaatar
210349 Ulaanbaatar
Mongolia",+976 7015 5736,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
315,The Indian Law Institute,world rank  8449,"Opposite Supreme Court of India, Bhagwan Dass Road
New Delhi
110 001 NCT of Delhi
India",+91 (11) 2338 7526,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,Association of Indian Universities (AIU),"The Indian Law Institute
|
Faculty of Law","['library', 'financial aid', 'distant learning']"
316,The Institute of International Studies,world rank  13153,"Ulaanbaatar
Ulaanbaatar
Mongolia",+976 (11) 329 860,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
317,The Institute of Management Sciences,world rank  10870,"23-E-III, Gulberg III
Lahore
54600 Punjab
Pakistan",+92 (42) 111 191 938,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,no-data,"The Institute of Management Sciences
|
Faculty of Business Administration Faculty of Computer Sciences","['library', 'sports facilities', 'financial aid', 'career services']"
318,The Institute of World Politics,world rank  3641,"1521 16th Street NW
Washington
20036 District of Columbia
United States",+1 (202) 462 2101,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,no-data,Not available; please submit a list of official affiliations and memberships to relevant associations and organizations.,['Not reported']
319,The Interdisciplinary Center,world rank  1189,"Kanfei Nesharim Street
Herzliya
46150 Tel Aviv District
Israel",+972 (9) 952 7272,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
320,The International University of Kagoshima,world rank  6367,"8850 Shimofukomoto-cho
Kagoshima
891-0191 Kagoshima
Japan",+81 (992) 61 3211,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
321,The International University of Management,world rank  7273,"21-31 Hercules Street, Dorado park ext 1
Windhoek
9000
Namibia",+264 (61) 433 6000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning', 'career services']"
322,The International University of Scholars,world rank  12890,"F/15, Progoti Sharani, Middle Badda, Gulshan
Dhaka
1212 Dhaka
Bangladesh",+880 (2) 988 8820-21,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,For-Profit,no-data,"The International University of Scholars
|
Faculty of Engineering Faculty of Business Faculty of Arts and Social Science",['Not reported']
323,The Islamia University of Bahawalpur,world rank  5197,"Abbasia Campus
Bahawalpur
Punjab
Pakistan",+92 (62) 925 0235,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Public,Non-Profit,"Association of Commonwealth Universities (ACU)
Pakistan Engineering Council (PEC)
Pharmacy Council of Pakistan (PPC)","Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning', 'career services']"
324,The Islamic University of Gaza,world rank  1972,"Jamal Abdel Naser Street, Al-Remal
Gaza City
00972 Gaza Strip
Palestinian Territory",+970 (8) 264 4400,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Public,Non-Profit,"Community of Mediterranean Universities (CMU)
Association of Arab Universities (AArU)
Federation of the Universities of the Islamic World (FUIW)
Anna Lindh Foundation
Euro-Mediterranean University (EMUNI)
Eurasian Universities Association (EUA)
Réseau Méditerranéen des Ecoles d'Ingénieurs (RMEI)
UNIMED SubNetwork on eLearning and Open Education
Islamic Body for Quality and Accreditation","The Islamic University of Gaza
|
Faculty of Medicine Faculty of Engineering Faculty of Information Technology Faculty of Nursing Faculty of Science Faculty of Health Science Faculty of Education Faculty of Arts Faculty of Sharia and Law Faculty of Osoul Eddin Faculty of Economics and Administrative Sciences","['library', 'sports facilities', 'financial aid', 'career services']"
325,The Japanese Red Cross College of Nursing,world rank  6393,"4-1-3 Hiroo
Tokyo
150-0012 Tokyo
Japan",+81 (3) 3409 0875,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
326,The Japanese Red Cross Hiroshima College of Nursing,world rank  9618,"Hatsukaichi
Hiroshima
Japan",+81,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
327,The Japanese Red Cross Kyushu International College of Nursing,world rank  8139,"Munakata
Fukuoka
Japan",+81,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
328,The Jerusalem Academy of Music and Dance,world rank  7818,"Campus Givat Ram
Jerusalem
91904 Jerusalem District
Israel",+972 (2) 675 9911,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Not reported,Non-Profit,"Association Européenne des Conservatoires, Académies de Musique et Musikhochschulen (AEC)","The Jerusalem Academy of Music and Dance
|
Faculty of Performing Arts Faculty of Composition, Conducting and Music Education Faculty of Dance, Movement and Movement Notation","['library', 'housing', 'financial aid']"
329,The Juilliard School,world rank  1139,"60 Lincoln Center Plaza
New York City
10023-6588 New York
United States",+1 (212) 799 5000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Private,Non-Profit,no-data,Not available; please submit a list of official affiliations and memberships to relevant associations and organizations.,['Not reported']
330,The King’s University,world rank  5268,"9125 - 50 Street
Edmonton
T6B 2H3 Alberta
Canada",+1 (780) 465 3500,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Private,Non-Profit,"Universities Canada (UC)
Council for Christian Colleges and Universities (CCCU)
International Association for the Promotion of Christian Higher Education (IAPCHE)","Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
331,The King's College,world rank  4318,"56 Broadway
New York City
10004 New York
United States",+1 (212) 659 7200,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,no-data,"National Athletic Association (NAA)
National Small College Athletic Association (NSCAA)",['Not reported']
332,The King's University,world rank  8323,"2121 E. Southlake Boulevard
Southlake
76092 Texas
United States",+1 (817) 722 1700,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,Transnational Association of Christian Colleges and Schools (TRACS),Not available; please submit a list of official affiliations and memberships to relevant associations and organizations.,['Not reported']
333,The Limassol College,world rank  12367,"2-4 Pasikratous Street
Limassol
3085 Limassol
Cyprus",+357 (25) 381 095,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,For-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
334,The LNM Institute of Information Technology,world rank  7492,"Rupa ki Nangal, Post-Sumel, Via-Jamdoli
Jaipur
302 031 Rajasthan
India",+91 (141) 518 9211,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Private,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities', 'financial aid']"
335,The London Institute of Banking and Finance,world rank  4794,"25 Lovat Lane
London
EC3R 8EB London
United Kingdom",+44 (12) 2781 8609,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Not reported,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
336,The London School of Economics and Political Science,world rank  92,"Houghton Street
London
WC2A 2AE London
United Kingdom",+44 (20) 7405 7686,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Public,Non-Profit,"Association of Commonwealth Universities (ACU)
Russell Group
Universities UK","Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities', 'financial aid']"
337,The Maharaja Sayajirao University of Baroda,world rank  3975,"Opposite Drug Laboratory, Fateh Gunj
Vadodara
390 002 Gujarat
India",+91 (265) 279 5521,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,"Association of Indian Universities (AIU)
Medical Council of India (MCI)
National Assessment and Accreditation Council (NAAC)","Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities', 'financial aid']"
338,The Maldives National University,world rank  8445,"Malé
20-04
Maldives",+960 3345 101,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"The Maldives National University
|
Faculty of Arts Faculty of Education Faculty of Engineering Technology Faculty of Health Sciences Faculty of Hospitality and Tourism Studies Faculty of Islamic Studies MNU Business School Faculty of Sharia and Law Faculty of Science",['library']
339,The Master's University,world rank  3361,"21726 Placerita Canyon Road
Santa Clarita
91321-1200 California
United States",+1 (661) 259 3540,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Association of Independent California Colleges and Universities (AICCU)
Council for Christian Colleges and Universities (CCCU)
National Association of Schools of Music (NASM)
California Council on Teacher Education (CCTE)","Council for Christian Colleges and Universities (CCCU)
National Athletic Association (NAA)
National Association of Intercollegiate Athletics (NAIA)
National Christian College Athletic Association (NCCAA)",['Not reported']
340,The Millenium University,world rank  11636,"Momenbag, Rajarbag
Dhaka
1217 Dhaka
Bangladesh",+880 (2) 936 0836,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"The Millenium University
|
Faculty of Business Administration Faculty of Computer Science and Technology Faculty of Humanities Faculty of Law",['library']
341,The National Academy of Chinese Theatre Arts,world rank  5301,"400 Wanquansi Street, Fengtai District
Beijing
100073 Beijing
China",+86 (10) 6335 1122,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Not reported,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
342,The National Teachers College,world rank  11357,"629 Nepomuceno Street, Quiapo
Manila
1001 National Capital Region
Philippines",+63 (2) 734 1885,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
343,The National University of Advanced Legal Studies,world rank  8883,"HMT Colony PO, Kalamassery
Kochi
682 017 Kerala
India",+91 (484) 233 7363,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,Association of Indian Universities (AIU),"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing']"
344,The Neotia University,world rank  11091,"Sarisa, D.H. Road, 24 Pgs (South)
Sarisha
743 368 West Bengal
India",+91 974 873 1800,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,no-data,"The Neotia University
|
School of Maritime Studies School of Agriculture and Allied Sciences School of Life Sciences School of Pharmacy School of Hospitality and Culinary Art School of Legal Studies School of Humanities, Management and Social Sciences","['library', 'housing', 'sports facilities', 'financial aid', 'career services']"
345,The New School,world rank  328,"66 West 12th Street
New York City
10011-8603 New York
United States",+1 (212) 229 5600,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"National Association of Schools of Art and Design (NASAD)
American Psychological Association (APA)
National Association of Schools of Public Affairs and Administration (NASPAA), Commission on Peer Review and Accreditation
National Architectural Accrediting Board (NAAB)",Not available; please submit a list of official affiliations and memberships to relevant associations and organizations.,['Not reported']
346,The Nippon Dental University,world rank  4648,"1-9-20 Fujimi, Chiyoda-ku
Tokyo
102-8159 Tokyo
Japan",+81 (3) 3261 8311,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
347,The Northcap University,world rank  6733,"HUDA Sector 23-A
Gurgaon
122 017 Haryana
India",+91 (124) 236 5811,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,Association of Commonwealth Universities (ACU),"The Northcap University
|
School of Engineering and Technology School of Management Studies School of Law","['library', 'housing', 'sports facilities', 'financial aid']"
348,The Ohio State University,world rank  46,"190 North Oval Mall
Columbus
43210 Ohio
United States",+1 (614) 292 6446,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public State,Non-Profit,"Commission on Collegiate Nursing Education (CCNE)
Association to Advance Collegiate Schools of Business (AACSB International)
Computing Accreditation Commission (CAC) of ABET
Engineering Accreditation Commission (EAC) of ABET
American Bar Association (ABA), Council of the Section of Legal Education and Admissions to the Bar","Association of Public and Land-Grant Universities (APLU)
Midwest Universities Consortium for International Activities (MUCIA)
Oak Ridge Associated Universities (ORAU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
349,The Open University of Hong Kong,world rank  1080,"30 Good Shepherd Street, Homantin, Kowloon
Hong Kong

Hong Kong",+852 2711 2100,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities', 'distant learning']"
350,The People's University of Bangladesh,world rank  11757,"3/2, Asad Avenue, Mohammadpur
Dhaka
1207 Dhaka
Bangladesh",+880 (2) 912 7807,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Private,Not reported,no-data,"The People's University of Bangladesh
|
Faculty of Applied Science Faculty of Arts Faculty of Business Administration Faculty of Social Science",['library']
351,The Philippine Women's University,world rank  9006,"Taft Avenue, Malate
Manila
1004 National Capital Region
Philippines",+63 (2) 526 8421,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Non-Profit,"Association of Southeast Asian Institutions of Higher Learning (ASAIHL)
Association of Christian Universities and Colleges in Asia (ACUCA)","The Philippine Women's University
|
School of Arts and Sciences Conrado Bentitez Institute for Business Education School of Education School of Pharmacy School of Economics School of Music School of Social Work School of Fine Arts and Design School of Nutrition School of Food Science and Technology School of Nursing School of Medical Technology School of Hotel Restaurant Management Institute of Education and Management for Environment and Habitat School of Tourism","['library', 'sports facilities', 'distant learning']"
352,The Philips College,world rank  11184,"4-6 Lamias Street
Nicosia
2090 Nicosia
Cyprus",+357 (22) 441 860,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,For-Profit,"Association of Commonwealth Universities (ACU)
Institute of Chartered Accountants in England and Wales (ICAEW)
Association of Chartered Certified Accountants (ACCA)
Chartered Institute of Management Accountants (CIMA)
Institute of Certified Public Accountants in Ireland
Association of International Accountants (AIA)
BCS, The Chartered Institute for Information Technology
Institution of Analysts and Programmers (IAP)
Chartered Management Institute (CMI)","Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
353,The Presbyterian University of East Africa,world rank  10800,"PO Box 387
Kikuyu
00902 Kiambu
Kenya",+254 (20) 201 9433,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Private,Non-Profit,no-data,"The Presbyterian University of East Africa
|
School of Business Administration School of Education School of Health Sciences School of Computer Science School of Hotel and Tourism","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning']"
354,The Regional Social and Innovation University,world rank  12267,"4, Str. Kurmanbekova
Shymkent
160005 Shymkent
Kazakhstan",+7 (7252) 35-94-08,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
355,The Rockefeller University,world rank  842,"1230 York Avenue
New York City
10065-6399 New York
United States",+1 (212) 327 8000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,New York State Board of Regents (NYSBR),Association of Independent Research Institutes (AIRI),['Not reported']
356,The Rostov State Conservatoire,world rank  8630,"23 Budennovsky Avenue
Rostov-on-Don
344002 Rostov Oblast
Russia",+7 (863) 262 3614,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
357,The Royal Central School of Speech and Drama,world rank  3416,"Embassy Theatre; 62-64 Eton Avenue
London
NW3 3HY London
United Kingdom",+44 (20) 7722 8183,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,For-Profit,Universities UK,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'financial aid']"
