,University,World rank,Address,Telephone,Gender,International admission,Selection type,Control type,Entity type,affiliations,Departments,Features
139,VIT Bhopal University,world rank  8383,"Kotri Kalan, Ashta, Near, Indore Road
Bhopal
466 114 Madhya Pradesh
India",+91,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
140,VIT University,world rank  1231,"Katpadi-Thiruvalam Road
Vellore
632 014 Tamil Nadu
India",+91 (416) 224 3091,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,Association of Indian Universities (AIU),"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities', 'financial aid']"
141,Vitebsk State Academy of Veterinary Medicine,world rank  7277,"7/11 1st Dovatora Street
Vitebsk
210026 Vitebsk Region
Belarus",+375 (212) 372 322,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,no-data,"Vitebsk State Academy of Veterinary Medicine
|
Faculty of Veterinary Medicine Biotechnological Faculty","['library', 'housing', 'sports facilities']"
142,Vitebsk State Medical University,world rank  3928,"27 Frunze Avenue
Vitebsk
210023 Vitebsk Region
Belarus",+375 (212) 241 791,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,no-data,"Vitebsk State Medical University
|
Medical Faculty Pharmaceutical Faculty Dental Faculty Faculty of Overseas Students Training Faculty of Advanced Training in Pedagogy and Psychology","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning']"
143,Vitebsk State Technological University,world rank  6876,"72 Moskovskiy Avenue
Vitebsk
210038 Vitebsk Region
Belarus",+375 (212) 495 302,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,no-data,"Vitebsk State Technological University
|
Faculty of Design Faculty of Information Technologies and Robotics Faculty of Manufacturing Technology Faculty of Economics and Business Management Correspondence Faculty Faculty of Pre-university Training and Vocational Guidance Faculty of Improvement Qualifications and Staff Retraining","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning']"
144,Vitebsk State University,world rank  5047,"33 Moskovskiy Avenue
Vitebsk
210038 Vitebsk Region
Belarus",+375 (212) 584 959,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,"International Higher Education Academy of Sciences
Academy of Pedagogical and Social Sciences
International Academy of Technical International Higher Education Academy of Sciences
Academy of Pedagogical and Social Sciences
International Academy of Technical Education
International Pedagogical Academy
International Scientific Council on the History of School and Pedagogy
International Association of Folk Pedagogy
American Mathematical Society
International Society of Applied Mathematics and Mechanics
European Society of Mechanics
European Society of Biomechanics
European Mycological Society
International Academy of Ecology
International Academy of Eurasia
Petrovskaya Academy of Sciences and Arts
International Association of Belarusian Studies","Vitebsk State University
|
Faculty of Law Faculty of Foreign citizens training Faculty of Art and Graphics Faculty of Mathematics and IT Faculty of History Faculty of Pedagogy Faculty of Philology Faculty of Biology Faculty of Physical Culture and Sports Faculty of Social Pedagogics and Psychology","['library', 'housing', 'sports facilities', 'distant learning']"
145,Viterbo University,world rank  3189,"900 Viterbo Drive
La Crosse
54601-8804 Wisconsin
United States",+1 (608) 796 3000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Commission on Collegiate Nursing Education (CCNE)
American Chemical Society (ACS)
Council on Social Work Education (CSWE)
National Association of Schools of Music (NASM)","Council of Independent Colleges (CIC)
Association of Franciscan Colleges and Universities (AFCU)
International Assembly for Collegiate Business Education (IACBE)
Association of Catholic Colleges and Universities (ACCU)
National Athletic Association (NAA)
National Association of Intercollegiate Athletics (NAIA)",['Not reported']
146,Vivekananda Global University,world rank  9676,"Sector 36, Nri Road, Sisyawas, Jagatpura
Jaipur
303 012 Rajasthan
India",+91,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
147,VIVES,world rank  4387,"Doorniksesteenweg 145
Kortrijk
8500 West Flanders
Belgium",+32 (56) 264 160,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Public,Non-Profit,"European Association for International Education (EAIE)
European Association of Institutions in Higher Education (EURASHE)
KULeuven Association
VLHORA
VLUHR","VIVES
|
Faculty of Applied Engineering and Technology Faculty of Applied Social Studies Faculty of Biotechnology Faculty of Commercial Sciences, Business Management and Informatics Faculty of Education Faculty of Health care","['library', 'housing', 'sports facilities', 'distant learning']"
148,"Vladikavkaz Institute of Economics, Management and Law",world rank  10633,"8 Tabolov Street
Vladikavkaz
345345 North Ossetia-Alania Republic
Russia",+7 (8672) 51 99 00,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
149,Vladimir State University for the Humanities,world rank  2780,"Stroiteley Prosp., 11
Vladimir
600024 Vladimir Oblast
Russia",+7 (4922) 34 18 19,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities']"
150,Vladivostok State University of Economics and Service,world rank  2360,"Gogolya street 41
Vladivostok
690014 Primorsky Krai
Russia",+7 (423) 240 4128,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,"Central and East European Management Development Association (CEEMAN)
Russian Association of Business Education (RABE)
Talloires Network
United Nations Principles for Responsible Management Education (UNPRME)
Assosiation of Russian and Chinese Universities (ARCU)
Russian-Chinese Association of Economic Universitites","Vladivostok State University of Economics and Service
|
School of the Foreign Languages School of Information Technologies School of Law School of Marketing and Mass Communications School of Service, Fashion and Design International School of Tourism and Hospitality School of Transport and Logistics Department of Economics and Management Department of Mathematics and Modeling","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning', 'career services']"
151,Vlerick Business School,world rank  3118,"Reep 1
Ghent
9000 East Flanders
Belgium",+32 (9) 210 9711,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Private,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities', 'financial aid', 'career services']"
152,VNU University of Science,world rank  5992,"334 Nguyen Trai, Thanh Xuan
Hanoi
Red River Delta
Vietnam",+84 (43) 858 4615,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"VNU University of Science
|
Faculty of Mathematics Mechanics Informatics Faculty of Chemistry Faculty of Biology Faculty of Physics Faculty of Geography Faculty of Geology Faculty of Hydro-Meteorology and Oceanography Faculty of Environmental Science",['library']
153,VNUHCM - University of Science,world rank  5558,"227 Nguyen Van Cu Street, District 5
Ho Chi Minh City
Southeast Region
Vietnam",+84 (8) 3835 3193,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,"Vietnam National University, Ho Chi Minh City (VNUHCM)","VNUHCM - University of Science
|
Faculty of Mathematics and Computer Science Faculty of Information Technology Faculty of Physics and Engineering Physics Faculty of Electronics and Communications Faculty of Chemistry Faculty of Biology and Biotechnology Faculty of Geology Faculty of Environment Faculty of Materials Science and Technology","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning', 'career services']"
154,Vo Truong Toan University,world rank  11806,"Highway 1A
Tan Phu Thanh
Mekong Delta
Vietnam",+84 293 395 3222,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"World Federation for Medical Education (WFME)
Foundation for Advancement of International Medical Education and Research (FAIMER)","Vo Truong Toan University
|
Faculty of Medicine Faculty of Pharmacy Faculty of Economics and Bussiness Faculty of Literature","['library', 'housing', 'sports facilities', 'career services']"
155,"Volga Region State Academy of Physical Culture, Sport and Tourism",world rank  6435,"35 Universiade Village
Kazan
420010 Tatarstan Republic
Russia",+7 (843) 294 9002,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Not reported,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities']"
156,Volga State University of Technology,world rank  3981,"pl. Lenina 3
Yoshkar-Ola
424024 Mari El Republic
Russia",+7 (8362) 553 344,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
157,Volga State University of Telecommunications and Informatics,world rank  6338,"ul. Leo Tolstoy, 23
Samara
443010 Samara Oblast
Russia",+7 (846) 335 856,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
158,Volgograd State Medical Academy,world rank  3103,"1, Pavshikh Bortsov Sq
Volgograd
400131 Volgograd Oblast
Russia",+7 (8442) 383 063,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
159,Volgograd State Socio-Pedagogical University,world rank  2878,"prosp. Lenina 27
Volgograd
4000066 Volgograd Oblast
Russia",+7 (8442) 24 13 60,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,no-data,"Volgograd State Socio-Pedagogical University
|
Institute of Foreign Languages Institute of Russian Language and Literature Institute of Technology, Economics and Service Institute of Art Education Faculty of Natural Science Education, Physical Culture and Life Safety Faculty of Preschool and Primary Education Faculty of History and Law Faculty of Mathematics, Informatics and Physics Faculty of Psychological, Pedagogical and Social Education Faculty of Social and Correctional Pedagogy","['library', 'housing', 'sports facilities', 'financial aid', 'career services']"
160,Volgograd State Technical University,world rank  2634,"Lenin Avenue, 28
Volgograd
400005 Volgograd Oblast
Russia",+7 (8442) 23 00 76,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,"Association for Engineering Education of Russia (AEER)
Association of International Students (AIS)","Volgograd State Technical University
|
Automobile Transport Faculty Chemical Engineering Faculty Economics and Management Faculty Electronics and Computer Science Faculty Faculty of automated, vehicle and weapon systems Food Engineering Faculty Structural Materials Technology Faculty Faculty of Architecture and Urban Development Faculty of Construction and Housing and Communal Services Faculty of Transport, Engineering Systems and Technosphere Security","['library', 'housing', 'sports facilities', 'financial aid', 'career services']"
161,Volgograd State University,world rank  3137,"prosp. Universitetsky 100
Volgograd
400062 Volgograd Oblast
Russia",+7 (8442) 460 279,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
162,Volgograd State University of Architecture and Civil Engineering,world rank  7228,"Akademicheskaya Street, 1
Volgograd
400074 Volgograd Oblast
Russia",+7 (8442) 974 872,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities']"
163,Volodymyr Vynnychenko Central Ukrainian State Pedagogical University,world rank  6830,"Shevchenko Street 1
Kropyvnytskyi
25006 Kirovohrad Oblast
Ukraine",+380 (522) 221 834,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
164,Vologda State Dairy Farming Academy,world rank  6888,"Shmidta st., 2, Molochnoe
Vologda
160555 Vologda Oblast
Russia",+7 (8172) 525 730,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Vologda State Dairy Farming Academy
|
Faculty of Economics Faculty of Veterinary Medicine and Biotechnology Faculty of Agronomy and Forestry Faculty of Engineering Faculty of Technology","['library', 'housing', 'sports facilities']"
165,Vologda State University,world rank  4390,"Lenin, 15
Vologda
160035 Vologda Oblast
Russia",+7 (8172) 724 645,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
166,Vongchavalitkul University,world rank  8656,"12 Mitraphap Highway, Naimuang, Muang
Nakhon Ratchasima
30000 Nakhon Ratchasima
Thailand",+66 (44) 255 523,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
167,Voorhees College,world rank  4516,"481 Porter Drive
Denmark
29042 South Carolina
United States",+1 (803) 780 1234,Men and Women (coed),Historically Black Institution,"Yes, international applicants are welcome to apply for admission",Private,Non-Profit,Accreditation Council for Business Schools and Programs (ACBSP),"Council of Independent Colleges (CIC)
National Athletic Association (NAA)
National Association of Intercollegiate Athletics (NAIA)",['Not reported']
168,Voronezh State Agricultural University,world rank  5320,"ul. Mièurina 1
Voronezh
394087 Voronezh Oblast
Russia",+7 (732) 538 651,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
169,Voronezh State Medical University,world rank  4058,"10, Studencheskaya Street
Voronezh
394036 Voronezh Oblast
Russia",+7 (910) 318 7372,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,no-data,"Voronezh State Medical University
|
Faculties of General Medicine, Pediatrics, Dentistry, Pharmacy, and Preventive Medicine Faculty of Healthcare Management Development Faculty of Graduate Studies International Institute of Medical Education and Cooperation Institute of Advanced Nursing Institute of Advanced Training","['library', 'housing', 'sports facilities']"
170,Voronezh State Pedagogical University,world rank  3996,"ul. Lenina 86
Voronezh
394043 Voronezh Oblast
Russia",+7 (4732) 554 892,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,Russian Rectors' Union (RRU),"Voronezh State Pedagogical University
|
Faculty of Humanities and Social Sciences Faculty of Natural Sciences Faculty of Modern Languages Faculty of Fine Arts Faculty of Physical Education and Life Safety Faculty of Mathematics and Physics Faculty of Psychology and Pedagogics","['library', 'housing', 'sports facilities', 'distant learning']"
171,Voronezh State Technical University,world rank  3040,"Moscow Avenue, 14
Voronezh
394026 Voronezh Oblast
Russia",+7 (732) 160 917,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,no-data,"Voronezh State Technical University
|
Faculty of Mechanical Engineering and Aerospace Engineering Faculty of Radio Engineering and Electronics Faculty of Power Engineering and Control Systems Faculty of Information Technology and Computer Security Faculty of Economics Faculty of Correspondence Education Faculty of pre-University and additional training Construction Institute Institute of Engineering Systems in Construction Institute of Architecture and Urban Planning Road-transport Institute Institute of Economics, Management and Information Technologies Construction-technological Institute Institute of Masters Faculty of Secondary Vocational Education Preparatory Faculty","['library', 'sports facilities', 'financial aid', 'distant learning']"
172,Voronezh State University,world rank  1216,"University Square, 1
Voronezh
394018 Voronezh Oblast
Russia",+7 (473) 220 7522,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Public,Non-Profit,"European University Association (EUA)
SAP University Alliances
Eurasian Universities Association","Voronezh State University
|
Faculty of Applied Mathematics, Informatics and Mechanics Faculty of Chemistry Faculty of Computer Sciences Faculty of Economics Faculty of Geography, Geoecology and Tourism Faculty of Geology Faculty of History Faculty of International Relations Faculty of Journalism Faculty of Law Faculty of Mathematics Faculty of Medicine and Biology Faculty of Military Education Faculty of Pharmaceutics Faculty of Philology Faculty of Philosophy and Psychology Faculty of Physics Faculty of Romance and Germanic Philology Institute of International Education Institute of Social and Political Studies","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning', 'career services']"
173,Voronezh State University of Engineering Technology,world rank  5910,"prosp. Revoljucii 19
Voronezh
394036 Voronezh Oblast
Russia",+7 (473) 255 4267,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
174,Vrije Universiteit Amsterdam,world rank  314,"De Boelelaan 1105
Amsterdam
1081 HV North Holland
Netherlands",+31 (20) 598 5000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Private,Non-Profit,"European University Association (EUA)
International Association for the Promotion of Christian Higher Education (IAPCHE)","Vrije Universiteit Amsterdam
|
Faculty of Dentistry Faculty of Behavioural and Movement Sciences Faculty of Humanities Faculty of Law VUmc School of Medical Sciences School of Business and Economics Faculty of Science Faculty of Social Sciences Faculty of Religion and Theology","['library', 'housing', 'sports facilities', 'financial aid', 'career services']"
175,Vrije Universiteit Brussel,world rank  542,"Pleinlaan 2
Brussels
1050 Brussels
Belgium",+32 (2) 629 2111,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Private,Non-Profit,Network of Universities from the Capitals of Europe (UNICA),"Vrije Universiteit Brussel
|
Faculty of Medicine and Pharmacy Faculty of Arts and Philosophy Faculty of Social Sciences and Solvay Business School Faculty of Law and Criminology Faculty of Physical Education and Physiotherapy Faculty of Psychology and Educational Sciences Faculty of Science and Bio-engineering Sciences Faculty of Engineering","['library', 'housing', 'sports facilities', 'financial aid', 'career services']"
176,VŠB - Technická univerzita Ostrava,world rank  1317,"17. listopadu 15/2172
Ostrava
708 00 Moravian-Silesian Region
Czech Republic",+420 597 321 111,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,European University Association (EUA),"VŠB - Technická univerzita Ostrava
|
Faculty of Economics Faculty of Civil Engineering Faculty of Mechanical Engineering Faculty of Electrical Engineering and Computer Science Faculty of Mining and Geology Faculty of Materials Science and Technology Faculty of Safety Engineering","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning']"
177,VWA-Hochschule für berufsbegleitendes Studium,world rank  8828,"Wolframstrasse 32
Stuttgart
70191 Baden-Wurttemberg
Germany",+49 0800 215 5 215,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
178,Vyatka State Humanities University,world rank  8793,"Krasnoarmeyskaya 26
Kirov
610002 Kirov Oblast
Russia",+7 (8332) 678 975,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities', 'distant learning']"
179,Vyatka State University,world rank  2643,"str. Moscow, 36
Kirov
610000 Kirov Oblast
Russia",+7 (8332) 64 65 71,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
180,Vysoká škola Ambis,world rank  4105,"Nárožní 2600/9
Prague
158 00 Prague
Czech Republic",+420 251 114 650,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Private,For-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
181,Vysoká škola aplikované psychologie,world rank  10675,"Akademická 409
Terezín
411 55 Prague
Czech Republic",+420 416 782 369,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,For-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
182,Vysoká Škola Bezpecnostného Manažérstva v Košiciach,world rank  9704,"Kukucínova 17
Košice
040 01 KoSice
Slovakia",+421 (55) 720 1071,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
183,Vysoká škola chemicko-technologická v Praze,world rank  2208,"Technická 5
Prague
166 28 Prague
Czech Republic",+420 220 44 4145,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Public,Non-Profit,European University Association (EUA),"Vysoká škola chemicko-technologická v Praze
|
Faculty of Chemical Technology Faculty of Environmental Technology Faculty of Food and Biochemical Technology Faculty of Chemical Engineering","['library', 'sports facilities']"
184,Vysoká škola Danubius,world rank  7968,"Richter no. 1171
Sládkovicovo
925 21 Trnava
Slovakia",+421 (31) 773 2811,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Vysoká škola Danubius
|
Faculty of Public Politics and Public Administration Faculty of Social Studies Janko Jesenský Faculty of Law",['library']
185,Vysoká škola DTI,world rank  10127,"ul. Sládkovicova 533/20
Dubnica nad Váhom
018 41 Trencin
Slovakia",+421 (42) 442 4123,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
186,Vysoká škola ekonomická v Praze,world rank  994,"Nam. Winstona Churchilla 4
Prague
130 67 Prague
Czech Republic",+420 224 095 111,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,"European University Association (EUA)
Global Alliance in Management Education (CEMS)
Partnership in International management (PIM)
Association to Advance Collegiate Schools of Business (AACSB International)","Vysoká škola ekonomická v Praze
|
Faculty of Finance and Accounting Faculty of International Relations Faculty of Business Administration Faculty of Informatics and Statistics Faculty of Economics Faculty of Management","['library', 'housing', 'sports facilities', 'financial aid', 'career services']"
187,Vysoká škola ekonomie a managementu,world rank  6481,"Nárožní 2600/9a
Prague
158 00 Prague
Czech Republic",+420 841 133 166,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Private,For-Profit,Czech Rectors Conference (CRC),"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning']"
188,Vysoká škola ekonómie a manažmentu verejnej správy v Bratislave,world rank  9159,"Furdekova 16
Bratislava
85104 Bratislava
Slovakia",+421 0905 11 11 83,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
189,Vysoká škola evropských a regionálních studií,world rank  8752,"Žižkova 4
Ceske Budejovice
370 01 South Bohemian Region
Czech Republic",+420 386 116 811,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,For-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'distant learning']"
190,Vysoká škola financní a správní,world rank  5823,"Estonska 500
Prague
101 00 Prague
Czech Republic",+420 210 088 800,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Private,For-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'financial aid', 'distant learning']"
191,Vysoká škola hotelová v Praze,world rank  7967,"Svidnicka 508
Prague
181 00 Prague
Czech Republic",+420 283 101 111,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Private,For-Profit,World Association for Hospitality and Tourism Education and Training (AMFORHT),"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'financial aid']"
192,Vysoká škola kreativní komunikace,world rank  10020,"Na Pankráci 420/54
Prague
140 00 Prague
Czech Republic",+420 606 619 846,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,For-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
193,Vysoká škola logistiky,world rank  8600,"Palackeho 1381/25
Prerov
750 02 Olomouc Region
Czech Republic",+420 581 259 135,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Private,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities', 'distant learning']"
194,"Vysoká škola manažmentu, City University of Seattle",world rank  8505,"Bezrucova 64
Bratislava
911 01 Bratislava
Slovakia",+421 (2) 682 04 501,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Private,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'distant learning']"
195,Vysoká škola medzinárodného podnikania ISM Slovakia v Prešove,world rank  8232,"Duchnovicovo námestie c. 1
Prešov
080 01 PreSov
Slovakia",+421 (51) 758 1797,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
196,Vysoká škola mezinárodních a verejných vztahu Praha,world rank  9511,"U Santosky 17
Prague
150 00 Prague
Czech Republic",+420 251 563 158,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Private,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities', 'distant learning']"
197,Vysoká škola múzických umení v Bratislave,world rank  7222,"Ventúrska 3
Bratislava
813 01 Bratislava
Slovakia",+421 (2) 59 30 14 11,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Vysoká škola múzických umení v Bratislave
|
Faculty of Film and Television Faculty of Music and Dance Faculty of Theatre",['library']
198,Vysoká škola obchodní a hotelová,world rank  9456,"Bosonožská 9
Brno
625 00 South Moravian Region
Czech Republic",+420 547 218 247,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,For-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
199,Vysoká škola obchodní v Praze,world rank  8118,"Spálená 76/14
Prague
110 00 Prague
Czech Republic",+420 810 888 500,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Non-Profit,"World Tourism Organization (UNWTO)
Network of European Regions for a Sustainable and Competitive Tourism (NECSTouR)
Association for Tourism and Leisure Education (ATLAS)","Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'career services']"
200,Vysoká škola podnikání a práva,world rank  6839,"Vltavská 14/585
Prague
150 00 Prague
Czech Republic",+420 251 512 231,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,For-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
201,Vysoká škola polytechnická Jihlava,world rank  7118,"Tolstého 16
Jihlava
586 01 Vysocina Region
Czech Republic",+420 567 141 111,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,no-data,"Vysoká škola polytechnická Jihlava
|
Department of Economic Studies Department of Travel/Tourism Department of Electrotechnics and Informatics Department of Health Service Studies Department of Public Administration and Regional Development Department of Applied Languages Department of Mathematics Department of Sports","['library', 'housing', 'sports facilities']"
