,University,World rank,Address,Telephone,Gender,International admission,Selection type,Control type,Entity type,affiliations,Departments,Features
310,Nepal Sanskrit University,world rank  11967,"Beljhundi
22412 Province No 5
Nepal",+977 (82) 400 035,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Not reported,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
311,Netanya Academic College,world rank  5785,"16, Kibutz Galuyot St, Kiryat Yitzhak Rabin
Netanya
42365 Central District
Israel",+972 (9) 860 7777,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
312,Neumann János Egyetem,world rank  5155,"Izsáki út 10
Kecskemét
6000 Bacs-Kiskun
Hungary",+36 (76) 501 960,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Public,Non-Profit,Businet,"Neumann János Egyetem
|
Faculty of Economics and Business GAMF Faculty of Engineering and Computer Science Faculty of Horticulture and Rural Development Teacher Training Faculty","['library', 'housing', 'sports facilities']"
313,Neumann University,world rank  3299,"One Neumann Drive
Aston
19014-1298 Pennsylvania
United States",+1 (610) 459 0905,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Accreditation Council for Business Schools and Programs (ACBSP)
American Physical Therapy Association (APTA), Commission on Accreditation in Physical Therapy Education
Commission on Accreditation of Athletic Training Education (CAATE)","Council of Independent Colleges (CIC)
Association of Franciscan Colleges and Universities (AFCU)
Association of Catholic Colleges and Universities (ACCU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
314,"Neusoft Institute, Guangdong",world rank  11846,"Foshan
Guangdong
China",+86 (757) 8668 4800,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
315,Nevada State College,world rank  5024,"1125 Nevada State Drive
Henderson
89002 Nevada
United States",+1 (702) 992 2000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public State,Non-Profit,no-data,Nevada System of Higher Education (NSHE),['Not reported']
316,Nevsehir Haci Bektas Veli Üniversitesi,world rank  4936,"Nevsehir Haci Bektas Veli Üniversitesi Rektörlügü 2000 Evler Mahallesi Zübeyde Hanim Cad.
Nevsehir
50300 Nevsehir
Turkey",+90 (384) 228 1000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
317,Nevsky Institute of Language and Culture,world rank  10064,"B. Raznochinnaya, 27
Saint Petersburg
197110 Saint Petersburg
Russia",+7 (812) 230 3698,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities', 'distant learning']"
318,New Bulgarian University,world rank  2413,"21 Montevideo Str.
Sofia
1618 Sofia City
Bulgaria",+359 (2) 811 0222,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"European Association for International Education (EAIE)
Agence Universitaire de la Francophonie (AUF)","New Bulgarian University
|
School of Basic Education Undergraduate School Graduate School","['library', 'sports facilities', 'distant learning']"
319,New College of Florida,world rank  2787,"5800 Bay Shore Road
Sarasota
34243-2109 Florida
United States",+1 (941) 487 5000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public State,Non-Profit,no-data,"State University System of Florida (SUSF)
National Student Exchange
American College and University Presidents Climate Commitment
Consortium for Faculty Diversity at Liberal Arts Colleges
Council of Public Liberal Arts Colleges
C4 (Consortium of Colleges on the Creative Coast)
Council on Undergraduate Research
Consortium for Innovative Environments in Learning
Duke University Marine Science Education
Southern University Conference
Venture Scholars Program",['Not reported']
320,New Design University Privatuniversität,world rank  7132,"Mariazeller Strasse 97a
St. Pölten
3100 Lower Austria
Austria",+43 (2742) 890 2412,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Private,Non-Profit,no-data,"New Design University Privatuniversität
|
Faculty of Design Faculty of Technology and Business",['library']
321,New Economic School,world rank  3349,"100A Novaya Street, Skolkovo
Moscow
143026 Moscow
Russia",+7 (495) 956 9508,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Private,Non-Profit,no-data,"New Economic School
|
Economic Department Finance Department Department of Humanities and Languages","['library', 'housing', 'sports facilities', 'financial aid']"
322,New England College,world rank  1894,"98 Bridge Street
Henniker
03242 New Hampshire
United States",+1 (603) 428 2000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,no-data,"Council of Independent Colleges (CIC)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
323,New England College of Optometry,world rank  6531,"424 Beacon Street
Boston
02115 Massachusetts
United States",+1 (617) 266 2030,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Non-Profit,no-data,"Executive Director of Marketing, Communications and Public Relations",['Not reported']
324,New England Conservatory,world rank  2562,"290 Huntington Avenue
Boston
02115-5018 Massachusetts
United States",+1 (617) 585 1100,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,National Association of Schools of Music (NASM),Not available; please submit a list of official affiliations and memberships to relevant associations and organizations.,['Not reported']
325,New England Institute of Technology,world rank  4017,"One New England Tech Boulevard
East Greenwich
02818-1205 Rhode Island
United States",+1 (401) 739 5000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","None, open admission policy",Private,Non-Profit,Engineering Technology Accreditation Commission (ETAC) of ABET,Not available; please submit a list of official affiliations and memberships to relevant associations and organizations.,['Not reported']
326,New England Law | Boston,world rank  3595,"154 Stuart Street
Boston
02116 Massachusetts
United States",+1 (617) 451 0010,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,no-data,"New England School of Law Corporation
Association of American Law Schools (AALS)",['Not reported']
327,New Era College,world rank  9694,"Plot 36158, Block 8; PO Box 402134
Gaborone
Gaborone
Botswana",+267 393 3533,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,For-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
328,New Era University,world rank  10573,"No. 9 Central Avenue, New Era, Diliman
Quezon City
1107 National Capital Region
Philippines",+63 (2) 981 4221,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,no-data,"New Era University
|
College of Arts and Sciences College of Business Administration College of Education College of Engineering and Technology College of Evangelical Ministry Graduate School",['library']
329,New Giza University,world rank  9440,"Km 22 Cairo-Alex Road
Giza
Giza
Egypt",+20 16623,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,Supreme Council of Universities (SCU),"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
330,New Hope Christian College,world rank  8820,"2155 Bailey Hill Road
Eugene
97405 Oregon
United States",+1 (541) 485 1780,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,no-data,"National Athletic Association (NAA)
National Christian College Athletic Association (NCCAA)",['Not reported']
331,New Jersey City University,world rank  1970,"2039 Kennedy Boulevard
Jersey City
07305 New Jersey
United States",+1 (201) 200 2000,Men and Women (coed),Hispanic-serving Institution,"Yes, international applicants are welcome to apply for admission",Public State,Non-Profit,"Accreditation Council for Business Schools and Programs (ACBSP)
National Association of Schools of Art and Design (NASAD)
National Association of Schools of Music (NASM)
Council for the Accreditation of Educator Preparation (CAEP)","American Association of State Colleges and Universities (AASCU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
332,New Jersey Institute of Technology,world rank  512,"University Heights
Newark
07102 New Jersey
United States",+1 (973) 596 3000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public State,Non-Profit,"Association to Advance Collegiate Schools of Business (AACSB International)
Computing Accreditation Commission (CAC) of ABET
Engineering Accreditation Commission (EAC) of ABET
Engineering Technology Accreditation Commission (ETAC) of ABET
National Architectural Accrediting Board (NAAB)","Association of Public and Land-Grant Universities (APLU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
333,New Medicine Institute,world rank  13051,"Ulaanbaatar
Ulaanbaatar
Mongolia",+976 7018 3235,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
334,New Mexico Highlands University,world rank  2891,"University Avenue
Las Vegas
87701 New Mexico
United States",+1 (505) 425 7511,Men and Women (coed),Hispanic-serving Institution,"Yes, international applicants are welcome to apply for admission",Public State,Non-Profit,"Accreditation Council for Business Schools and Programs (ACBSP)
American Chemical Society (ACS)
Council on Social Work Education (CSWE)
Council for the Accreditation of Educator Preparation (CAEP)","American Association of State Colleges and Universities (AASCU)
HACU
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
335,New Mexico Institute of Mining and Technology,world rank  993,"801 Leroy Place
Socorro
87801 New Mexico
United States",+1 (575) 835 5620,Men and Women (coed),Hispanic-serving Institution,"Yes, international applicants are welcome to apply for admission",Public State,Non-Profit,"Computing Accreditation Commission (CAC) of ABET
Engineering Accreditation Commission (EAC) of ABET
American Chemical Society (ACS), Computing Accreditation Commission of ABET",Not available; please submit a list of official affiliations and memberships to relevant associations and organizations.,['Not reported']
336,New Mexico State University,world rank  375,"2850 Weddell Street
Las Cruces
88003-8001 New Mexico
United States",+1 (575) 646 0111,Men and Women (coed),Hispanic-serving Institution,"Yes, international applicants are welcome to apply for admission",Public State,Non-Profit,"Commission on Collegiate Nursing Education (CCNE)
Association to Advance Collegiate Schools of Business (AACSB International)
Applied and Natural Science Accreditation Commission (ANSAC) of ABET
Engineering Accreditation Commission (EAC) of ABET
Engineering Technology Accreditation Commission (ETAC) of ABET
Computing Accreditation Commission (CAC) of ABET","New Mexico State University System (NMSU System)
Association of Public and Land-Grant Universities (APLU)
Oak Ridge Associated Universities (ORAU)
Association of Universities for Research in Astronomy (AURA)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
337,New Valley University,world rank  11231,"El Nabawy El Mohandes St.
Kharga
New Valley
Egypt",+20,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,Supreme Council of Universities (SCU),"New Valley University
|
Faculty of Literature Faculty of Agriculture Faculty of Physical Education Faculty of Veterinary Medicine",['Not reported']
338,New Vision University,world rank  9883,"1a Evgeni Mikeladze Street; 11 Bokhua Street; 9 Bokhua Street; 2/6 Ljubliana Street
Tbilisi
0159 Tbilisi
Georgia",+995 (32) 242 4440,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"European Law Faculties Association (ELFA)
Association of Medical Schools in Europe (AMSE)
International Association for Medical Education (AMEE)","New Vision University
|
School of Law School of Medicine School of Politics and Diplomacy School of Business and IT","['library', 'housing', 'sports facilities', 'financial aid', 'career services']"
339,New York Academy of Art,world rank  4374,"111 Franklin Street
New York City
10013-2911 New York
United States",+1 (212) 966 0300,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Middle States Commission on Higher Education (MSCHE)
National Association of Schools of Art and Design (NASAD)",Not available; please submit a list of official affiliations and memberships to relevant associations and organizations.,['Not reported']
340,"New York City College of Technology, CUNY",world rank  3719,"300 Jay Street
Brooklyn
11201-2983 New York
United States",+1 (718) 260 5000,Men and Women (coed),Hispanic-serving Institution,"Yes, international applicants are welcome to apply for admission",Public State,Non-Profit,"Board of Regents of the University of the State of New York,
Council of Standards for Human Services Education (CSHSE)
Accreditation Commission for Programs in Hospitality Administration (ACPHA)
Engineering Technology Accreditation Commission (ETAC) of ABET","City University of New York (CUNY)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
341,New York College of Podiatric Medicine,world rank  5258,"53 East 124th Street
New York City
10035-1940 New York
United States",+1 (212) 410 8000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Non-Profit,no-data,Not available; please submit a list of official affiliations and memberships to relevant associations and organizations.,['Not reported']
342,New York Institute of Technology,world rank  1382,"Northern Boulevard
Old Westbury
11568-8000 New York
United States",+1 (800) 345 6948,Men and Women (coed),"Asian American, Native American or Pacific Islander-serving Institution","Yes, international applicants are welcome to apply for admission",Private,Non-Profit,"Computing Accreditation Commission (CAC) of ABET
Engineering Accreditation Commission (EAC) of ABET
Engineering Technology Accreditation Commission (ETAC) of ABET","National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
343,New York Institute of Technology Abu Dhabi,world rank  Un,"Al Muroor Road at Al Saada Street
Abu Dhabi
Abu Dhabi
United Arab Emirates",+971 (2) 404 8523,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
344,New York Law School,world rank  1900,"185 West Broadway
New York City
10013-2960 New York
United States",+1 (212) 431 2840,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,no-data,Not available; please submit a list of official affiliations and memberships to relevant associations and organizations.,['Not reported']
345,New York Medical College,world rank  2688,"Administration Building
Valhalla
10595 New York
United States",+1 (914) 594 4000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Non-Profit,"American Physical Therapy Association (APTA)
Commission on Accreditation in Physical Therapy Education
American Speech-Language-Hearing Association (ASHA)
Council on Academic Accreditation in Audiology and Speech-Language Pathology
Liaison Committee on Medical Education (LCME)",Touro College and University System,['Not reported']
346,New York School of Interior Design,world rank  5200,"170 East 70Th Street
New York City
10021 New York
United States",+1 (212) 472 1500,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Foundation for Interior Design Education and Research (FIDER)
National Association of Schools of Art and Design (NASAD)
Board of Regents of the University of the State of New York",Not available; please submit a list of official affiliations and memberships to relevant associations and organizations.,['Not reported']
347,New York University,world rank  19,"70 Washington Square South
New York City
10012-1091 New York
United States",+1 (212) 998 1212,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Commission on Collegiate Nursing Education (CCNE)
Association to Advance Collegiate Schools of Business (AACSB International)
Engineering Accreditation Commission (EAC) of ABET
American Bar Association (ABA), Council of the Section of Legal Education and Admissions to the Bar","Association of American Universities (AAU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
348,New York University Abu Dhabi,world rank  2454,"PO Box 129188, Saadiyat Island
Abu Dhabi
Abu Dhabi
United Arab Emirates",+971 (2) 628 4000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
349,New York University Skopje,world rank  Un,"Saraj b.b.
Skopje
1066
North Macedonia",+389 (2) 203 4600,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Private,For-Profit,no-data,"New York University Skopje
|
Faculty of Business and Administration Faculty of Informatics Faculty of Communications Faculty for International Relations Faculty of English Language","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning']"
350,Newberry College,world rank  3920,"2100 College Street
Newberry
29108 South Carolina
United States",+1 (803) 276 5010,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,no-data,"Council of Independent Colleges (CIC)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
351,Newcastle University,world rank  167,"King's Gate
Newcastle upon Tyne
NE1 7RU North East England
United Kingdom",+44 (191) 208 6000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,"Association of Commonwealth Universities (ACU)
European University Association (EUA)
N8 Research Partnership
Russell Group
Universities UK","Newcastle University
|
Faculty of Humanities and Social Sciences Faculty of Medical Sciences Faculty of Science, Agriculture and Engineering","['library', 'housing', 'sports facilities', 'financial aid', 'career services']"
352,Newman University,world rank  3514,"3100 Mccormick Avenue
Wichita
67213-2097 Kansas
United States",+1 (316) 942 4291,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Kansas State Department of Education
Council for the Accreditation of Educator Preparation (CAEP)
Commission on Collegiate Nursing Education (CCNE)
Council on Social Work Education (CSWE)
Council on Accreditation of Nurse Anesthesia Educational Programs (COA)
Joint Review Committee on Education in Radiologic Technology (JRCERT)
Commission on Accreditation for Respiratory Care (CoARC)
Accreditation Council for Occupational Therapy Education (ACOTE)
Kansas Behavioral Science Regulatory Board (BSRB)
Kansas State Board of Nursing (KSBN)","Council of Independent Colleges (CIC)
Association of Catholic Colleges and Universities (ACCU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
353,"Newman University, Birmingham",world rank  4929,"Genners Lane, Bartley Green
Birmingham
B32 3NT West Midlands
United Kingdom",+44 (121) 476 1181,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,Cathedrals Group,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'financial aid']"
354,Newmaninstitutet,world rank  10419,"Slottsgränd 6
Uppsala
753 09 Uppsala County
Sweden",+46 (18) 580 0700,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
355,Newports Institute of Communications and Economics,world rank  10008,"159/O, Block-3, Kashmir Road
Karachi
74500 Sindh
Pakistan",+92 (21) 4541067,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
356,NewSchool of Architecture and Design,world rank  3883,"1249 F Street
San Diego
92101 California
United States",+1 (800) 490 7081,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,For-Profit,no-data,Laureate Education Inc.,['Not reported']
357,Newton College,world rank  8548,"Rašínova 2
Brno
602 00 South Moravian Region
Czech Republic",+420 542 513 419,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,For-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
358,Nezavisni univerzitet Banja Luka,world rank  10884,"Veljka Mladenovica 12E
Banja Luka
78000 Republika Srpska
Bosnia and Herzegovina",+387 (51) 456 600,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,For-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
359,NFC Institute of Engineering and Technology,world rank  11563,"PO Opposite Pak Arab Fertilizers, Khanewal Road
Multan
Punjab
Pakistan",+92 (61) 922 0013,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,no-data,"NFC Institute of Engineering and Technology
|
Faculty of Engineering Faculty of Sciences Faculty of Technology Faculty of Architecture Faculty of Management","['library', 'housing', 'sports facilities', 'financial aid', 'career services']"
360,Nguyen Tat Thanh University,world rank  7004,"300A Nguy?n T?t Thành, Phu?ng 13, Qu?n 4
Ho Chi Minh City
Southeast Region
Vietnam",+84 1900 2039,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
361,Ngwane College,world rank  Un,"King Sobhuza Memorial Street
Nhlangano
Shiselweni
Eswatini",+268 2207 8466/7,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
362,Nha Trang University,world rank  7168,"2 Nguyen Dinh Chieu Str
Nha Trang
South Central Coast
Vietnam",+84 (58) 831 149,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Nha Trang University
|
Faculty of Fish Processing Faculty of IT Faculty of Fundamental Sciences Faculty of Mechanical Engineering Faculty of Fishery Faculty of Economics Faculty of Marxism-Leninism Faculty of Aquaculture",['library']
363,NHL Stenden Hogeschool,world rank  1539,"Rengerslaan 8-10; P.O. Box 1080
Leeuwarden
8917 DD Friesland
Netherlands",+31 (88) 991 7000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
364,Niagara University,world rank  1862,"5795 Lewiston Road
Niagara University
14109 New York
United States",+1 (716) 285 1212,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Association to Advance Collegiate Schools of Business (AACSB International)
American Chemical Society (ACS)
Council on Social Work Education (CSWE)
Council for the Accreditation of Educator Preparation (CAEP)","Association of Catholic Colleges and Universities (ACCU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
365,Nicholls State University,world rank  2772,"University Station La Highway 1
Thibodaux
70310 Louisiana
United States",+1 (985) 446 8111,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public State,Non-Profit,"Commission on Collegiate Nursing Education (CCNE)
Association to Advance Collegiate Schools of Business (AACSB International)
Applied and Natural Science Accreditation Commission (ANSAC) of ABET","University of Louisiana System (UL System)
American Association of State Colleges and Universities (AASCU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
366,Nichols College,world rank  3386,"Center Road
Dudley
01571-5000 Massachusetts
United States",+1 (800) 470 3379,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,International Accreditation Council for Business Education (IACBE),"Colleges of Worcester Consortium
Council of Independent Colleges (CIC)
International Assembly for Collegiate Business Education (IACBE)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
367,Nicola Valley Institute of Technology,world rank  8155,"4155 Belshaw Street
Merritt
V1K 1R1 British Columbia
Canada",+1 (250) 378 3300,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
368,Nigde Ömer Halisdemir Üniversitesi,world rank  4334,"Ömer Halisdemir Üniversitesi Rektörlügü 2. Kat Merkez Yerleske Bor Yolu Üzeri, Merkez
Nigde
51240 Nigde
Turkey",+90 (388) 211 2600,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities', 'distant learning']"
369,Niger Delta University,world rank  10144,"Wilberforce Island
Bayelsa
Nigeria",+234 (89) 490484,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
370,"Nigerian Maritime University, Okerenkoko",world rank  12281,"Okerenghigho
Delta
Nigeria",+234,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Nigerian Maritime University, Okerenkoko
|
Faculty of Transport Faculty of Engineering Faculty of Environmental Management",['Not reported']
371,Nihon Bunka University,world rank  8653,"Hachioji
Tokyo
Japan",+81,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
372,Nihon Fukushi University,world rank  3768,"Okuda, Mihama-cho
Chita
470-3295 Aichi
Japan",+81 (569) 87 2214,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Private,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning']"
373,Nihon Institute of Medical Science,world rank  9226,"Moroyama
Saitama
Japan",+81,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
374,Nihon Pharmaceutical University,world rank  6925,"Ina
Saitama
Japan",+81,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
375,Nihon University,world rank  703,"4-8-24 Kudan-Minami, Chiyoda-ku
Tokyo
102-8275 Tokyo
Japan",+81 (3) 5275 8116,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
376,Niigata College of Nursing,world rank  7791,"Joetsu
Niigata
Japan",+81,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
377,Niigata Institute of Technology,world rank  6322,"1719 Fujihashi
Kashiwazaki
945-1195 Niigata
Japan",+81 (257) 22 8111,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
378,Niigata Sangyo University,world rank  6729,"4730 Karuigawa
Kashiwazaki
945-1393 Niigata
Japan",+81 (25) 724 6655,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
379,Niigata Seiryo University,world rank  5316,"Niigata
Niigata
Japan",+81 (25) 266 0127,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
380,Niigata University,world rank  1395,"8050, Ikarashi 2-nocho
Niigata
950-2181 Niigata
Japan",+81 (25) 262 7628,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,Japan Association of National Universities,"Niigata University
|
Faculty of Humanities Faculty of Education Faculty of Law Faculty of Economics Faculty of Science Faculty of Medicine Faculty of Dentistry Faculty of Engineering Faculty of Agriculture College of Creative Studies Graduate School of Education Graduate School of Modern Society and Culture Graduate School of Science and Technology Graduate School of Heath Sciences Graduate School of Medical and Dental Sciences","['library', 'housing', 'sports facilities', 'financial aid']"
381,Niigata University of Health and Welfare,world rank  4451,"Niigata
Niigata
Japan",+81,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
