,University,World rank,Address,Telephone,Gender,International admission,Selection type,Control type,Entity type,affiliations,Departments,Features
344,Instituto Politécnico de Castelo Branco,world rank  3503,"Avenida Pedro Álvares Cabral, 12
Castelo Branco
6000-084 Castelo Branco
Portugal",+351 (272) 339 600,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,European University Association (EUA),"Instituto Politécnico de Castelo Branco
|
School of Agriculture School of Applied Arts School of Education School of Management School of Health School of Technology","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning', 'career services']"
345,Instituto Politécnico de Coimbra,world rank  4923,"Avenida Dr. Marnoco e Sousa, nº 30
Coimbra
3000-271 Coimbra
Portugal",+351 (239) 791 250,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,"Conselho Coordenador dos Institutos Superiores Politécnicos (CCISP)
Professional Inter-university Management for Educational Networking (PRIME Networking)
European University Association (EUA)
Associação das Universidades de Língua Portuguesa (AULP)
Associação Portuguesa de Gestão e Engenharia Industrial (APGEI)
Conselho Empresarial do Centro
Instituto Pedro Nunes (IPN)","Instituto Politécnico de Coimbra
|
Institute of Accounting and Administration of Coimbra Institute of Engineering of Coimbra Coimbra School of Agriculture College of Education of Coimbra School of Health Technology of Coimbra School of Technology and Management of Oliveira do Hospital","['library', 'housing', 'sports facilities', 'financial aid']"
346,Instituto Politécnico de Gestão e Tecnologia,world rank  10121,"Rua Cabo Borges, n.º 55
Vila Nova de Gaia
4430-646 Porto
Portugal",+351 (223) 772 980,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,For-Profit,no-data,"Instituto Politécnico de Gestão e Tecnologia
|
Faculty of Management Faculty of Technology","['library', 'financial aid', 'distant learning']"
347,Instituto Politécnico de Leiria,world rank  2404,"Rua General Norton de Matos
Leiria
2411-901 Leiria
Portugal",+351 (244) 830 010,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Instituto Politécnico de Leiria
|
School of Arts and Design of Caldas da Rainha School of Education of Leiria School of Health of Leiria School of Tourism and Technology of Mar de Peniche School of Technology and Management of Leiria",['library']
348,Instituto Politécnico de Lisboa,world rank  3311,"Estrada de Benfica, 529
Lisbon
1549-020 Lisboa
Portugal",+351 (21) 710 1200,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Instituto Politécnico de Lisboa
|
Institute of Accounting and Administration of Lisbon Institute of Engineering of Lisbon School of Social Communication of Lisbon School of Dance of Lisbon School of Education of Lisbon School of Music of Lisbon School of Theatre and Cinema of Lisbon School of Health Technology of Lisbon",['library']
349,Instituto Politécnico de Macau,world rank  3316,"Rua de Luís Gonzaga Gomes
Macao

Macau",+853 2857 8722,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,"Association to Advance Collegiate Schools of Business (AACSB International)
Conselho Coordenador dos Institutos Superiores Politécnicos (CCISP)
Pacific Asia Travel Association (PATA Macau Chapter)
Associação Universidades de Língua Portuguesa (AULP)
Associação Forges (FORGES)
Institute of Electrical and Electronics Engineers (IEEE)
United Nations World Tourism Organization (UNWTO)
National Association for Gambling Studies (NAGS)
International Masters of Gaming Law (IMGL)
Canadian Council of Professional Certification (CCPC)
European Association for the Study of Gambling (Stichting EASG)
International Network for Quality Assurance Agencies in Higher Education (INQAAHE)
Asia-Pacific Quality Network (APQN)
International Association for Intercultural Communication Studies (IAICS)
European Society for Translation Studies (EST)
International Federation of Translators (IFT)
Instituto Internacional de Macau
World Interpreter and Translator Training Association (WITTA)
Macao Library and Information Management Association (MLIMA)
International Federation of Library Associations and Institutions (IFLA)","Instituto Politécnico de Macau
|
School of Languages and Translation School of Business School of Public Administration School of Physical Education and Sports School of Arts School of Health Sciences","['library', 'housing', 'sports facilities', 'financial aid', 'career services']"
350,Instituto Politécnico de Portalegre,world rank  5386,"Praça do Município, 11
Portalegre
7300-110 Portalegre
Portugal",+351 (245) 301 500,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Instituto Politécnico de Portalegre
|
School of Agriculture of Elvas School of Education of Portalegre School of Health of Portalegre School of Technology and Management of Portalegre",['library']
351,Instituto Politécnico de Santarém,world rank  3578,"Complexo Andaluz
Santarém
2001-904 Santarem
Portugal",+351 (243) 309 520,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,no-data,"Instituto Politécnico de Santarém
|
School of Agriculture of Santarém School of Sport of Rio Maior School of Education of Santarém School of Nursing of Santarém School of Management of Santarém","['library', 'sports facilities', 'financial aid']"
352,Instituto Politécnico de Setúbal,world rank  3436,"Edifício Sede - Campus do IPS, Estefanilha
Setúbal
2910-761 Setubal
Portugal",+351 (265) 548 820,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,no-data,"Instituto Politécnico de Setúbal
|
Setúbal School of Technology Setúbal School of Education Setúbal School of Business and Administration Barreiro School of Technology Setúbal School of Health Sciences","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning']"
353,Instituto Politécnico de Tomar,world rank  4576,"Quinta do Contador - Estrada da Serra
Tomar
2300-330 Santarem
Portugal",+351 (249) 328 100,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,no-data,"Instituto Politécnico de Tomar
|
School of Management of Tomar School of Technology of Abrantes School of Technology of Tomar","['library', 'sports facilities']"
354,Instituto Politécnico de Viana do Castelo,world rank  4303,"Praça General Barbosa
Viana do Castelo
4901-909 Viana do Castelo
Portugal",+351 (258) 809 610,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,no-data,"Instituto Politécnico de Viana do Castelo
|
Higher School of Agriculture of Ponte de Lima School of Business Sciences of Valencia Higher School of Education of Viana do Castelo Higher School of Health of Viana do Castelo Higher School of Technology and Management of Viana do Castelo Higher Superior School of Sports and Leisure","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning']"
355,Instituto Politécnico de Viseu,world rank  2613,"Avenida Coronel José Maria Vale de Andrade, Campus Politécnico
Viseu
3504-510 Viseu
Portugal",+351 (232) 480 703,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Public,Non-Profit,"European Association for International Education (EAIE)
European Association of Institutions in Higher Education (EURASHE)
Associação das Universidades de Língua Portuguesa (AULP)
Innovawood","Instituto Politécnico de Viseu
|
Agrarian School of Viseu School of Education of Viseu School of Health of Viseu School of Technology and Management of Viseu School of Technology and Management of Lamego","['library', 'housing', 'sports facilities', 'financial aid']"
356,Instituto Politécnico do Cávado e do Ave,world rank  4772,"Campus do IPCA - Lugar do Aldão - Vila Frescainha S. Martinho
Barcelos
4750-810 Braga
Portugal",+351 (253) 802 190,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Public,Non-Profit,"Conselho Coordenador dos Institutos Superiores Politécnicos (CCISP)
Associação de Politécnicos da Região Norte (APNOR)","Instituto Politécnico do Cávado e do Ave
|
School of Management School of Technology School of Design School of Hospitality and Tourism School of Technical Short Cycles","['library', 'sports facilities']"
357,Instituto Politécnico do Porto,world rank  1643,"Rua Dr. Roberto Frias, 712
Porto
4200-465 Porto
Portugal",+351 (22) 557 1000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Public,Non-Profit,Conselho Coordenador dos Institutos Superiores Politécnicos (CCISP),"Instituto Politécnico do Porto
|
Accounting and Business School School of Engineering School of Education School of Music and Performing Arts School of Health School of Management and Technology School of Hospitality and Tourism School of Media Arts and Design","['library', 'housing', 'sports facilities', 'financial aid', 'career services']"
358,Instituto Politécnico Loyola,world rank  9429,"Calle Padre Angel Arias 1
San Cristóbal
San Cristobal
Dominican Republic",+1 (809) 528 4010,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Not reported,Not reported,Asociación de Universidades Confiadas a la Compañía de Jesús en América Latina (AUSJAL),"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
359,Instituto Politécnico Nacional,world rank  578,"Avenida Luis Enrique Erro S/N, Unidad Profesional Adolfo López Mateos, Zacatenco, Delegación Gustavo A. Madero
Mexico City
07738 Mexico City
Mexico",+52 (55) 5729 6003,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,Asociación Nacional de Universidades e Instituciones de Educación Superior (ANUIES),"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities', 'financial aid', 'distant learning', 'career services']"
360,Instituto Português de Administração de Marketing,world rank  7064,"Quinta do Bom Nome Estrada da Correia, 53
Lisbon
1500-210 Lisboa
Portugal",+351 (21) 030 9900,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Private,For-Profit,European University Association (EUA),"Instituto Português de Administração de Marketing
|
School of Business","['library', 'housing', 'financial aid', 'distant learning']"
361,Instituto Superior D. Dinis,world rank  10948,"Avenida 1 de Maio, nº 164 - Casal da Mata
Marinha Grande
2430-211 Leiria
Portugal",+351 (244) 503 800,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
362,Instituto Superior de Administração e Gestão,world rank  8697,"Rua de Salazares, 842
Porto
4100-442 Porto
Portugal",+351 (22) 030 3200,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
363,Instituto Superior de Administração e Línguas,world rank  10054,"Rua do Comboio, n.5
Funchal
9050-053 Madeira
Portugal",+351 (291) 705 705,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,For-Profit,Associação Portuguesa de Ensino Superior Privado (APESP),"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'financial aid', 'career services']"
364,Instituto Superior de Ciências da Informação e da Administração,world rank  9058,"Avenida D. Manuel de Almeida Trindade - Santa Joana
Aveiro
3810-488 Aveiro
Portugal",+351 (234) 423 045,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
365,Instituto Superior de Ciências Económicas e Empresariais,world rank  9902,"Praça José Lopes - Alto Miramar
Mindelo
CP 827 Sao Vicente
Cape Verde",+238 232 4070,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Private,Not reported,no-data,"Instituto Superior de Ciências Económicas e Empresariais
|
Business School","['library', 'sports facilities', 'financial aid', 'distant learning']"
366,Instituto Superior de Ciências Educativas,world rank  10274,"Rua Bento de Jesus Caraça, 12
Ramada
2620-379 Lisboa
Portugal",+351 (21) 934 7135,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
367,Instituto Superior de Ciências Educativas do Douro,world rank  11463,"Avenida José Júlio, 60
Penafiel
4560-547 Porto
Portugal",+351 (255) 318 550,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
368,Instituto Superior de Ciências Empresariais e do Turismo,world rank  9549,"Rua de Cedofeita, 285
Porto
4050-180 Porto
Portugal",+351 (22) 205 3685,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
369,Instituto Superior de Ciências Jurídicas e Sociais,world rank  10603,"Avenida Cidade de Lisboa
Praia
Praia
Cape Verde",+238 262 7938,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
370,Instituto Superior de Diseño Industrial,world rank  8200,"Belascoain, 710 Padre Varela
Havana
La Habana
Cuba",+53 (7) 874 5148,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
371,Instituto Superior de Economia y Administración de Empresas,world rank  11042,"Calle El Pedregal y Calle de Acceso a Escuela Militar
Antiguo Cuscatlán
La Libertad
El Salvador",+503 2212 1700,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
372,Instituto Superior de Educação e Ciências,world rank  8444,"Alameda das Linhas de Torres, 179
Lisbon
1750-142 Lisboa
Portugal",+351 (217) 541 310,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
373,Instituto Superior de Entre Douro e Vouga,world rank  9991,"Rua Ant. Castro Corte Real
Santa Maria da Feira
4520-181 Aveiro
Portugal",+351 (256) 377 550,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Private,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
374,Instituto Superior de Formación Docente Salomé Ureña,world rank  3435,"Calle Caonabo esq. C/ Leonardo Da Vinci, Urbanización Renacimiento, Sector Mirador Sur
Santo Domingo
Distrito Nacional
Dominican Republic",+1 (809) 482 3797,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Not reported,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
375,Instituto Superior de Gestão,world rank  8413,"Avenida Marechal Craveiro Lopes 2 , r/chão
Lisbon
1700-284 Lisboa
Portugal",+351 (21) 751 3700,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'financial aid']"
376,Instituto Superior de Línguas e Administração de Leiria,world rank  11695,"Rua da Cooperativa - S. Romão
Leiria
2414-017 Leiria
Portugal",+351 (244) 820 650,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Private,For-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing']"
377,Instituto Superior de Novas Profissões,world rank  9746,"Campo Grande, 376
Lisbon
1749-024 Lisboa
Portugal",+351 (21) 751 5500,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
378,Instituto Superior de Paços de Brandão,world rank  10273,"Avenida Escolar
Paços de Brandão
4536-906 Aveiro
Portugal",+351 (22) 744 9277,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
379,Instituto Superior de Relaciones Internacionales Raúl Roa García,world rank  8217,"Calle Calzada No. 308 esq. H, Vedado, Plaza. C. Habana
Havana
10400 La Habana
Cuba",+53 (7) 831 9495,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
380,Instituto Superior de Saúde do Alto Ave,world rank  10472,"Rua do Cais, n.º 94 - Fontarcada
Póvoa de Lanhoso
4830-345 Braga
Portugal",+351 (253) 639 800,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning']"
381,Instituto Superior de Serviço Social do Porto,world rank  9893,"Avenida Dr. Manuel Teixeira Ruela, 370 - Senhora da Hora
Senhora da Hora
4460-362 Porto
Portugal",+351 (22) 957 7210,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
382,Instituto Superior de Tecnología Universal,world rank  12763,"Avenida Dr. Delgado No. 103 Esq. Bolivar, Edificio CENTU
Santo Domingo
Distrito Nacional
Dominican Republic",+1 (809) 221 3222,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Not reported,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
383,Instituto Superior de Tecnologias Avançadas de Lisboa,world rank  10570,"Alameda das Linhas de Torres, 179
Lisbon
1750-142 Lisboa
Portugal",+351 (21) 843 6670,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,For-Profit,Associação Portuguesa de Ensino Superior Privado (APESP),"Instituto Superior de Tecnologias Avançadas de Lisboa
|
Faculty of Computer Science Faculty of Multimedia Engineering","['library', 'financial aid', 'distant learning']"
384,Instituto Superior de Tecnologías y Ciencias Aplicadas,world rank  9847,"Avenida Salvador Allende, corner Luaces, Plaza de la Revolución
Havana
La Habana
Cuba",+53 (7) 878 0862,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Instituto Superior de Tecnologías y Ciencias Aplicadas
|
Faculty of Nuclear Science and Technology Faculty of Environment",['library']
385,Instituto Superior Manuel Teixeira Gomes,world rank  9428,"Rua Dr. Estêvão de Vasconcelos, nº. 33,
Portimão
8500-656 Faro
Portugal",+351 (282) 450 430,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
386,Instituto Superior Miguel Torga,world rank  8296,"Largo da Cruz de Celas, 1
Coimbra
3000-132 Coimbra
Portugal",+351 (239) 488 030,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
387,Instituto Superior Pedro Francisco Bonó,world rank  12155,"Calle Josefa Brea N°65, Mejoramiento Social
Santo Domingo
Distrito Nacional
Dominican Republic",+1 (809) 682 4448,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
388,Instituto Superior Politécnico do Oeste,world rank  11693,"Prac. Prof. José Carvalho Mesquita, Lt. 19 - 2.º
Torres Vedras
2560-299 Lisboa
Portugal",+351 (261) 316 104,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
389,Instituto Superior Politécnico Gaya,world rank  7628,"Avenida dos Descobrimentos, 333
Vila Nova de Gaia
4400-103 Porto
Portugal",+351 (223) 374 5730,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
390,Instituto Técnico Superior Comunitario,world rank  9037,"Carretera Mella KM. 14
Santo Domingo Este
Santo Domingo
Dominican Republic",+1 (809) 475 4872,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Not reported,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
391,Instituto Técnico Superior Mercy Jácquez,world rank  12836,"Calle García Godoy No. 1 casi esq. Santiago, Gazcue
Santo Domingo
Distrito Nacional
Dominican Republic",+1 (809) 688 0389,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Not reported,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
392,Instituto Tecnológico Autonómo de México,world rank  1737,"Río Hondo 1 Co. Progreso Tizapán
Mexico City
01080 Mexico City
Mexico",+52 (55) 5628 4000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,Asociación Nacional de Universidades e Instituciones de Educación Superior (ANUIES),"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
393,Instituto Tecnológico de Acapulco,world rank  9111,"Km. 6.5 Avenida Instituto Tecnológico S/N, Entre el Crucero de Cayaco y Papelería el Partenón, Col. Crucero del Cayaco
Acapulco de Juárez
39905 Guerrero
Mexico",+52 (744) 442 9010,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,Asociación Nacional de Universidades e Instituciones de Educación Superior (ANUIES),"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
394,Instituto Tecnológico de Agua Prieta,world rank  10165,"Avenida Tecnológico y Carretera Janos s/n, Col. Progreso
Agua Prieta
84268 Sonora
Mexico",+52 (633) 331 0840,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'distant learning']"
395,Instituto Tecnológico de Aguascalientes,world rank  7008,"Avenida Adolfo Lopez Mateos Oriente 1801, Esquina con 18 Septiembre de 1967, Col. Bona Gens
Aguascalientes
20256 Aguascalientes
Mexico",+52 (449) 910 5002,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,"Asociación Nacional de Universidades e Instituciones de Educación Superior (ANUIES)
Asociación Nacional de Facultades y Escuelas de Ingeniería (ANFEI)","Instituto Tecnológico de Aguascalientes
|
Department of Chemical and Biochemical Engineering Department of Electrical and Electronic Engineering Department of Economical Sciences Department of Industrial Engineering Department of Mechanical Engineering Department of Basic Sciences Department of Computation and Systems Division of Postgraduate and Research Programs","['library', 'sports facilities', 'financial aid', 'distant learning']"
396,Instituto Tecnológico de Altamira,world rank  12815,"Carretera Federal Tampico-Mante Km. 24.5, Con entronque Chocolate
Altamira
89600 Tamaulipas
Mexico",+52 (833) 264 0545,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
397,Instituto Tecnológico de Altiplano de Tlaxcala,world rank  11691,"Km. 7.5 Carretera Federal San Martín-Tlaxcala
San Diego Xocoyucan
90122 Tlaxcala
Mexico",+52 (248) 484 2819,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
398,Instituto Tecnológico de Álvaro Obregón,world rank  13058,"Avenida del Rosal No. 89
Mexico City
01530 Mexico City
Mexico",+52 (55) 1285 6518,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
399,Instituto Tecnológico de Apizaco,world rank  9186,"Avenida Instituto Tecnológico s/n, Colonia Centro, Apdo. Postal No. 19
Apizaco
90300 Tlaxcala
Mexico",+52 (241) 417 2010,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,Asociación Nacional de Universidades e Instituciones de Educación Superior (ANUIES),"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
400,Instituto Tecnológico de Atitalaquia,world rank  12106,"Avenida Tecnologico 9, Entre calle Ébano y calle de las Rosas, Tezoquipa
Atitalaquia
42970 Hidalgo
Mexico",+52 (778) 737 3141,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
401,Instituto Tecnológico de Bahía de Banderas,world rank  11127,"Crucero a Punta de Mita S/N, Carr. Tepic-Pto. Vallarta y crucero a Punta Mita
Cruz de Huanacaxtle
63734 Nayarit
Mexico",+52 (329) 295 5888,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
402,Instituto Tecnológico de Boca del Río,world rank  11092,"Carretera Veracruz-Córdoba Km. 12, Apdo. Postal No. 68
Boca del Río
94290 Veracruz
Mexico",+52 (229) 986 0180,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
403,Instituto Tecnológico de Buenos Aires,world rank  2190,"Avenida Eduardo Madero 399
Buenos Aires
C1106 City of Buenos Aires
Argentina",+54 (11) 2150 4822,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Consejo de Rectores de Universidades Privadas (CRUP)
Asociación Universitaria Iberoamericana de Postgrado (AUIP)","Instituto Tecnológico de Buenos Aires
|
School Engineering and Technology School of Engineering and Management Graduate School","['library', 'sports facilities', 'financial aid', 'distant learning', 'career services']"
404,Instituto Tecnológico de Campeche,world rank  10377,"Carretera Campeche-Escárcega Km. 9, Entre Carr. a Playa Bonita y Carr. Champotón
San Francisco de Campeche
24500 Campeche
Mexico",+52 (981) 812 0970,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,Asociación Nacional de Universidades e Instituciones de Educación Superior (ANUIES),"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
405,Instituto Tecnológico de Cancún,world rank  10457,"Avenida Kabah No. 3, Apdo. Postal No. 1790
Benito Juárez
77500 Quintana Roo
Mexico",+52 (998) 880 7432,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
406,Instituto Tecnológico de Celaya,world rank  6718,"Avenida Tecnológico y Antonio García Cubas s/n, Colonia Alfredo V. Bonfil, Apdo. Postal No. 57
Celaya
38010 Guanajuato
Mexico",+52 (461) 611 6248,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,"Asociación Nacional de Universidades e Instituciones de Educación Superior (ANUIES)
Comité Estatal para la Planeación de la Educación Superior (COEPES)
Asociación Nacional de Facultades y Escuelas de Contaduría y Administración (ANFECA)
Asociación Nacional de Facultades y Escuelas de Ingeniería (ANFEI)","Instituto Tecnológico de Celaya
|
Mechanical Department Chemical Department Mechatronics Department Electronic Department Systems Department Industrial Engineering Department Biochemical Deparment Environmental Engineering Department Economic and Administrative Department","['library', 'sports facilities', 'financial aid', 'career services']"
407,Instituto Tecnológico de Cerro Azul,world rank  11833,"Carretera Tuxpan-Tampico Km. 60, Lomas Verdes
Cerro Azul
92510 Veracruz
Mexico",+52 (785) 852 0703,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
408,Instituto Tecnológico de Chetumal,world rank  9290,"Avenida Insurgentes No. 330 Esq. Andrés Quintana Roo, Colonia David Gustavo Gutiérrez, Apdo. Postal No. 267
Othón P. Blanco
77013 Quintana Roo
Mexico",+52 (983) 832 2330,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,Asociación Nacional de Universidades e Instituciones de Educación Superior (ANUIES),"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
