,University,World rank,Address,Telephone,Gender,International admission,Selection type,Control type,Entity type,affiliations,Departments,Features
308,Miami University,world rank  521,"501 East High Street
Oxford
45056 Ohio
United States",+1 (513) 529 1809,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public State,Non-Profit,"Computing Accreditation Commission (CAC) of ABET
Engineering Accreditation Commission (EAC) of ABET
Engineering Technology Accreditation Commission (ETAC) of ABET
Association to Advance Collegiate Schools of Business (AACSB International)
Council for the Accreditation of Educator Preparation (CAEP)
American Speech-Language-Hearing Association (ASHA)","University System of Ohio
Association of Public and Land-Grant Universities (APLU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
309,Mianyang Normal University,world rank  6579,"Mianyang
Sichuan
China",+86,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Not reported,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
310,Michael and Cecilia Ibru University,world rank  12100,"Ibru Village
Agbara-Otor
Delta
Nigeria",+234 (701) 580 8089,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Michael and Cecilia Ibru University
|
Faculty of Management and Social Sciences Faculty of Natural and Applied Sciences",['library']
311,Michael Okpara University of Agriculture,world rank  8765,"Private Mailbox 7267
Umuahia
Abia
Nigeria",+234 (82) 440555,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,no-data,"Michael Okpara University of Agriculture
|
College of Natural and Applied Sciences College of Engineering and Engineering Technology College Agricultural Economics and Rural Sociology and Extension College of Crop Sciences College of Animal Science and Animal Production College of Management Sciences College of Veterinary Medicine College of Agricultural and Science Education College of Applied Food Science and Tourism College of Natural Resource and Environmental Management","['library', 'sports facilities']"
312,Michigan School of Psychology,world rank  8013,"26811 Orchard Lake Road
Farmington Hills
48334-4512 Michigan
United States",+1 (248) 476 1122,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Non-Profit,Behavior Analysis Certification Board (BACB),Not available; please submit a list of official affiliations and memberships to relevant associations and organizations.,['Not reported']
313,Michigan State University,world rank  26,"220 Trowbridge Road
East Lansing
48824-1046 Michigan
United States",+1 (517) 355 1855,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public State,Non-Profit,"Commission on Collegiate Nursing Education (CCNE)
Association to Advance Collegiate Schools of Business (AACSB International)
American Academy for Liberal Education (AALE)
Computing Accreditation Commission (CAC) of ABET
Engineering Accreditation Commission (EAC) of ABET","Association of American Universities (AAU)
Association of Public and Land-Grant Universities (APLU)
Big Ten Academic Alliance (BTAA)
Association of Universities for Research in Astronomy (AURA)
Midwest Universities Consortium for International Activities (MUCIA)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
314,Michigan Technological University,world rank  303,"1400 Townsend Drive
Houghton
49931-1295 Michigan
United States",+1 (906) 487 1885,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public State,Non-Profit,"Association to Advance Collegiate Schools of Business (AACSB International)
Computing Accreditation Commission (CAC) of ABET
Engineering Accreditation Commission (EAC) of ABET
Engineering Technology Accreditation Commission (ETAC) of ABET
American Chemical Society (ACS)
Society of American Foresters (SAF)","American Association of State Colleges and Universities (AASCU)
Association of Public and Land-Grant Universities (APLU)
Oak Ridge Associated Universities (ORAU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
315,Michurinsk State Agrarian University,world rank  8234,"ul. Internacional'naja 101
Michurinsk
393760 Tambov Oblast
Russia",+7 (475 45) 5 34 71,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
316,Mico University College,world rank  11183,"1 Marescaux Road
Kingston
Kingston
Jamaica",+1 (876) 906 3201,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing']"
317,Mid Western University,world rank  11704,"Campus Road
Birendranagar
21700 Karnali Pradesh
Nepal",+977 (83) 525 333,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
318,Mid-America Christian University,world rank  5204,"3500 SW 119th Street
Oklahoma City
73170-9797 Oklahoma
United States",+1 (405) 691 3800,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","None, open admission policy",Private,Non-Profit,no-data,"National Athletic Association (NAA)
National Association of Intercollegiate Athletics (NAIA)",['Not reported']
319,MidAmerica Nazarene University,world rank  3146,"2030 E College Way
Olathe
66062-1899 Kansas
United States",+1 (913) 782 3750,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Private,Non-Profit,"Commission on Collegiate Nursing Education (CCNE)
Commission on Accreditation of Athletic Training Education (CAATE)
National Association of Schools of Music (NASM)
CAEP Council for the Accreditation of Educator Preparation
CACREP Council for Accreditation of Counseling and Related Educational Programs
ACBSP Accreditation Council for Business Schools & Programs","Council for Christian Colleges and Universities (CCCU)
Council of Independent Colleges (CIC)
International Assembly for Collegiate Business Education (IACBE)
Nazarene Educators Worldwide (NEW)
National Athletic Association (NAA)
National Association of Intercollegiate Athletics (NAIA)",['Not reported']
320,Mid-Atlantic Christian University,world rank  6929,"715 N Poindexter Street
Elizabeth City
27909-4054 North Carolina
United States",+1 (252) 334 2000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Association for Biblical Higher Education (ABHE), Commission on Accreditation","National Athletic Association (NAA)
National Small College Athletic Association (NSCAA)",['Not reported']
321,Middle East College,world rank  6337,"PB 79, PC 124, Knowledge Oasis Muscat, Al Rusayl
Muscat
124 Muscat
Oman",+968 2453 1400,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,For-Profit,"Association of Arab Universities (AARU)
UNIMED
Institute of Electrical and Electronics Engineers (IEEE)
British Computer Society (BCS)
European Council for Business Education
Chartered Institute of Library and Information Professionals (CILIP)
International Council on Archives","Middle East College
|
Centre for Postgraduate Studies Department of Computing Department of Mechanical Engineering Department of Civil Engineering Department of Electronics and Communication Engineering Department of Management Studies Department of Records Management and Archival Studies Centre for Foundation Studies Department of Mathematics and Applied Sciences","['library', 'housing', 'sports facilities', 'financial aid', 'career services']"
322,Middle East University,world rank  8617,"Sabtieh, Bouchrieh
Beirut
1202 2040 Beirut
Lebanon",+961 (1) 685 800,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Arab Association of Collegiate Registrars and Admissions Officers (Arab-ACRAO)
Fédération Sportive Universitaire du Liban (FSUL)
Universities Association of Lebanon (UAOLB)","Middle East University
|
Faculty of Arts and Sciences Faculty of Business Administration Faculty of Education Faculty of Philosophy and Theology","['library', 'housing', 'sports facilities', 'financial aid']"
323,"Middle East University, Jordan",world rank  4831,"Airport Street
Amman
11610 Amman
Jordan",+962 (6) 479 0222,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Private,Non-Profit,"European University Association
Arab University Association
Jordanian University Association","Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning']"
324,Middle Georgia State University,world rank  3297,"100 University Parkway
Macon
31206-5145 Georgia
United States",+1 (478) 471 2700,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public State,Non-Profit,"Commission on Accreditation of Allied Health Education Programs (CAAHEP)
National League for Nursing Accrediting Commission (NLNAC)
Computing Accreditation Commission (CAC) of ABET","University System of Georgia
American Association of State Colleges and Universities (AASCU)
National Athletic Association (NAA)
National Association of Intercollegiate Athletics (NAIA)",['Not reported']
325,Middle Technical University,world rank  10907,"Muasker Al Rashid Street
Baghdad
Baghdad
Iraq",+964,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Public,Non-Profit,no-data,"Middle Technical University
|
College of Electrical Engineering Technology College of Health and Medical Technology Technical College of Management Technical Engineering College College of Applied Arts","['library', 'housing', 'sports facilities', 'career services']"
326,Middle Tennessee School of Anesthesia,world rank  7904,"315 Hospital Drive
Madison
37115 Tennessee
United States",+1 (615) 732 7670,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Non-Profit,"Council on Accreditation of Nurse Anesthesia Programs
Tennessee Board of Nursing",American Association of Nurse Anesthetists (AANA),['Not reported']
327,Middle Tennessee State University,world rank  586,"1301 East Main Street
Murfreesboro
37132 Tennessee
United States",+1 (615) 898 2300,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public State,Non-Profit,"Computing Accreditation Commission (CAC) of ABET
Engineering Accreditation Commission (EAC) of ABET
Engineering Technology Accreditation Commission (ETAC) of ABET
Accrediting Council on Education in Journalism and Mass Communications (ACEJMC)
American Alliance for Health, Physical Education, Recreation and Dance","Tennessee Board of Regents (TBR)
American Association of State Colleges and Universities (AASCU)
Association of Public and Land-Grant Universities (APLU)
Oak Ridge Associated Universities (ORAU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
328,Middlebury College,world rank  470,"Old Chapel
Middlebury
05753 Vermont
United States",+1 (802) 443 5000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,American Chemical Society (ACS),"568 Group
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
329,Middlesex University,world rank  753,"Hendon Campus, The Burroughs
London
NW4 4BT London
United Kingdom",+44 (20) 8411 5555,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,"Association of Commonwealth Universities (ACU)
European University Association (EUA)
MillionPlus
Universities UK","Middlesex University
|
School of Arts and Education Business School School of Engineering and Information Sciences School of Health and Social Sciences","['library', 'sports facilities']"
330,Middlesex University Dubai,world rank  7127,"Dubai Knowledge Park - Blocks 4, 16, 17 & 19
Dubai
Dubai
United Arab Emirates",+971 (4) 367 8100,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","None, open admission policy",Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities', 'financial aid', 'career services']"
331,Middlesex University Malta,world rank  11414,"Block A, Alamein Road
Pembroke
PBK 1776
Malta",+356 (21) 456 862,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
332,Midland College,world rank  4551,"3600 N Garfield
Midland
79705 Texas
United States",+1 (432) 685 4500,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","None, open admission policy",Public,Non-Profit,no-data,"National Athletic Association (NAA)
National Junior College Athletic Association (NJCAA)",['Not reported']
333,Midland University,world rank  5064,"900 N. Clarkson
Fremont
68025 Nebraska
United States",+1 (800) 642 8382,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,National League for Nursing Accrediting Commission (NLNAC),"National Athletic Association (NAA)
National Association of Intercollegiate Athletics (NAIA)",['Not reported']
334,Midlands State University,world rank  4612,"Private Bag 9055
Gweru
Midlands
Zimbabwe",+263 (54) 260404,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Public,Non-Profit,"Association of Commonwealth Universities (ACU)
Association of African Universities (AAU)
Southern African Regional Universities Association (SARUA)","Midlands State University
|
Faculty of Arts Faculty of Commerce Faculty of Education Faculty of Natural Resources Management and Agriculture Faculty of Science and Technology Faculty of Social Sciences","['library', 'financial aid']"
335,Midway University,world rank  4707,"512 E. Stephens Street
Midway
40347-1120 Kentucky
United States",+1 (859) 846 4421,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,National League for Nursing Accrediting Commission (NLNAC),"Council of Independent Colleges (CIC)
National Athletic Association (NAA)
National Association of Intercollegiate Athletics (NAIA)",['Not reported']
336,Midwestern State University,world rank  1815,"3410 Taft Boulevard
Wichita Falls
76308-2099 Texas
United States",+1 (940) 397 4000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public State,Non-Profit,"Commission on Collegiate Nursing Education (CCNE)
Accreditation Board for Engineering and Technology (ABET)
Accreditation Council for Business Schools and Programs (ACBSP)
American Chemical Society (ACS)","American Association of State Colleges and Universities (AASCU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
337,Midwestern University,world rank  2104,"555 31St Street
Downers Grove
60515-5514 Illinois
United States",+1 (630) 969 4400,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Council on Accreditation of Nurse Anesthesia Educational Programs (AANA)
Accreditation Council for Pharmacy Education (ACPE)
American Occupational Therapy Association (AOTA), Accreditation Council for Occupational Therapy Education (ACOTE)",Not available; please submit a list of official affiliations and memberships to relevant associations and organizations.,['Not reported']
338,Mie Prefectural College of Nursing,world rank  7897,"1-1-1 Yumegaoka
Tsu
Mie
Japan",+81 (59) 233 5600,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
339,Mie University,world rank  1683,"1577 Kurimamachiyacho
Tsu
514-8507 Mie
Japan",+81 (59) 231 5391,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,no-data,"Mie University
|
Faculty of Humanities, Law and Economics Faculty of Education Faculty of Medicine Faculty of Engineering Faculty of Bioresources Graduate School of Regional Innovation Studies","['library', 'housing', 'sports facilities', 'financial aid']"
340,Miedzynarodowa Wyzsza Szkola Logistyki i Transportu we Wroclawiu,world rank  6995,"ul. Soltysowicka 19 b
Wroclaw
51-168 Lower Silesian Voivodeship
Poland",+48 (71) 325 1514,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Private,Non-Profit,no-data,"Miedzynarodowa Wyzsza Szkola Logistyki i Transportu we Wroclawiu
|
School of business","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning']"
341,Mientrung University of Civil Engineering,world rank  10350,"24 Nguyen Du street, ward 7
Tuy Hoa
56000 South Central Coast
Vietnam",+84 0257 389 6883,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities', 'financial aid', 'career services']"
342,Miles College,world rank  4763,"5500 Myron Massey Boulevard
Fairfield
35064-2621 Alabama
United States",+1 (205) 929 1000,Men and Women (coed),Historically Black Institution,"Yes, international applicants are welcome to apply for admission",Private,Non-Profit,Council on Social Work Education (CSWE),"National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
343,Mili Institute of Higher Education,world rank  13305,"Kabul
Kabul
Afghanistan",+93,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,For-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
344,Millennium University,world rank  13210,"PO Box 2797
Blantyre
Southern Region
Malawi",+265,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
345,Millersville University of Pennsylvania,world rank  1339,"1 South George Street
Millersville
17551-0302 Pennsylvania
United States",+1 (717) 871 4636,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public State,Non-Profit,"Applied and Natural Science Accreditation Commission (ANSAC) of ABET
Computing Accreditation Commission (CAC) of ABET
Accreditation Council for Business Schools and Programs (ACBSP)
American Chemical Society (ACS)
Commission on Accreditation of Allied Health Education Programs (CAAHEP)","Pennsylvania State System of Higher Education (PASSHE)
American Association of State Colleges and Universities (AASCU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
346,Milli Aviasiya Akademiyasi,world rank  9915,"Mardakan Avenue, 30
Baku
AZ1000 Absheron
Azerbaijan",+994 (12) 497 2628,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
347,Milligan University,world rank  4222,"1 Blowers Boulevard
Elizabethton
37682 Tennessee
United States",+1 (423) 461 8730,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Commission on Collegiate Nursing Education (CCNE)
American Occupational Therapy Association (AOTA), Accreditation Council for Occupational Therapy Education (ACOTE)
Council for the Accreditation of Educator Preparation (CAEP)","Council for Christian Colleges and Universities (CCCU)
Council of Independent Colleges (CIC)
National Association of Intercollegiate Athletics (NAIA)",['Not reported']
348,Millikin University,world rank  6283,"1184 W Main Street
Decatur
62522-2084 Illinois
United States",+1 (800) 373 7733,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Commission on Collegiate Nursing Education (CCNE)
Accreditation Council for Business Schools and Programs (ACBSP)
American Chemical Society (ACS)
Commission on Accreditation of Athletic Training Education (CAATE)","Council of Independent Colleges (CIC)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
349,Milliy Raqs va Xoreografiya Oliy Maktabi,world rank  12421,"31 Yusuf Khos Khodjib Street
Tashkent
100031 Tashkent
Uzbekistan",+998 (71) 256 2436,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Milliy Raqs va Xoreografiya Oliy Maktabi
|
Art of Choreography School",['Not reported']
350,Mills College,world rank  1684,"5000 MacArthur Boulevard
Oakland
94613 California
United States",+1 (510) 430 2255,Women Only,"Asian American, Native American or Pacific Islander-serving Institution","Yes, international applicants are welcome to apply for admission",Private,Non-Profit,no-data,"Council of Independent Colleges (CIC)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
351,Millsaps College,world rank  3002,"1701 N State Street
Jackson
39210-0001 Mississippi
United States",+1 (601) 974 1000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Association to Advance Collegiate Schools of Business (AACSB International)
American Chemical Society (ACS)
Council for the Accreditation of Educator Preparation (CAEP)","Associated Colleges of the South (ACS)
Council of Independent Colleges (CIC)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
352,Milton Friedman Egyetem,world rank  7918,"Kelta u.2.
Budapest
1139 Budapest
Hungary",+36 (1) 454 7620,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities']"
353,Milton Margai College of Education and Technology,world rank  12187,"Goderich
Freetown
Western Area
Sierra Leone",+232 (78) 209 919,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Milton Margai College of Education and Technology
|
Faculty of Education Faculty of Environmental Sciences Faculty of Hotel, Tourism and Nutritional Sciences Faculty of Engineering",['library']
354,Milwaukee Institute of Art and Design,world rank  4070,"273 E Erie Street
Milwaukee
53202-6003 Wisconsin
United States",+1 (414) 847 3200,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,National Association of Schools of Art and Design (NASAD),Association of Independent Colleges of Art and Design (AICAD),['Not reported']
355,Milwaukee School of Engineering,world rank  1555,"1025 N Broadway
Milwaukee
53202-3109 Wisconsin
United States",+1 (800) 332 6763,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Engineering Accreditation Commission of the Applied and Natural Science Accreditation Commission (ANSAC) of ABET
Engineering Accreditation Commission (EAC) of ABET
Commission on Accreditation of Allied Health Education Programs (CAAHEP)
American Council for Construction Education (ACCE)
Commission on Collegiate Nursing Education (CCNE)
Commission on Accreditation of Allied Health Education Programs (CAAHEP)","Association of Independent Technological Universities (AITU)
Midwestern Undergraduate Private Engineering Colleges (MUPEC)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
356,Mimar Sinan Güzel Sanatlar Üniversitesi,world rank  4426,"Meclis-i Mebusan Caddesi No: 24 Findikli
Istanbul
34427 Istanbul
Turkey",+90 (212) 244 0436,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
357,Mimasaka University,world rank  6446,"32 Kamigawara
Tsuyama
708-8511 Okayama
Japan",+81 (868) 227 718,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,For-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
358,Minami Kyushu University,world rank  7592,"Hibariga-oka
Miyazaki
884-0911 Miyazaki
Japan",+81 (983) 230 793,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
359,Mindanao State University,world rank  9081,"MSU Campus
Marawi City
9700 Autonomous Region in Muslim Mindanao
Philippines",+63 9461878282,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,Association of Southeast Asian Institutions of Higher Learning (ASAIHL),"Mindanao State University
|
College of Agriculture College of Business Administration and Accountancy College of Education College of Engineering College of Fisheries College of Forestry and Environmental Studies College of Health Sciences College of Hotel and Restaurant Management College of Information Technology College of Law College of Medicine College of Natural Sciences and Mathematics College of Public Affairs College of Social Sciences and Humanities College of Sports, Physical Education and Recreation Institute of Science Education Integrated Laboratory School King Faisal Center for Islamic, Arabic and Asian Studies","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning', 'career services']"
360,Mindanao State University - Iligan Institute of Technology,world rank  6503,"Iligan City
9200 Northern Mindanao
Philippines",+63 (63) 221 4050,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
361,MINES ParisTech,world rank  1034,"60, Boulevard Saint-Michel
Paris
75272 Ile-de-France
France",+33 (0)1 40 51 90 00,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning']"
362,Ming Chi University of Technology,world rank  7180,"No. 84, Gungjuan Road, Taishan District
New Taipei City
24301 New Taipei
Taiwan",+886 (2) 2908 9899,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,For-Profit,no-data,"Ming Chi University of Technology
|
College of Engineering Institute of Environmental Resources School of Management and Design General Education Center",['library']
363,Ming Chuan University,world rank  1538,"No. 250, Zhong Shan North Road, Section 5
Taipei City
111 Taipei
Taiwan",+886 (2) 2882 4564,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Private,Non-Profit,Excellent Long-Established University Consortium of Taiwan (ELECT),"Ming Chuan University
|
School of Management School of Communication School of Law School of Design School of Education and Applied Language School of Information Technology School of Tourism School of Social Sciences School of Health Technology International College School of Financial Technology Institute of General Education","['library', 'housing', 'sports facilities', 'financial aid', 'career services']"
364,MingDao University,world rank  6831,"No. 369, Wen-Hua Road
Pitou
52345 Changhua County
Taiwan",+886 (4) 887 6660,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"MingDao University
|
College of Humanities College of Design College of Management College of Applied Sciences",['library']
365,Mingeçevir Dövlet Universiteti,world rank  11820,"D. Aliyeva 21
Mingachevir
AZ4500 Mingachevir
Azerbaijan",+994 (24) 275 32 72,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities', 'financial aid', 'distant learning', 'career services']"
366,Minghsin University of Science and Technology,world rank  5453,"No. 1, Xinxing Road
Xinfeng
30401 Hsinchu County
Taiwan",+886 (3) 559 3142,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Minghsin University of Science and Technology
|
College of Engineering College of Management College of Service Industries College of Humanities and Social Science",['library']
367,Minhaj University,world rank  7861,"Near Hamdard Chowk, Township
Lahore
Punjab
Pakistan",+92 (42) 514 5621 6,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
368,Minia University,world rank  6164,"PO Box 61519
Minya
Minya
Egypt",+20 (86) 321 443,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,"Supreme Council of Universities (SCU)
Federation of the Universities of the Islamic World (FUIW)","Minia University
|
Faculty of Agriculture Faculty Dar Oloum Faculty of Arts Faculty of Dentistry Faculty of Education Faculty of Engineering Faculty of Fine Arts Faculty of Languages Faculty of Medicine Faculty of Nursing Faculty of Pharmacy Faculty of kindergarten Faculty of Sciences Faculty of Specific Education Faculty of Physical Education Faculty of Agriculture Faculty of Tourism and Hotels","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning']"
369,Mining-metallurgy Institute of Tajikistan,world rank  12058,"Mayakovski str. 6
Chkalovsk
735730 Sughd
Tajikistan",+992 (3424) 489628,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Not reported,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
370,Minjiang University,world rank  5741,"Minhou Shangjie
Fuzhou
350108 Fujian
China",+86 (591) 8376 1171,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Minjiang University
|
Department of Chinese Languages Department of Foreign Languages Department of History Department of Mathematics Department of Physics and Telecommunications Engineering Department of Chemistry and Chemical Engineering Department of Computer Science Department of Geography Department of Tourism Department of Public Economics and Finances Department of Art Department of Management Department of Law Department of Garment and Art Engineering Software Training Base of Minjiang University Department of Physical Education Esthetical and Moral Education Department College of Adult Education",['library']
371,Minnan Normal University,world rank  6989,"36 Xianqianzhi Street, Xiangcheng District
Zhangzhou
363000 Fujian
China",+86 (596) 202 3850,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
