,University,World rank,Address,Telephone,Gender,International admission,Selection type,Control type,Entity type,affiliations,Departments,Features
132,Jilin Agricultural University,world rank  3776,"Changchun
Jilin
China",+86,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Not reported,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'financial aid']"
133,Jilin Animation Institute,world rank  11724,"68 Boshi Road, High-Tech Industry Development Zone
Changchun
130012 Jilin
China",+86 (431) 8702 1917,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Not reported,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
134,Jilin Business and Technology College,world rank  Un,"1606 Haoyue Road, Lvyuan
Changchun
Jilin
China",+86,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Not reported,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
135,Jilin College of the Arts,world rank  9211,"Hongqi Street, Chaoyang District
Changchun
Jilin
China",+86,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
136,Jilin Engineering Normal University,world rank  9221,"Changchun
Jilin
China",+86,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Not reported,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
137,Jilin Institute of Chemical Technology,world rank  9209,"Jilin
Jilin
China",+86,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Not reported,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
138,Jilin International Studies University,world rank  7929,"3658 Jingyue Street
Changchun
130117 Jilin
China",+86 (431) 8456 5012,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Not reported,Not reported,no-data,"Jilin International Studies University
|
School of Translation and Interpreting School of English School of Western Languages School of Oriental Languages School of Central-Eastern European Languages School of Economics and International Trade School of International Business Administration School of Chinese School of Education School of General Education School of International Exchanges School of Marxism",['library']
139,Jilin Jianzhu University,world rank  11271,"Changchun
Jilin
China",+86,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Not reported,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
140,Jilin Medical University,world rank  Un,"Jilin
Jilin
China",+86,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Not reported,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
141,Jilin Normal University,world rank  4547,"8 Shida Road, Tiexi District
Siping
136000 Jilin
China",+86 (434) 329 0040,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Not reported,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'financial aid']"
142,Jilin University,world rank  886,"1505 Linyuan Road
Changchun
130012 Jilin
China",+86 (431) 516 6571,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'financial aid']"
143,Jilin University of Finance and Economics,world rank  13206,"6699 Jingyue Street
Changchun
130012 Jilin
China",+86 (431) 453 9201,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Not reported,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
144,Jimei University,world rank  2820,"185 Yinjiang Road, Jmei District
Xiamen
361020 Fujian
China",+86 (592) 618 0563,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
145,Jimma University,world rank  4338,"PO Box 378
Jimma
Oromia Region
Ethiopia",+251 (471) 112 202,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Public,Non-Profit,Association of African Universities (AAU),"Jimma University
|
College of Business and Economics College of Agriculture and Veterinary Medicine College of Natural Sciences College of Social sciences and Law College of Public Health and Medical Sciences Jimma Institute of Technology","['library', 'housing', 'sports facilities', 'distant learning']"
146,Jin-ai University,world rank  7124,"Echizen
915-8586 Fukui
Japan",+81,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
147,Jinan University,world rank  1423,"601 Huangpu W Avenue, Tianhe
Guangzhou
250022 Guangdong
China",+86 (531) 276 7683,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'financial aid']"
148,Jinan University of Lebanon,world rank  7334,"Abou Samra
Tripoli
0818 North Governorate
Lebanon",+961 (6) 447 906,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Association of Arab Universities (AArU)
Agence Universitaire de la Francophonie (AUF)
Association of Arab and European Universities (AEUA)
League of Islamic Universities (LIU)
Arab Association of Collegiate Registrars and Admissions Officers (Arab-ACRAO)
Universities Association of Lebanon (UAOLB)","Jinan University of Lebanon
|
Faculty of Arts and Literature Faculty of Business Administration Faculty of Mass Communication Faculty of Public Health Faculty of Education Faculty of Sciences Political Science Institute Human Right Department","['library', 'housing', 'sports facilities', 'financial aid']"
149,Jingchu University of Technology,world rank  8408,"Jingmen
Hubei
China",+86,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
150,Jingdezhen Ceramic Institute,world rank  8289,"Jingdezhen
Jiangxi
China",+86,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
151,Jingdezhen University,world rank  12821,"838 Cidu Avenue, Changjiang
Jingdezhen
Jiangxi
China",+86 (798) 833 6008,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
152,Jinggangshan University,world rank  6161,"28 Xueyuan Road, Qingyuan
Ji'an
Jiangxi
China",+86,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
153,Jining Medical University,world rank  6465,"Jining
Shandong
China",+86,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Not reported,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
154,Jining Normal University,world rank  13387,"Jining
Inner Mongolia
China",+86,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Not reported,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
155,Jining University,world rank  9483,"Jining
Shandong
China",+86,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Not reported,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
156,Jinling Institute of Technology,world rank  5277,"99 Nanjing Road
Nanjing
211169 Jiangsu
China",+86 (25) 8618 8966,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Not reported,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
157,Jinnah Sindh Medical University,world rank  11065,"Rafiqi H J Road
Karachi
Sindh
Pakistan",+92 (21) 9920 4776,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
158,Jinnah University for Women,world rank  6460,"V-C Nazimabad
Karachi
74600 Sindh
Pakistan",+92 (21) 6620615,Women Only,"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
159,Jinwen University of Science and Technology,world rank  7705,"No. 99, Anzhong Road, Xindian District
Taipei City
23154 Taipei
Taiwan",+886 (2) 8212 2000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Jinwen University of Science and Technology
|
College of Business Management College of Electrical, Information and Resources Engineering College of Hospitality and Tourism Management College of Humanities and Design","['library', 'housing']"
160,Jinzhong University,world rank  10484,"Jinzhong
Shanxi
China",+86,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Not reported,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
161,Jinzhou Medical University,world rank  5690,"Jinzhou
121001 Liaoning
China",+86 (416) 467 3073,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['housing']
162,JIS University,world rank  10365,"81, Nilgunj Road, Jagarata Pally, Deshpriya Nagar
Agarpara
700 109 West Bengal
India",+91,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
163,Jishou University,world rank  4491,"120 Renmin South Road
Jishou
416000 Hunan
China",+86 (743) 855 1001,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
164,Jissen Women's University,world rank  4874,"4-1-1 Osakaue
Hino
191-8510 Tokyo
Japan",+81 (42) 585 8817,Women Only,"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
165,Jiujiang University,world rank  5122,"Jiujiang
Jiangxi
China",+86,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Not reported,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
166,Jiwaji University,world rank  5901,"Vidya Vihar, Post-R.K. Puri, City Center
Gwalior
474 011 Madhya Pradesh
India",+91 (751) 234 1348,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,"Association of Commonwealth Universities (ACU)
Association of Indian Universities (AIU)
Distance Education Bureau (DEB)","Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'distant learning']"
167,Jizzax Davlat Pedagogika Instituti,world rank  10676,"Jizzax sh., Sh.Rashidov shoh ko’chasi, 4 uy
Jizzakh
130100 Jizzakh
Uzbekistan",+998 (72) 226 1357,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Jizzax Davlat Pedagogika Instituti
|
Faculty of Preschool Education Faculty of Fine Arts Faculty of Foreign Languages Faculty of Natural Sciences Faculty of Uzbek Language and Literature Faculty of Physics and Mathematics Faculty of Education Faculty of History Faculty of Physical Culture",['library']
168,Jizzax Politexnika Instituti,world rank  9840,"4, Khalqlar Dustligi
Jizzakh
130100 Jizzakh
Uzbekistan",+998 (7222) 6 46 05,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Jizzax Politexnika Instituti
|
Faculty of Automotive Engineering Faculty of Industrial Technology Faculty of Construction Engineering",['library']
169,JK Lakshmipat University,world rank  8184,"Near Mahindra SEZ, Mahapura, Ajmer Road
Jaipur
302 026 Rajasthan
India",+91 830 222 3344,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,Association of Indian Universities (AIU),"JK Lakshmipat University
|
Institute of Engineering and Technology Institute of Management Institute of Design","['library', 'housing', 'sports facilities', 'financial aid', 'career services']"
170,Jobu University,world rank  6945,"634-1 Toyazuka-machi
Isesaki
372-8588 Gunma
Japan",+81 (270) 32 1010,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
171,Jodhpur National University,world rank  10733,"Narnadi, Jhanwar Road
Jodhpur
342 003 Rajasthan
India",+91 (2931) 281 551,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
172,Joetsu University of Education,world rank  4381,"1 Yamayashiki-machi
Joetsu
943-8512 Niigata
Japan",+81 (255) 22 2411,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
173,Johannes Gutenberg-Universität Mainz,world rank  230,"Saarstrasse 21
Mainz
55122 Rhineland-Palatinate
Germany",+49 (6131) 39-0,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,"European University Association (EUA)
Rhine-Main Universities (RMU)","Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities', 'financial aid', 'career services']"
174,Johannes Kepler Universität Linz,world rank  781,"Altenbergerstrasse 69
Linz
4040 Upper Austria
Austria",+43 (732) 2468 0,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","None, open admission policy",Public,Non-Profit,European University Association (EUA),"Johannes Kepler Universität Linz
|
Faculty of Law Faculty of Social and Economic Sciences Faculty of Engineering and Natural Sciences","['library', 'sports facilities', 'distant learning']"
175,John B. Lacson Foundation Maritime University,world rank  10525,"M.H. Del Pilar Street, Molo
Iloilo City
5000 Western Visayas
Philippines",+63 (33) 336 5451,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
176,John Brown University,world rank  2696,"2000 W University Street
Siloam Springs
72761 Arkansas
United States",+1 (479) 524 9500,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Arkansas State Department of Education
Council for the Accreditation of Educator Preparation (CAEP)
Engineering Accreditation Commission (EAC) of ABET
American Council for Construction Education","Council for Christian Colleges and Universities (CCCU)
Council of Independent Colleges (CIC)
International Assembly for Collegiate Business Education (IACBE)
National Athletic Association (NAA)
National Association of Intercollegiate Athletics (NAIA)",['Not reported']
177,John Carroll University,world rank  1813,"1 John Carroll Boulevard
University Heights
44118-4581 Ohio
United States",+1 (216) 397 1886,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Association to Advance Collegiate Schools of Business (AACSB International)
American Chemical Society (ACS)
Council for Accreditation of Counseling and Related Educational Programs (CACREP)","Association of Jesuit Colleges and Universities (AJCU)
Council of Independent Colleges (CIC)
Association of Catholic Colleges and Universities (ACCU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
178,John F. Kennedy University,world rank  3513,"100 Ellinwood Way
Pleasant Hill
94523-4817 California
United States",+1 (800) 696 5358,Men and Women (coed),"Asian American, Native American or Pacific Islander-serving Institution","Yes, international applicants are welcome to apply for admission",Private,Non-Profit,"American Psychological Association
California Bar Association
American Bar Association","National University System (NUS)
International Assembly for Collegiate Business Education (IACBE)",['Not reported']
179,John Garang Memorial University of Science and Technology,world rank  12758,"PO Box 436 Juba
Bor
Jonglei
South Sudan",+211 955 111 434,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
180,John Jay College of Criminal Justice,world rank  2936,"524 West 59th Street
New York City
10019 New York
United States",+1 (212) 237 8000,Men and Women (coed),"Asian American, Native American or Pacific Islander-serving Institution","Yes, international applicants are welcome to apply for admission",Public State,Non-Profit,"National Association of Schools of Public Affairs and Administration (NASPAA), Commission on Peer Review and Accreditation","City University of New York (CUNY)
American Association of State Colleges and Universities (AASCU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
181,John Paul the Great Catholic University,world rank  6647,"155 W. Grand Avenue
Escondido
92025 California
United States",+1 (858) 653 6740,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,no-data,Not available; please submit a list of official affiliations and memberships to relevant associations and organizations.,['Not reported']
182,Johns Hopkins University,world rank  11,"3400 N Charles Street
Baltimore
21218-2688 Maryland
United States",+1 (410) 516 8000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"National Association of Schools of Music (NASM)
Applied and Natural Science Accreditation Commission (ANSAC) of ABET
Engineering Accreditation Commission (EAC) of ABET
Computing Accreditation Commission (CAC) of ABET
National League for Nursing Accrediting Commission (NLNAC)
Commission on Collegiate Nursing Education (CCNE)","Associated Universities, Inc. (AUI)
Association of American Universities (AAU)
Association of Universities for Research in Astronomy (AURA)
Oak Ridge Associated Universities (ORAU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
183,Johnson and Wales University,world rank  1235,"8 Abbott Park Place
Providence
02903-3703 Rhode Island
United States",+1 (800) 342 5598,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"American Dietetic Association, Commission on Accreditation for Dietetics Education (CADE)","National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
184,Johnson C. Smith University,world rank  3337,"100 Beatties Ford Road
Charlotte
28216-5398 North Carolina
United States",+1 (704) 378 1000,Men and Women (coed),Historically Black Institution,"Yes, international applicants are welcome to apply for admission",Private,Non-Profit,"Accreditation Council for Business Schools and Programs (ACBSP)
Council on Social Work Education (CSWE)
Council for the Accreditation of Educator Preparation (CAEP)","Council of Independent Colleges (CIC)
Oak Ridge Associated Universities (ORAU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
185,Johnson University,world rank  5018,"7900 Johnson Drive
Knoxville
37998 Tennessee
United States",+1 (865) 573 4517,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Association for Biblical Higher Education (ABHE), Commission on Accreditation","National Athletic Association (NAA)
National Christian College Athletic Association (NCCAA)",['Not reported']
186,Jomo Kenyatta University of Agriculture and Technology,world rank  4092,"PO Box 62000, Juja
Nairobi
00200 Nairobi
Kenya",+254 (67) 587 0001,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Public,Non-Profit,"Association of Commonwealth Universities (ACU)
Association of African Universities (AAU)
Regional Universities Forum for Capacity Building in Agriculture (RUFORUM)
Inter-University Council for East Africa (IUCEA)","Jomo Kenyatta University of Agriculture and Technology
|
Faculty of Agriculture Faculty of Science College of Engineering and Technology School for Human Resources Development School of Law School of Architecture and Building Sciences Institute of Computer Science and Technology Institute of Energy and Environmental Technology Institute for Biotechnology Research Institute of Tropical Medicine and Infectious Diseases","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning']"
187,"Jomo Kenyatta University of Agriculture and Technology, Kigali Campus",world rank  Un,"PO Box 3373
Kigali
Kigali Province
Rwanda",+250 787 888 881,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
188,Jönköping University,world rank  2039,"PO Box 1026
Jönköping
551 11 Jonkoping County
Sweden",+46 (36) 10 10 00,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Private,Non-Profit,"European University Association (EUA)
European Foundation for Management Development (EFMD)
CDIO","Jönköping University
|
International Business School School of Engineering School ofEducation and Communication School of Health and Welfare","['library', 'housing', 'sports facilities', 'distant learning', 'career services']"
189,Joongang Sangha University,world rank  12425,"159-1 Pungmu-dong
Gunpo
415-070 Gyeonggi
South Korea",+82 (31) 980 7777,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'financial aid']"
190,Joongbu University,world rank  8267,"San 2-25 Majeon-ri, Chubu-myeon
Geumsan
312-702 South Chungcheong
South Korea",+82 (41) 750 6500,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'financial aid']"
191,Jordan Academy of Music,world rank  Un,"24 Sayed Qutub Street
Amman
11196 Amman
Jordan",+962 (6) 560 4172,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Private,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
192,Jordan University of Science and Technology,world rank  2212,"PO Box 3030
Irbid
22110 Irbid
Jordan",+962 (2) 720 1000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Public,Non-Profit,"Federation of the Universities of the Islamic World (FUIW)
Association of Arab Universities (AArU)
Euro-Mediterranean University (EMUNI)
International Association of Universities (IAU)","Jordan University of Science and Technology
|
Faculty of Agriculture Faculty of Applied Medical Sciences Faculty of Computer and Information Technology Faculty of Dentistry Faculty of Engineering Faculty of Graduate Studies Faculty of Medicine Faculty of Nursing Faculty of Pharmacy Faculty of Science and Arts Faculty of Veterinary Medicine Faculty of Architecture and Design Faculty of Student Affairs and Deanship of Research","['library', 'housing', 'sports facilities', 'financial aid']"
193,Josai International University,world rank  4015,"1 Gumyo
Togane
283-8555 Chiba
Japan",+81 (475) 55 8800,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
194,Josai University,world rank  4263,"1-1 Keyakidai
Sakado
350-0295 Saitama
Japan",+81 (492) 71 7711,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
195,José Rizal University,world rank  9880,"80 Shaw Boulevard
Mandaluyong City
1552 National Capital Region
Philippines",+63 (2) 531 8031,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","None, open admission policy",Private,Non-Profit,National Collegiate Athletic Association (NCAA),"José Rizal University
|
Elementary School Junior High School Senior High School College Law School Graduate School","['library', 'housing', 'sports facilities', 'financial aid', 'career services']"
196,Joseph Ayo Babalola University,world rank  9723,"Along Ilesa-Akure Express Road
Ikeji-Arakeji
233121 Osun
Nigeria",+234 (805) 789 7005,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,For-Profit,"Chartered Insurance Institute of Nigeria (CIIN)
Institute of Chartered Accountants of Nigeria (ICAN)
Association of African Business Schools (AABS)","Joseph Ayo Babalola University
|
College of Agriculture College Environmental Sciences College of Natural Sciences College of Social and Management Sciences College of Humanities","['library', 'housing', 'sports facilities', 'financial aid']"
197,Joshibi University of Art and Design,world rank  4896,"1900 Asamizodai, Minami-ku
Sagamihara
252-8538 Kanagawa
Japan",+81 (42) 778 6627,Women Only,"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,no-data,"Joshibi University of Art and Design
|
Graduate School of Art and Design Department of Fine Arts Department of Design and Crafts Department of Cross-Disciplinary Art and Design Department of Art and Design","['library', 'housing', 'sports facilities', 'financial aid']"
198,JS University,world rank  11348,"5th K.M. Mile Stone, Mainpuri Road
Shikohabad
283 135 Uttar Pradesh
India",+91,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,For-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing']"
199,JSS Academy of Higher Education and Research,world rank  8312,"Sri Shivarathreeshwara Nagara, Bannimantap
Mysore
570 015 Karnataka
India",+91 (821) 254 8416,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Private,Non-Profit,"Association of Indian Universities (AIU)
Association of Commonwealth Universities (ACU)","JSS Academy of Higher Education and Research
|
JSS Medical College JSS Dental College and Hospital, JSS College of Pharmacy, Mysore JSS College of Pharmacy, Ooty Faculty of Life Sciences Faculty of Health System Management Studies","['library', 'housing', 'sports facilities']"
200,JSS Science and Technology University,world rank  11797,"Campus Roads, University of Mysore Campus
Mysore
570 006 Karnataka
India",+91,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
201,Judson College,world rank  6076,"302 Bibb Street
Marion
36756 Alabama
United States",+1 (334) 683 5100,Women Only,"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,National Association of Schools of Music (NASM),"United States Collegiate Athletic Association (USCAA)
National Athletic Association (NAA)
National Small College Athletic Association (NSCAA)",['Not reported']
202,Judson University,world rank  3729,"1151 N State Street
Elgin
60123-1498 Illinois
United States",+1 (847) 628 2500,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"National Architectural Accrediting Board
Illinois State Board of Education","Council for Christian Colleges and Universities (CCCU)
Council of Independent Colleges (CIC)
National Athletic Association (NAA)
National Association of Intercollegiate Athletics (NAIA)
National Christian College Athletic Association (NCCAA)",['Not reported']
203,Julius-Maximilians-Universität Würzburg,world rank  477,"Sanderring 2
Würzburg
97070 Bavaria
Germany",+49 (931) 310,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Public,Non-Profit,"European University Association (EUA)
Coimbra Group","Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities', 'financial aid', 'career services']"
204,Jumeira University,world rank  11048,"PO Box 555532
Dubai
Dubai
United Arab Emirates",+971 (4) 515 4555,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
205,Jumonji University,world rank  6248,"2-1-28 Sugasawa
Niiza
352-8510 Saitama
Japan",+81 (48) 477 0555,Women Only,"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
206,Junagadh Agricultural University,world rank  8498,"Vanthali Road, Moti Baugh
Junagadh
362 001 Gujarat
India",+91 (285) 267 2080,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Public,Non-Profit,no-data,"Junagadh Agricultural University
|
Faculty of Agriculture Faculty of Engineering and Technology Faculty of Fisheries Faculty of Veterinary Science and Animal Husbandry Faculty of Post Graduate Studies","['library', 'housing', 'sports facilities', 'financial aid']"
207,Jundi-Shapur University of Technology,world rank  9937,"In front of the 4th Tactical Air Base
Dezful
64615-334 Khuzestan
Iran",+98 (641) 6268000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
