,University,World rank,Address,Telephone,Gender,International admission,Selection type,Control type,Entity type,affiliations,Departments,Features
279,Khulna University,world rank  8604,"Gollamari
Khulna
9208 Khulna
Bangladesh",+880 (41) 721 791,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,"Federation of the Universities of the Islamic World (FUIW)
Association of Commonwealth Universities (ACU)","Khulna University
|
School of Science, Engineering and Technology School of Life Science School of Management and Business Administration School of Arts and Humanities School of Social Science;Institute of Fine Arts","['library', 'housing', 'sports facilities', 'financial aid']"
280,Khulna University of Engineering and Technology,world rank  7613,"Khan Jahan Ali, Phulbarigate
Khulna
9203 Khulna
Bangladesh",+880 (41) 287 0038,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,"Institute of Engineers Bangladesh (IEB)
Institute of Electrical and Electronics Engineers (IEEE)","Khulna University of Engineering and Technology
|
Faculty of Civil Engineering Faculty of Electrical and Electronic Engineering Faculty of Mechanical Engineering","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning', 'career services']"
281,Khurasan University,world rank  8303,"Darul-Malameen
Jalalabad
Nangarhar
Afghanistan",+93 (70) 014 6634,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Private,Non-Profit,no-data,"Khurasan University
|
Faculty of Economics Faculty of Engineering Faculty of Humanities and Social Science Faculty of Computer Science","['library', 'sports facilities']"
282,Khurshid Institute of Higher Education,world rank  13301,"Labjar Square, Khair-khana
Kabul
Kabul
Afghanistan",+93 (70) 034 1111,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,For-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities', 'financial aid', 'distant learning', 'career services']"
283,Khushal Khan Khattak University,world rank  11941,"Opposite Tableghi Markaz
Karak
27200 Khyber Pakhtunkhwa
Pakistan",+92 0927-291027,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
284,Khuzestan Agricultural Sciences and Natural Resources University,world rank  12745,"Mollasani
Khuzestan
Iran",+98,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
285,Khwaja Fareed University of Engineering and Information Technology,world rank  6996,"Rahim Yar Khan
Punjab
Pakistan",+92,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,"Pakistan Engineering Council (PEC)
National Technology Council (NTC)","Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
286,Khwaja Moinuddin Chishti Language University,world rank  10858,"Sitapur-Hardoi Bypass Road
Lucknow
226 013 Uttar Pradesh
India",+91,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
287,Khwaja Yunus Ali University,world rank  12093,"Enayetpur
6751 Rajshahi
Bangladesh",+880 (751) 63862,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
288,Khyber Medical University,world rank  6037,"Phase 5, Hayatabad
Peshawar
25100 Khyber Pakhtunkhwa
Pakistan",+92 (91) 921 7703,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,"Pakistan Medical and Dental Council (PMDC)
Pakistan Health Research Council (PHRC)
College of Physicians and Surgeons Pakistan (CPSP)
Pakistan Nursing Council (PNC)","Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
289,Kiang Wu Nursing College of Macau,world rank  9583,"Est. Repouso No.35, R/C
Macao

Macau",+853 8295 6200,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
290,Kibabii University,world rank  10389,"PO Box 1699 Kanduyi - Chwele Road
Bungoma
50200 Bungoma
Kenya",+254 (20) 202 8660,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Public,Non-Profit,Association of Commonwealth Universities (ACU),"Kibabii University
|
Faculty of Science Faculty of Education and Social Sciences School of Computing and Informatics School of Business Management and Economics School of Graduate Studies","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning', 'career services']"
291,Kibi International University,world rank  6524,"8 Iga-machi
Takahashi
716 Okayama
Japan",+81 (866) 22 3517,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
292,Kibogora Polytechnic,world rank  12163,"Opposite Free Methodist PO Box 31
Nyamasheke
Western Province
Rwanda",+250 280 100 759,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Private,Non-Profit,no-data,"Kibogora Polytechnic
|
Faculty of Health Sciences Faculty of Business and Development Studies Faculty of Education","['library', 'sports facilities', 'distant learning']"
293,Kibris Amerikan Üniversitesi,world rank  11214,"Sht. Salahi Sevket Sokak (Victoria St.) No: 49 Arabahmet
Lefkosía
Northern Cyprus
Cyprus",+90 850 650 2000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,For-Profit,"European Council for Business Education
Cyprus Universities Association","Kibris Amerikan Üniversitesi
|
Faculty of Fine Arts Faculty of Business and Economics Faculty of Political Science Vocational School of Health",['library']
294,Kibris Bati Üniversitesi,world rank  10483,"Ismet Inönü Bulvari 29
Famagusta
99450 Northern Cyprus
Cyprus",+90 (392) 444 0014,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Association for Tourism and Leisure Education and Research (ATLAS)
International Accreditation Council for Business Education (IACBE)
European University Continuing Education Network (EUCEN)
International Network for Quality Assurance Agencies (INQAAHE)
United Kingdom National Agency for the Recognition and Comparison (UK NARIC)","Kibris Bati Üniversitesi
|
Faculty of Economics, Administrative and Social Sciences Faculty of Engineering and Architecture Faculty of Logistics and Transportation Faculty of Education Faculty of Health Sciences","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning', 'career services']"
295,Kibris Ilim Üniversitesi,world rank  10167,"Dr. Fazil Küçük Caddesi No. 80, Ozanköy
Kyrenia
99320 Northern Cyprus
Cyprus",+90 (392) 650 0000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Private,For-Profit,no-data,"Kibris Ilim Üniversitesi
|
Faculty of Economics and Administrative Sciences Faculty of Education Sciences Faculty of Health Sciences Faculty of Engineering Faculty of Tourism Faculty of Fine Art and Design","['library', 'housing', 'sports facilities', 'financial aid', 'career services']"
296,Kibris Saglik ve Toplum Bilimleri Üniversitesi,world rank  11167,"Kutlu Adali Bulvari
Morphou
Northern Cyprus
Cyprus",+90 (392) 444 5788,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Kibris Saglik ve Toplum Bilimleri Üniversitesi
|
Faculty of Dentistry Faculty of Social Sciences and Humanities School of Health High School of Physical Education and Sports Vocational School of Health Services",['library']
297,"Kiev College of Civil Engineering, Architecture and Design",world rank  13008,"street. Stadium 2/10
Kyiv
03049 Kiev Oblast
Ukraine",+380 (44) 245 3796,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
298,KIIT University,world rank  4462,"AT/PO- KIIT
Bhubaneswar
751 024 Odisha
India",+91 (674) 272 5113,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Association of Commonwealth Universities (ACU)
International Association of Universities (IAU)
Association of Indian Universities (AIU)
University Mobility in Asia and the Pacific (UMAP)
International Association of University Presidents (IAUP)
Association of Universities of Asia and the Pacific (AUAP)
European Association for International Education (EAIE)
Institute of International Education (IIE)
United Nations Academic Impact (UNAI)
Eurasian Silk Road Universities Consortium (ESRUC)
Education Promotion Society for India (EPSI)
Communication, Multimedia and Infrastructure Association (CMAI)
Indian Society for Technical Education (ISTE)","KIIT University
|
School of Civil Engineering School of Computer Science and Engineering School of Electrical Engineering School of Electronics and Telecommunication Engineering School of Mechanical Engineering School of Applied Sciences School of Humanities School of Computer Application School of Management School of Rural Management School of Biotechnology School of Law School of Medical Science School of Dental Science School of Nursing Science School of Architecture and Planning School of Fashion Technology School of Film and Media Sciences School of Mass Communication School of Social Sciences School of Public Health School of Leadership School of Commerce and Economics School Buddhist Studies School of Language School of Fine Art School of Yoga and Spiritualism","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning', 'career services']"
299,Kilis 7 Aralik Üniversitesi,world rank  6268,"Mehmet Sanli Mah. Dogan Güres Pasa Bulvari No.134
Kilis
79000 Kilis
Turkey",+90 (348) 814 2666,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,no-data,"Kilis 7 Aralik Üniversitesi
|
Faculty of Arts and Sciences Muallim Rifat Faculty of Education Faculty of Economics and Administrative Sciences Faculty of Engineering and Architecture Faculty of Theology Faculty of Agriculture Yusuf Serefoglu School of Health School of Physical Education and Sports Kilis Vocational School Vocational School of Health Institute of Sciences Institute of Social Sciences Institute of Health Sciences","['library', 'housing', 'sports facilities', 'financial aid']"
300,Kim Chaek University of Technology,world rank  12483,"Pyongyang
Pyongyang
North Korea",+850,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
301,Kim Chol Ju University of Education,world rank  Un,"Pyongyang
Pyongyang
North Korea",+850,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
302,Kim Hyong Jik University of Education,world rank  Un,"Pyongyang
Pyongyang
North Korea",+850,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
303,Kim Il Sung University,world rank  7875,"Ryongnam-Dong, Daeseong-Guyeok
Pyongyang
Pyongyang
North Korea",+850,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
304,KIM University,world rank  12618,"2895, KIM University
Kigali
Kigali Province
Rwanda",+250 788 582 990,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
305,Kim Won Gyun Pyongyang Conservatory,world rank  Un,"Pyongyang
Pyongyang
North Korea",+850,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
306,KIMEP University,world rank  4867,"prospect Abaya, 2
Almaty
050010 Almaty
Kazakhstan",+7 (727) 270 43 80,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning']"
307,Kindai University,world rank  1532,"3-4-1 Kowakae
Higashiosaka
577-8502 Osaka
Japan",+81 (6) 6721 2332,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities', 'financial aid', 'distant learning', 'career services']"
308,King AbdulAziz University,world rank  360,"PO Box 80208
Jeddah
21589 Makkah
Saudi Arabia",+966 (2) 640 0000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,no-data,"King AbdulAziz University
|
Faculty of Economics and Administration Faculty of Arts and Humanities Faculty of Sciences Faculty of Engineering Faculty of Environmental Designs Faculty of Medicine Faculty of Applied Medical Sciences Faculty of Earth Sciences Faculty of Marine Sciences Faculty of Law Faculty of Meteorology, Environment and Arid Land Agriculture Jeddah Community College Faculty of Dentistry Faculty of Pharmacy Faculty Tourism Faculty of Home Economics Faculty of Communication and Media Faculty of Computing and Information Technology Faculty of Nursing Faculty of Maritime Studies","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning']"
309,King Abdullah University of Science and Technology,world rank  1284,"PO Box 6900
Thuwal
23955 Makkah
Saudi Arabia",+966,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Private,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities', 'financial aid']"
310,King Ceasor University,world rank  12095,"P.O Box 88
Kampala
Central Region
Uganda",+256 (705) 444 540,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"King Ceasor University
|
College of Medicine, Health and Life Sciences College of Law and Business College of Agricultural, Environmental and Natural Sciences College of Computing and Engineering",['library']
311,King Edward Medical University,world rank  7954,"Nelagumbad, Anarkali
Lahore
54000 Punjab
Pakistan",+92 (42) 99211145-54,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities', 'financial aid', 'career services']"
312,King Fahd University of Petroleum and Minerals,world rank  1547,"PO Box 5016
Dhahran
31261 Ash Sharqiyah
Saudi Arabia",+966 (3) 860 0000,Men Only,"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,Open Education Consortium (OEC),"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
313,King Faisal University,world rank  1475,"PO 380
Al-Ahsa
31982 Eastern Province
Saudi Arabia",+966 (3) 580 0000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,no-data,"King Faisal University
|
College of Medicine and Surgery College of Clinical Pharmacy College of Dentistry Nursing College College of Computer Science and Information Technology College of Engineering College of Agriculture and Food Science College of Veterinary Medicine College of Architecture College of Education College of Business Administration College of Medical Sciences College of Applied Sciences and Community Service College of Science","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning']"
314,King George's Medical University,world rank  6528,"Shah Mina Road, Chowk
Lucknow
226 003 Uttar Pradesh
India",+91 (522) 225 7540,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,Association of Indian Universities (AIU),"King George's Medical University
|
Faculty of Medical Sciences Faculty of Dental Sciences Institute of Nursing Institute of Paramedical Sciences","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning', 'career services']"
315,King Khalid University,world rank  1946,"PO Box 418
Abha
61431 Asir
Saudi Arabia",+966 (7) 229 0992,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities', 'distant learning']"
316,King Mongkut's Institute of Technology Ladkrabang,world rank  2024,"Chalongkrung Road, Ladkrabang
Bangkok
10520 Bangkok
Thailand",+66 (2) 329 8000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,"Southeast Asia Engineering Education Network (SEED-NET)
Association of Southeast Asian Institutions of Higher Learning (ASAIHL)","King Mongkut's Institute of Technology Ladkrabang
|
Faculty of Engineering Faculty of Architecture Faculty of Administration and Management Faculty of Science Faculty of Industrial Education Faculty of Agricultural Technology Faculty of Agro-Industry Faculty of Information Technology International College Faculty of Medicine","['library', 'housing', 'sports facilities', 'financial aid']"
317,King Mongkut's University of Technology North Bangkok,world rank  3432,"1518 Pibulsongkram Road, Bangsue
Bangkok
10800 Bangkok
Thailand",+66 (2) 913 2500,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,Association of Southeast Asian Institutions of Higher Learning (ASAIHL),"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities', 'distant learning']"
318,King Mongkut's University of Technology Thonburi,world rank  1943,"126 Pracha-utid Road, Bangmod, Toongkru
Bangkok
10140 Bangkok
Thailand",+66 (2) 470 8000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,Association of Southeast Asian Institutions of Higher Learning (ASAIHL),"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities', 'financial aid']"
319,King Saud bin Abdulaziz University for Health Sciences,world rank  3648,"PO Box 22490
Riyadh
11426 Riyadh
Saudi Arabia",+966 (1) 252 1300,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
320,King Saud University,world rank  109,"PO Box 2454
Riyadh
11451 Riyadh
Saudi Arabia",+966 (1) 467 0000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,"Federation of the Universities of the Islamic World (FUIW)
Saudi Pharmaceutical Society (SPS)
Saudi Physical Therapy Association (SPTA)
Saudi Dental Society (SDS)
Saudi Orthodontic Society (SOS)","King Saud University
|
College of Architecture and Planning College of Engineering College of Science College of Foods and Agriculture College of Computer and Information Sciences College of Science in AlKharj College of Engineering in AlKharj College of Arts and Science in Wady Addwaser College of Medicine College of Dentistry College of Pharmacy College of Applied Medical Sciences College of Nursing College of Applied Medical Sciences, AlKharj College of Arts College of Education College of Business Administration College of Law and Political Science College of Languages and Translation College of Tourism and Archaeology Arabic Language Institute College of Teaching College of Applied Studies and Community Service Community College in Al Riyadh","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning', 'career services']"
321,King University,world rank  2459,"1350 King College Road
Bristol
37620-2699 Tennessee
United States",+1 (800) 362 0014,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,Commission on Collegiate Nursing Education (CCNE),"Council for Christian Colleges and Universities (CCCU)
Council of Independent Colleges (CIC)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
322,Kingdom University,world rank  8195,"Building 296, Road 3903, Block 939, 5th floor
Riffa
40434 Southern Governorate
Bahrain",+973 13300001,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,For-Profit,"Federation of the Universities of the Islamic World (FUIW)
Association of Arab Private Institutions for Higher Education (AAPIHE)","Kingdom University
|
College of Business Administration College of Architecture Engineering and Design College of Art College of Law","['library', 'sports facilities']"
323,King's College,world rank  2062,"133 N River Street
Wilkes-Barre
18711-0801 Pennsylvania
United States",+1 (570) 208 5900,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Association to Advance Collegiate Schools of Business (AACSB International)
American Chemical Society (ACS)
Commission on Accreditation of Athletic Training Education (CAATE)
Commission on Accreditation of Healthcare Management Education (CAHME)","Council of Independent Colleges (CIC)
Association of Catholic Colleges and Universities (ACCU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
324,King's College London,world rank  170,"London Strand
London
WC2R 2LS London
United Kingdom",+44 (20) 7836 5454,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,"Association of Commonwealth Universities (ACU)
European University Association (EUA)
Russell Group
Universities UK","King's College London
|
Dental Institute Institute of Psychiatry School of Biomedical and Health Sciences School of Arts and Humanities School of Law School of Medicine Florence Nightingale School of Nursing and Midwifery School of Physical Sciences and Engineering School of Social Science and Public Policy","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning']"
325,Kings University,world rank  11446,"Km 7, Gbongan-Osogbo Road; PMB 555
Odeomu
Osun
Nigeria",+234 (815) 084 9479,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Kings University
|
Faculty of Science Faculty of Humanities, Management and Social Sciences",['library']
326,Kings University College,world rank  12269,"Aplaku Hills, Off Old Weija Barrier Bojo Beach Road; PO Box GP 18835
Accra
Greater Accra
Ghana",+233 (302) 917 673,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,University of Cape Coast (UCC),"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
327,Kingston University,world rank  836,"River House, 53-57 High Street
Kingston upon Thames
KT1 1LQ London
United Kingdom",+44 (20) 8417 9000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Public,Non-Profit,"Association of Commonwealth Universities (ACU)
European University Association (EUA)
MillionPlus
Universities UK","Kingston University
|
Faculty of Art, Design and Architecture Faculty of Arts and Social Sciences Faculty of Business and Law Faculty of Science, Engineering and Computing Faculty of Health and Social Care Sciences","['library', 'sports facilities']"
328,Kingswood University,world rank  7566,"26 Western Street
Sussex
E4E 1E6 New Brunswick
Canada",+1 (506) 432 4400,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Private,Non-Profit,"Association of Christian Schools International (ACSI)
Christian Higher Education Canada (CHEC)","Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'financial aid']"
329,Kinjo Gakuin University,world rank  5469,"2-1723 Omori
Nagoya
463-8521 Aichi
Japan",+81 (52) 798 0180,Women Only,"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
330,Kinjo University,world rank  7328,"Hakusan
924-8511 Ishikawa
Japan",+81,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
331,Kinki Health Welfare University,world rank  8811,"Fukusaki
Hyogo
Japan",+81,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
332,Kinnaird College for Women,world rank  9675,"93, Jail Road
Lahore
54800 Punjab
Pakistan",+92 (42) 756 9532,Women Only,"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
333,Kio University,world rank  7845,"Koryo
Nara
Japan",+81,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
334,Kirchliche Hochschule Wuppertal/Bethel,world rank  7936,"Missionsstrasse 9 b
Wuppertal
42285 North Rhine-Westphalia
Germany",+49 (202) 2820 100,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
335,Kirchliche Pädagogische Hochschule Edith Stein,world rank  8021,"Rennweg 12
Innsbruck
6020 Tyrol
Austria",+43 (512) 2230 5201,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
336,Kirchliche Pädagogische Hochschule Graz,world rank  8584,"Lange Gasse 2
Graz
8010 Styria
Austria",+43 (316) 581670 19,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
337,Kirchliche Pädagogische Hochschule Wien/Krems,world rank  6135,"Mayerweckstrasse 1
Vienna
1210 Vienna
Austria",+43 (1) 291 08-0,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Private,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
338,Kirgizistan-Türkiye Manas Üniversitesi,world rank  5544,"56. Mira Avenue
Bishkek
720042 Bishkek
Kyrgyzstan",+996 (312) 54 19 42,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,"International Association of Universities (IAU)
Turkic Universities Union
Central Asian Universities Association (CCID)","Kirgizistan-Türkiye Manas Üniversitesi
|
Faculty of Humanities Faculty of Science Faculty of Fine Arts Faculty of Economics and Management Faculty of Theology Faculty of Communication Faculty of Engineering Faculty of Veterinary Faculty of Agriculture Physical Education and Sports Higher School Tourism and Hospitality Management Higher School Foreign Languages Higher School Vocational School","['library', 'housing', 'sports facilities', 'distant learning', 'career services']"
339,Kirikkale Üniversitesi,world rank  3777,"Kirikkale Üniversitesi Ankara Yolu 7. Km, Yahsihan
Kirikkale
71450 Kirikkale
Turkey",+90 (318) 357 3743,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
340,Kirinyaga University,world rank  11703,"PO Box 143
Kerugoya
10300 Kirinyaga
Kenya",+254 0709 742 000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,"School of health Sciences
School of Pure and Applied Sciences
School of Hospitality and Textile Technology
School of Engineering and Built Environment
School of Business and Economics","Kirinyaga University
|
School of Health Sciences School of Pure and Applied Sciences School of Hospitality and Textile Technology School of Engineering and Built Environment School of Business and Economics",['library']
341,Kiriri Women's University of Science and Technology,world rank  9615,"PO Box 49274
Nairobi
00100 Nairobi
Kenya",+254 (20) 444 2212,Women Only,"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
342,Kirklareli Üniversitesi,world rank  4629,"Cumhuriyet Mahallesi Kofcaz Yolu Kayali Yerleskesi
Kirklareli
39020 Kirklareli
Turkey",+90 (288) 212 9670,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
343,Kirov State Medical University,world rank  6399,"ul. Karl Marks 112
Kirov
610027 Kirov Oblast
Russia",+7 (8332) 690 976,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Kirov State Medical University
|
Faculty of General Medicine Faculty of Pediatrics Faculty of Social Work and Economics Faculty of Stomatology",['library']
344,Kirovohrad National Technical University,world rank  7772,"University Street, 8
Kropyvnytskyi
25006 Kirovohrad Oblast
Ukraine",+380 (522) 559 266,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
345,Kisii University,world rank  9334,"PO Box 408
Kisii
40200 Kisii
Kenya",+254 (58) 30826,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
